,item,level,name,quantity,unit
0,7283A,1,DENG.NS1 TMB/PLAQ R1 S.SAC ETI,1000.0,/PC
1,7361A,1,S.LAV. R2 20X 70ML LOGO CPL,1000.0,/PC
2,7283B,1,PLAT DENG NS1 CTL NEG R3 ETI,1000.0,/PC
3,7283C,1,PLAT DENG NS1 CTL SEUIL R4 ETI,1000.0,/PC
4,7283D,1,PLAT DENG NS1 CTL POS R5 ETI,1000.0,/PC
5,7283E,1,PLAT DENG NS1 CONJ 50X R6 ETI,1000.0,/PC
6,7283F,1,PLAT DENG NS1 DULUANT R7 ETI,1000.0,/PC
7,620585,1,TMB R9 CHROMOGENIQ/30ML ETIQ,1000.0,/PC
8,7361H,1,S.ARRET R10WW2 ETIQ LOGO CLP,1000.0,/PC
9,883387,1,PACK BIO-RAD 1 PL SS CAL,1000.0,/PC
10,881149,1,NOT 20X  PL.DENG NSI 72830 CLP,1000.0,/PC
11,883199,1,ETIQ PP LOGO CLP GHS05,1050.0,/PC
12,860207,1,CAISSE QT EXCEPTEE 446X312X414,84.0,/PC
13,864006,1,ET.NEUTRE BLANCHE (70X180),84.0,/PC
14,7203Y,2,ROUGE DE PHENOL SOL.2% FL.5ML,50.0,/PC
15,801519,2,SODIUM HYDROGENOCARBONATE/5KG,0.1,KG
16,801520,2,CARBONATE SODIUM ANHYDRE/5KG,0.1,KG
17,800016,2,EAU PPI/1L CAO,2.0,L
18,5251P1F,2,AC 4F7-2G7 DENGUE CTL PLATELIA,100.0,MG
19,7221A,2,"TP PBS 10X K/K2 0,1M-NACL 1,5M",2.1,L
20,801518,2,TWEEN 20/1L,21.0,ML
21,216022,2,CHLORURE SODIUM/ (Nacl) 5KG,324.0,G
22,251002,2,DIPOTASSIUM HYDROGENOPHOS/1KG,51.66,G
23,256002,2,POTASSIUM DIHYDROGENOPHOS/1KG,7.343999999999999,G
24,213522,2,CHLORURE POTASSIUM/1KG,7.0,G
25,274500,2,SACCHAROSE/25KG,1.8,KG
26,800558,2,LAIT ECREME UHT,17.5,L
27,563261,2,MICROTITER PLATE F8 CAO,1000.0,/PC
28,800972,2,SACHET SILICAGEL  ALLERGOLAM,1000.0,/PC
29,517368,2,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
30,801952,2,BOB TRIPLEX ALU 96CUP L 240MM,205.0,M
31,801070,2,EAU PPI/5L CAO,5.0,L
32,7360Z,2,S.LAV. R2 20X VRAC,75.0,L
33,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,1030.0,/PC
34,764013,2,FLAC.NAL 125ML TRANSP.N-ST CAO,1030.0,/PC
35,862210,2,ETIQ.SOL.LAVAGE 20X LOGO CLP,1050.0,/PC
36,7283K,2,PLAT DENG NS1 CTL NEG R3 VRAC,1.0,L
37,545215,2,CAPS DIN 14 BUTYL TEFLON VERTE,1030.0,/PC
38,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,1030.0,/PC
39,880973,2,ETIQ.PP.(20x45) +4°C GHS07,1050.0,/PC
40,7283L,2,PLA DENG NS1 CTL SEUIL R4 VRAC,1.5,L
41,545214,2,CAPS DIN 14 BUTYL TEFLON JAUNE,1030.0,/PC
42,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,1030.0,/PC
43,880973,2,ETIQ.PP.(20x45) +4°C GHS07,1050.0,/PC
44,7283M,2,PLAT DENG NS1 CTL POS R5 VRAC,1.0,L
45,545212,2,CAPS DIN 14 BUTYL TEFLON ROUGE,1030.0,/PC
46,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,1030.0,/PC
47,880973,2,ETIQ.PP.(20x45) +4°C GHS07,1050.0,/PC
48,7283N,2,PLAT DENG NS1 CONJ 50X R6 VRAC,500.0,ML
49,545213,2,CAPS DIN 14 BUTYL TEFLON BLEUE,1000.0,/PC
50,561954,2,FLAC.VIS 3ML VNJ DIN 14 CAO,1030.0,/PC
51,880973,2,ETIQ.PP.(20x45) +4°C GHS07,1050.0,/PC
52,7283P,2,PLAT DENG NS1 DILUANT R7 VRAC,25.0,L
53,764007,2,FLAC.NALG30ML TRAN.STE.CAO-CSO,1000.0,/PC
54,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,1000.0,/PC
