,item,level,name,quantity,unit
0,6283A,1,PLAT ASP IgG PLAQ.R1 S/SAC ETI,40.0,/PC
1,7361A,1,S.LAV. R2 20X 70ML LOGO CPL,40.0,/PC
2,6283B,1,PLAT ASP IgG R3 CTL NEG ETIQ,40.0,/PC
3,6283C,1,PLAT ASP IgG R4a CTL SEUIL ETI,40.0,/PC
4,6283D,1,PLAT ASP IgG R4b CTL POS1 ETI,40.0,/PC
5,6283E,1,PLAT ASP IgG R4c CTL POS2 ETI,40.0,/PC
6,6283F,1,PLAT ASP IgG R4d CTL POS3 ETI,40.0,/PC
7,6283G,1,PLAT ASP IgG R6 CONJ PAE ETI,40.0,/PC
8,6283H,1,PLAT ASP IgG R7a  ETI,40.0,/PC
9,6283J,1,PLAT ASP IgG R7b ETIQ,40.0,/PC
10,620585,1,TMB R9 CHROMOGENIQ/30ML ETIQ,40.0,/PC
11,7361H,1,S.ARRET R10WW2 ETIQ LOGO CLP,40.0,/PC
12,883409,1,PACK MICROPLAQUES BIO-RAD,40.0,/PC
13,881163,1,NOTICE PL ASP IgG US 62782 CLP,40.0,/PC
14,883199,1,ETIQ PP LOGO CLP GHS05,42.0,/PC
15,860208,1,CAISSE QT EXCEPTEE 403X252X291,10.0,/PC
16,864006,1,ET.NEUTRE BLANCHE (70X180),10.0,/PC
17,801952,2,BOB TRIPLEX ALU 96CUP L 240MM,8.2,M
18,801070,2,EAU PPI/5L CAO,1.776,L
19,216022,2,CHLORURE SODIUM/ (Nacl) 5KG,0.016,KG
20,704004,2,"PHOSPHATE DISODIUM/2,5KG",0.004,KG
21,213522,2,CHLORURE POTASSIUM/1KG,0.004,KG
22,256002,2,POTASSIUM DIHYDROGENOPHOS/1KG,0.004,KG
23,232002,2,GLUCOSE ANHYDRE/5KG,0.09644,KG
24,800558,2,LAIT ECREME UHT,0.376,L
25,7221A,2,"TP PBS 10X K/K2 0,1M-NACL 1,5M",0.16,L
26,7203Y,2,ROUGE DE PHENOL SOL.2% FL.5ML,1.0,/PC
27,800016,2,EAU PPI/1L CAO,0.08,L
28,801518,2,TWEEN 20/1L,0.004,L
29,517368,2,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
30,6283U1F,2,AG DPPV PURIF/PLAT ASP IgG CTL,0.308,MG
31,563261,2,MICROTITER PLATE F8 CAO,40.0,/PC
32,800972,2,SACHET SILICAGEL  ALLERGOLAM,40.0,/PC
33,7360Z,2,S.LAV. R2 20X VRAC,3.0,L
34,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,42.0,/PC
