,item,level,name,quantity,unit
0,7402C,1,F(AB')2 ANTI IGA HUM. REP-ETIQ,1000.0,/PC
1,860212,1,CONTAIN.HEMOC 508X335X305,2.0,/PC
2,880660,1,ETUI PP.40X22X77,1000.0,/PC
3,880994,1,ETIQ NEUTRE 50x60,1050.0,/PC
4,7401C,2,F(AB')2 ANTI IGA HUM.FITC VRAC,1100.0,ML
5,561954,2,FLAC.VIS 3ML VNJ DIN 14 CAO,1000.0,/PC
6,545267,2,CAPS DIN14 J.BUTYL TEFLON BLAN,1000.0,/PC
7,880996,2,ETIQ NEUTRE 20x40,1000.0,/PC
8,517458,2,HIDRAGEL IEP /BTE 10 FILMS,1.0,/PC
9,9003P,2,TAMPON NANA2,3.0,L
10,9003P,3,TAMPON NANA2,5.0,L
11,9084A,3,PLAQ.MANCINI AG IGA HUM.PREP.,1.0,/PC
12,7401R,3,"TAMP.CARBONATE/BICARBONA.0,5M",1.1,L
13,7401U,3,F(AB)'2 ANTI IGA,375.1,ML
14,800956,3,SEPHADEX G25 FINE/500G,1650.0,G
15,800712,3,FITC/50mg,0.22,G
16,800775,3,DEAE CELLULOS.DE52/WHATM./10KG,1.32,KG
17,7401M,3,"TAMPON PBS 0,2M(CONC.10X)PH7,2",10.0,L
18,7203B,3,SOL.AZIDE SODIUM 200G/L,50.0,ML
19,517452,3,"UNITE FILTRATION 500ML 0,22µ",1.0,/PC
20,517458,3,HIDRAGEL IEP /BTE 10 FILMS,1.0,/PC
21,701424,3,TOTAL PROTEIN REAGENT,80.0,ML
22,7401E,3,"TAMP.PBS0,02M NACL 0,15M PH7,0",10.0,L
23,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,0.3,KG
24,263022,3,PHOSPHATE DISODIUM 12H2O/5KG,0.14,KG
25,517368,3,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
26,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,0.1,KG
27,701193,3,PHOSPHATE SODIUM 2H2O/1KG,0.015,KG
28,7203B,3,SOL.AZIDE SODIUM 200G/L,25.0,ML
29,263022,4,PHOSPHATE DISODIUM 12H2O/5KG,0.14,KG
30,517368,4,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
31,216022,4,CHLORURE SODIUM/ (Nacl) 5KG,0.1,KG
32,701193,4,PHOSPHATE SODIUM 2H2O/1KG,0.015,KG
33,7203B,4,SOL.AZIDE SODIUM 200G/L,25.0,ML
34,719084,4,ANTIGENE IGA HUMAINE/5MG,0.2751,MG
35,9001A,4,TAMPON MANCINI REVERSE,0.01,L
36,801519,4,SODIUM HYDROGENOCARBONATE/5KG,0.02354,KG
37,801520,4,CARBONATE SODIUM ANHYDRE/5KG,0.028820000000000002,KG
38,9003P,4,TAMPON NANA2,5.0,L
39,7401J,4,GLOBULINES IGA ABSORBEES,750.2,ML
40,701192,4,TRIS/500G,0.22,KG
41,720069,4,PEPSINE/250MG,1156.95844,MG
42,216022,4,CHLORURE SODIUM/ (Nacl) 5KG,1.9,KG
43,701424,4,TOTAL PROTEIN REAGENT,80.0,ML
44,517458,4,HIDRAGEL IEP /BTE 10 FILMS,2.0,/PC
45,517442,4,POT CENTRI.250ML NALGENE,2.0,/PC
46,517451,4,"UNITE FILTRATION 250ML 0,22µ",1.0,/PC
47,517607,4,VIVAFLOW 200 10kD,1.0,/PC
48,517368,4,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
49,239002,4,"HYDROXYDE SODIUM 30%/2,5L",0.5,L
50,800081,4,CHLORHYDRATE TRIS/5KG,0.03,KG
51,200252,4,ACETATE SODIUM 3H2O/1KG,0.040999999999999995,KG
52,500005,4,"ACIDE ACETIQUE 100%/2,5L",0.1,L
53,7401M,4,"TAMPON PBS 0,2M(CONC.10X)PH7,2",2.0,L
