,item,level,name,quantity,unit
0,7275A,1,PLAT AVIDITE TOXO IgG /R5a ETI,1000.0,/PC
1,7275B,1,PLAT AVIDITE TOXO IgG /R5b ETI,1000.0,/PC
2,7275C,1,PLAT AVIDITE TOXO IgG /R12 ETI,1000.0,/PC
3,7275D,1,PLAT AVIDITE TOXO IgG /R13 ETI,1000.0,/PC
4,880641,1,ETUI P.P. 174X123X75,1000.0,/PC
5,801956,1,CAL MOUSSE/GENEP 175X125X30,1000.0,/PC
6,881130,1,NOT TOXO IgG AVIDITY 72842 CLP,1000.0,/PC
7,883109,1,ETIQ NEUTRE GHS07 (110X50),1050.0,/PC
8,800020,1,ETIQ.NEUTRE BLANCHE (115x55),1000.0,/PC
9,7275E,2,PLAT AVIDITE TOXO IgG/R5a VRAC,850.0,ML
10,545267,2,CAPS DIN14 J.BUTYL TEFLON BLAN,1000.0,/PC
11,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,1000.0,/PC
12,880973,2,ETIQ.PP.(20x45) +4°C GHS07,1050.0,/PC
13,7275F,2,PLAT AVIDITE TOXO IgG/R5b VRAC,850.0,ML
14,545216,2,CAPS DIN 14 BUTYL TEFLON NOIRE,1000.0,/PC
15,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,1000.0,/PC
16,880973,2,ETIQ.PP.(20x45) +4°C GHS07,1050.0,/PC
17,7275G,2,PLAT AVIDITE TOXO IgG/R12 VRAC,28.5,L
18,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,1000.0,/PC
19,764007,2,FLAC.NALG30ML TRAN.STE.CAO-CSO,1000.0,/PC
20,880625,2,ETIQ.PP.(30X50) PE CLP,1050.0,/PC
21,7275N,2,PLAT AVIDITE TOXO IgG/R13 VRAC,13.5,L
22,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,1000.0,/PC
23,764006,2,FLAC.NAL15ML TRAN.STER.CAO-CSO,1000.0,/PC
24,862151,2,ETIQ.NEUTRE PE WHITE (30X50),1050.0,/PC
25,7275K,3,POOL FAIBLE AVIDITE R5a,85.0,ML
26,7240Q,3,PLASMA DEF PROC.NEG IgG/M TOXO,0.85,L
27,517438,3,CARTOUCHE SARTOBRAN,1.0,/PC
28,7275M,3,POOL FORTE AVIDITE R5b,42.5,ML
29,7240Q,3,PLASMA DEF PROC.NEG IgG/M TOXO,0.85,L
30,517438,3,CARTOUCHE SARTOBRAN,1.0,/PC
31,7361T,3,R2 10X proclin VRAC,2280.0,ML
32,801545,3,ACIDE CITRIQUE 1H2O/5KG,0.03135,KG
33,7214D,3,SOLUTION DE JAUNE TARTRAZINE,171.0,ML
34,801029,3,BLEU PATENTE V,2391.15,MG
35,701129,3,PROCLIN 300/2L,0.04275,L
36,517348,3,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
37,800016,3,EAU PPI/1L CAO,1.0,L
38,7361T,3,R2 10X proclin VRAC,904.5,ML
39,701111,3,UREE/5KG,4860.0,G
40,707048,3,JAUNE ALIMENTAIRE,40.5,ML
41,517348,3,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
42,620269,4,TOXO IGG PLASMA POS FORT*,76.5,ML
43,701129,4,PROCLIN 300/2L,0.0085,L
44,216022,4,CHLORURE SODIUM/ (Nacl) 5KG,0.001,KG
45,701049,4,PHOSPHATE DISODIUM 2H2O/500G,0.0085,G
46,800925,4,AEROSIL 380/10KG,1.7,G
47,517368,4,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
48,801772,4,TOXO IGM PLASMA NEGATIF*,758.965,ML
49,216022,4,CHLORURE SODIUM/ (Nacl) 5KG,0.0025499999999999997,KG
50,701049,4,PHOSPHATE DISODIUM 2H2O/500G,0.051,G
51,800925,4,AEROSIL 380/10KG,17.0,G
52,701129,4,PROCLIN 300/2L,0.00085,L
53,701129,4,PROCLIN 300/2L,0.00425,L
54,216022,4,CHLORURE SODIUM/ (Nacl) 5KG,0.00425,KG
55,701049,4,PHOSPHATE DISODIUM 2H2O/500G,0.00425,G
56,517368,4,"CAPS 5231307H8-00-B 0,2 MU",3.0,/PC
57,800925,4,AEROSIL 380/10KG,0.85,G
58,620133,4,IGG TOXO POS FORTE AVIDITE*,37.944,ML
59,801772,4,TOXO IGM PLASMA NEGATIF*,758.965,ML
60,216022,4,CHLORURE SODIUM/ (Nacl) 5KG,0.0025499999999999997,KG
61,701049,4,PHOSPHATE DISODIUM 2H2O/500G,0.051,G
62,800925,4,AEROSIL 380/10KG,17.0,G
63,701129,4,PROCLIN 300/2L,0.00085,L
64,701129,4,PROCLIN 300/2L,0.09045,L
65,280504,4,TRIZMA BASE/5KG,10.94445,KG
66,517374,4,"CART PALL AB1 NB7P 0,45 MU",1.0,/PC
67,216022,4,CHLORURE SODIUM/ (Nacl) 5KG,4.5225,KG
68,800542,4,"A CHLORHYDRIQUE FUMANT/2,5L",6.3315,L
69,801518,4,TWEEN 20/1L,9.045,L
70,620079,4,POCHE 200 L STERILE,1.0,/PC
71,620080,4,CONNECTEUR RAPIDE CPC PR POCHE,1.0,/PC
72,620388,4,POCHE STERILE 100L CMD CAO,1.0,/PC
73,720020,4,CHLORURE SODIUM/25KG,158.2875,KG
74,801545,4,ACIDE CITRIQUE 1H2O/5KG,0.002,KG
75,800016,4,EAU PPI/1L CAO,4.0,L
76,707039,4,JAUNE TARTRAZINE/100G,1282.5,MG
77,517348,4,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
78,701129,4,PROCLIN 300/2L,0.09045,L
79,280504,4,TRIZMA BASE/5KG,10.94445,KG
80,517374,4,"CART PALL AB1 NB7P 0,45 MU",1.0,/PC
81,216022,4,CHLORURE SODIUM/ (Nacl) 5KG,4.5225,KG
82,800542,4,"A CHLORHYDRIQUE FUMANT/2,5L",6.3315,L
83,801518,4,TWEEN 20/1L,9.045,L
84,620079,4,POCHE 200 L STERILE,1.0,/PC
85,620080,4,CONNECTEUR RAPIDE CPC PR POCHE,1.0,/PC
86,620388,4,POCHE STERILE 100L CMD CAO,1.0,/PC
87,720020,4,CHLORURE SODIUM/25KG,158.2875,KG
