,item,level,name,quantity,unit
0,7216X,1,AG HIV1 ETAL NAT AGRE ADM ETI,60.0,/PC
1,880657,1,ETUI PP.S.AGGLUTINANT 56X29X80,60.0,/PC
2,862152,1,ETIQ.NEUTRE PE WHITE (45X75),60.0,/PC
3,883668,1,NOT HIV Ag STD 72217 2L,60.0,/PC
4,7216Z,2,AG HIV1 ETAL NAT AGREE ADM REP,60.0,/PC
5,862150,2,ETIQ.NEUTRE PE WHITE (20X45),63.0,/PC
6,7216Y,3,AG HIV1 ETAL NAT AGREE ADM VRC,60.0,ML
7,866030,3,BOUCH.LYO ROUGE Ø14 1067,60.0,/PC
8,545267,3,CAPS DIN14 J.BUTYL TEFLON BLAN,60.0,/PC
9,561989,3,FLA. VIS 3ML VNB DIN 14 CAO,60.0,/PC
10,862150,3,ETIQ.NEUTRE PE WHITE (20X45),63.0,/PC
11,7222T,4,ELAVIA AG LAV 1 PURIFIE,0.0006,MG
12,8624W,4,PLAS.DEF.ELAVIA AC/HBS POS CAO,0.06,L
13,517368,4,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
14,800866,4,BOUTEIL.850CM2 CULT.CELL.,1.0,/PC
15,7215E,5,AG HIV1 PUR.NON INACT.NON CONT,0.0006,MG
16,801926,5,PLASMA CRYO 2 HUMAIN,0.06,L
17,620611,5,TROMBINE CAO+CVO,0.3,KUI
18,7203B,5,SOL.AZIDE SODIUM 200G/L,0.315,ML
19,216022,5,CHLORURE SODIUM/ (Nacl) 5KG,2.9999999999999997e-05,KG
20,862152,5,ETIQ.NEUTRE PE WHITE (45X75),1.0,/PC
21,765066,5,BID.HDPE/2.5L STER.CSO(464950),1.0,/PC
22,517587,5,CARTOUCHE SUPOR,1.0,/PC
23,862209,5,ETIQ. 115x115MM PE BLANCHE,1.0,/PC
24,517411,5,FILTRE GAF N50 PO 3S  50 M/50u,1.0,/PC
25,800827,6,FLA.PLAT CULT.CELL.175 CM2,1.0,/PC
26,801064,6,RPMI + 5% SVF/1L*,0.0007166666666666666,L
27,800640,6,SERUM VEAU FOETAL 500ml*,1.0,/PC
28,800833,6,MULTITRAY NUNC (1cart=2u),1.0,/PC
29,517462,6,MAXICAP SARTOCLEAN PP2 1.2µ 10,1.0,/PC
30,517463,6,MAXICAP SARTOCLEAN G10,1.0,/PC
31,801556,6,SACCHAROSE/5KG,0.00616,G
32,802693,6,TUBE BECKMAN 326823/BTE 50 TUB,1.0,/PC
33,517442,6,POT CENTRI.250ML NALGENE,1.0,/PC
34,701105,6,SODIUM DODECYL SULFATE/100G,4.166666666666666e-05,G
35,719531,6,DITHIOTREITOL/5G,0.00012833333333333333,G
36,720070,6,CHAPS/10G,4.166666666666666e-05,G
37,701192,6,TRIS/500G,0.00039999999999999996,G
38,517399,6,"F.NALG.JAUNE 1 L 0,2 MU CAO",1.0,/PC
39,800444,6,GLYCEROL BIDISTILLE/5L,0.0008333333333333333,ML
40,720014,6,PMSF/25G,1.45e-05,G
41,4997W,6,BC CEM WCB,1.0,/PC
42,216022,6,CHLORURE SODIUM/ (Nacl) 5KG,0.061,KG
43,517362,6,"CT PALL MCY4463NFPH4 0,2MU",2.0,/PC
44,801644,6,TRITON X100/1L,5.0,ML
45,800499,6,TITRIPLEX III/1KG,2.0,G
46,801448,6,AZIDE SODIUM/250G,0.063,G
47,517348,6,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
48,4997M,7,BC CEM MCB,1.0,/PC
49,800634,7,FLACON PLAT CULT CELL 75 CM2,1.0,/PC
