,item,level,name,quantity,unit
0,7256B,1,MONOLISA HCV ULTRA V2 R1,5000.0,/PC
1,7361E,1,S.LAV. R2 20X 235ML LOGO CPL,1000.0,/PC
2,7256C,1,MONOLISA HCV ULTRA V2 R3 1/5P,1000.0,/PC
3,7256M,1,MONOLISA HCV ULTRA V2 R4 5PL,1000.0,/PC
4,7256G,1,MONOLISA HCV ULTRA V2 R5A 1/5,1000.0,/PC
5,7256H,1,MONOLISA HCV ULTRA V2 R5B 1/5,1000.0,/PC
6,7256P,1,MONOLISA HCV ULTRA V2 R6 5PL,2000.0,/PC
7,7256Q,1,MONOLISA HCV ULTRA V2 R7 5PL,2000.0,/PC
8,7360G,1,TP SUBS.R8 WW2 ET-REP GEN. CE,2000.0,/PC
9,7436L,1,CHROM.R9 WW3 ETIQ-REP CLP,2000.0,/PC
10,7361H,1,S.ARRET R10WW2 ETIQ LOGO CLP,3000.0,/PC
11,862218,1,ETI.HCV ULTRA V2 BOITE 110X320,1000.0,/PC
12,883412,1,PACK BIO-RAD 5PL D=34 UNIC,1000.0,/PC
13,862224,1,NOTICE HCV ULTRA V2 1/5 PL,1000.0,/PC
14,860209,1,CAISSE QT EXCEPTEE 448X236X291,250.0,/PC
15,864006,1,ET.NEUTRE BLANCHE (70X180),250.0,/PC
16,7203Y,2,ROUGE DE PHENOL SOL.2% FL.5ML,7.0,/PC
17,7208A,2,SOLUTION D'HCL 6N (AJUST PH),6000.0,ML
18,7256Z,2,FAB'2 Acap27,65.0,MG
19,7256W,2,PEPTIDE Cap 1-44 REHYDRATE,43.0,MG
20,213522,2,CHLORURE POTASSIUM/1KG,0.5,KG
21,216022,2,CHLORURE SODIUM/ (Nacl) 5KG,2.0,KG
22,256002,2,POTASSIUM DIHYDROGENOPHOS/1KG,0.5,KG
23,251002,2,DIPOTASSIUM HYDROGENOPHOS/1KG,0.5,KG
24,274500,2,SACCHAROSE/25KG,10.0,KG
25,280506,2,TRIS BASE*,3.5,KG
26,563261,2,MICROTITER PLATE F8 CAO,5000.0,/PC
27,800499,2,TITRIPLEX III/1KG,1.0,KG
28,800557,2,LAIT ECREME UHT 1 LITRE,50.0,L
29,800972,2,SACHET SILICAGEL  ALLERGOLAM,5000.0,/PC
30,704004,2,"PHOSPHATE DISODIUM/2,5KG",0.5,KG
31,801518,2,TWEEN 20/1L,1.0,L
32,7307A1H,2,PROT.RECOMB.NS4 OU 5-1-1 HCV+,8.0,MG
33,801952,2,BOB TRIPLEX ALU 96CUP L 240MM,1025.0,M
34,581400,2,POCHE FLEXEL 200L NON STERILE,1.0,/PC
35,7223F1H,2,NS3H2 BVD PURIFIEE,95.0,MG
36,800016,2,EAU PPI/1L CAO,2.0,L
37,7360Z,2,S.LAV. R2 20X VRAC,235.0,L
38,764010,2,FLAC.NAL 250ML TRANSP.N-ST CAO,1030.0,/PC
39,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,1030.0,/PC
40,862210,2,ETIQ.SOL.LAVAGE 20X LOGO CLP,1050.0,/PC
41,7287H,2,HCV ULTRA NEW CTL-R3 VRAC,1.1,L
42,545215,2,CAPS DIN 14 BUTYL TEFLON VERTE,1030.0,/PC
43,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,1030.0,/PC
44,862214,2,ETIQ.HCV ULTRA V2 20X45 XI LCP,1050.0,/PC
45,7256D,2,MONOLISA HCV ULTRA V2 R4 VRAC,3.1,L
46,545212,2,CAPS DIN 14 BUTYL TEFLON ROUGE,1030.0,/PC
47,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,1030.0,/PC
48,862214,2,ETIQ.HCV ULTRA V2 20X45 XI LCP,1050.0,/PC
49,7256F,2,MONOLISA HCV ULTRA V2 R5A VRA,1.1,L
50,866030,2,BOUCH.LYO ROUGE Ø14 1067,1000.0,/PC
51,545267,2,CAPS DIN14 J.BUTYL TEFLON BLAN,1000.0,/PC
52,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,1030.0,/PC
53,862215,2,ETIQ.HCV ULTRA V2 20X45,1050.0,/PC
54,7287L,2,COMBO HCV R5B DIL CTL POS VRAC,1.1,L
55,545267,2,CAPS DIN14 J.BUTYL TEFLON BLAN,1030.0,/PC
56,561954,2,FLAC.VIS 3ML VNJ DIN 14 CAO,1030.0,/PC
57,862214,2,ETIQ.HCV ULTRA V2 20X45 XI LCP,1050.0,/PC
58,7256J,2,MONOLISA HCV ULTRA V2 R6 VRAC,62.0,L
59,764007,2,FLAC.NALG30ML TRAN.STE.CAO-CSO,2000.0,/PC
60,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,2060.0,/PC
61,862216,2,ETIQ.HCV ULTRA V2 30X50,2100.0,/PC
62,7256L,2,MONOLISA HCV ULTRA V2 R7 VRAC,62.0,L
63,764007,2,FLAC.NALG30ML TRAN.STE.CAO-CSO,2000.0,/PC
64,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,2060.0,/PC
65,862217,2,ETIQ.HCV ULT V2 30X50 BRI CLP,2100.0,/PC
66,7114X,2,TP SUBSTRAT WW2 / TMB VRAC,126.0,L
67,764008,2,FLAC.NAL 60ML OPAQ N-STE  CAO,2060.0,/PC
68,764018,2,CAPS.OPA NALGE 60ML OPAQ. CAO,2060.0,/PC
69,883003,2,ET. CE TP.SUBST.TMB 60ML  R8,2100.0,/PC
70,7114V,2,CHROM. TMB WW3 VRAC COLORE,12.0,L
71,545300,2,CAPSULE DIN 18 JOINT TEFLON,2060.0,/PC
72,562139,2,FL.VIS 5ML VN JNE DIN 18 CAO,2060.0,/PC
73,862213,2,ETIQ R9 TMB COLORE,2000.0,/PC
74,7114Z,2,SOL.ARRET H2S04 1N / WW2 VRAC,84.0,L
75,764007,2,FLAC.NALG30ML TRAN.STE.CAO-CSO,3090.0,/PC
76,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,3090.0,/PC
77,862211,2,ETIQ SOL.ARRET1N LOGO CORROSIF,3150.0,/PC
78,7203V,3,SOL.ROUGE DE PHENOL A 20P 1000,0.0434,L
79,545300,3,CAPSULE DIN 18 JOINT TEFLON,8.0,/PC
80,562139,3,FL.VIS 5ML VN JNE DIN 18 CAO,8.0,/PC
81,801070,3,EAU PPI/5L CAO,3.0,L
82,800542,3,"A CHLORHYDRIQUE FUMANT/2,5L",3.0,L
83,7287P1H,3,COMBO HCV ACAP27 BVD,97.5,MG
84,720069,3,PEPSINE/250MG,2.795,MG
85,7771W1,3,COLONNE IDD50/I 3PCY,1.0,PCY
86,7177T,3,"TP PBS 50MM PH=7,4",1.3,L
87,701110,3,ACETATE SODIUM/500G,0.975,G
88,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,0.0195,KG
89,517394,3,"F.NALG. 150ML JAUNE 0,2U CAO",1.0,/PC
90,280506,3,TRIS BASE*,0.025,KG
91,707058,3,PEPTIDE CHx-Cap(1-44)G34 CAO,43.0,MG
92,800016,3,EAU PPI/1L CAO,1.0,L
93,7307A,3,PROTEINE RECOMBIN.NS4 OU 5-1-1,8.0,MG
94,7223F,3,NS3H2 PURIFIEE,95.0,MG
95,280504,3,TRIZMA BASE/5KG,5.687,KG
96,720020,3,CHLORURE SODIUM/25KG,58.75,KG
97,801518,3,TWEEN 20/1L,4.7,L
98,701129,3,PROCLIN 300/2L,0.094,L
99,800542,3,"A CHLORHYDRIQUE FUMANT/2,5L",3.4075,L
100,517374,3,"CART PALL AB1 NB7P 0,45 MU",1.0,/PC
101,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,1.175,KG
102,7208A,3,SOLUTION D'HCL 6N (AJUST PH),4.4,ML
103,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,0.0099,KG
104,280504,3,TRIZMA BASE/5KG,0.006600000000000001,KG
105,517368,3,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
106,701119,3,ALBUMINE BOVINE DIAG GRAD/5KG*,44.0,G
107,701129,3,PROCLIN 300/2L,0.0011,L
108,7214D,3,SOLUTION DE JAUNE TARTRAZINE,2.64,ML
109,7214C,3,SOLUTION DE ROUGE AZORUBINE,0.11000000000000001,ML
110,800016,3,EAU PPI/1L CAO,1.1,L
111,800444,3,GLYCEROL BIDISTILLE/5L,0.22000000000000003,L
112,801250,3,LAIT ECREME/500G,0.0008800000000000001,KG
113,7208A,3,SOLUTION D'HCL 6N (AJUST PH),12.4,ML
114,7287U,3,POOL POSITIF 50X,62.0,ML
115,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,0.0279,KG
116,280504,3,TRIZMA BASE/5KG,0.018600000000000002,KG
117,517368,3,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
118,701119,3,ALBUMINE BOVINE DIAG GRAD/5KG*,124.0,G
119,701129,3,PROCLIN 300/2L,0.0031,L
120,7214D,3,SOLUTION DE JAUNE TARTRAZINE,15.5,ML
121,7214C,3,SOLUTION DE ROUGE AZORUBINE,0.31,ML
122,800016,3,EAU PPI/1L CAO,3.1,L
123,800444,3,GLYCEROL BIDISTILLE/5L,0.62,L
124,3433L,3,PEPT.CAP 75-BSA,0.25,MG
125,701119,3,ALBUMINE BOVINE DIAG GRAD/5KG*,44.0,G
126,517368,3,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
127,800016,3,EAU PPI/1L CAO,1.1,L
128,517396,3,"F.NALG.JAUNE 500ML 0,2MU CAO",1.0,/PC
129,517368,3,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
130,701129,3,PROCLIN 300/2L,0.0055,L
131,800016,3,EAU PPI/1L CAO,1.1,L
132,801029,3,BLEU PATENTE V,500.0,MG
133,517352,3,FILTRE PALL EAV 10 POUCES,2.0,/PC
134,7203B,3,SOL.AZIDE SODIUM 200G/L,310.0,ML
135,7208A,3,SOLUTION D'HCL 6N (AJUST PH),403.0,ML
136,7177J,3,"TP PBS 50MM PH=7,4 PPI",1.488,L
137,7287M,3,COMBO HCV CONJ.CAPSIDE-BIOTIN,24.8,MG
