,item,level,name,quantity,unit
0,7402A,1,F(AB')2 ANTI IGM HUM. REP-ETIQ,150.0,/PC
1,860212,1,CONTAIN.HEMOC 508X335X305,1.0,/PC
2,880660,1,ETUI PP.40X22X77,150.0,/PC
3,880994,1,ETIQ NEUTRE 50x60,158.0,/PC
4,7401A,2,F(AB')2 ANTI IGM HUM.FITC VRAC,165.0,ML
5,561954,2,FLAC.VIS 3ML VNJ DIN 14 CAO,150.0,/PC
6,545267,2,CAPS DIN14 J.BUTYL TEFLON BLAN,150.0,/PC
7,880996,2,ETIQ NEUTRE 20x40,150.0,/PC
8,517458,2,HIDRAGEL IEP /BTE 10 FILMS,1.0,/PC
9,9003P,2,TAMPON NANA2,3.0,L
10,9003P,3,TAMPON NANA2,5.0,L
11,9085A,3,PLAQ.MANCINI AG IGM HUM.PREP.,1.0,/PC
12,7401R,3,"TAMP.CARBONATE/BICARBONA.0,5M",0.165,L
13,7401V,3,F(AB)'2 ANTI IGM,99.0,ML
14,800956,3,SEPHADEX G25 FINE/500G,231.0,G
15,800712,3,FITC/50mg,0.033,G
16,800775,3,DEAE CELLULOS.DE52/WHATM./10KG,0.198,KG
17,7401M,3,"TAMPON PBS 0,2M(CONC.10X)PH7,2",10.0,L
18,7203B,3,SOL.AZIDE SODIUM 200G/L,50.0,ML
19,517451,3,"UNITE FILTRATION 250ML 0,22µ",2.0,/PC
20,517458,3,HIDRAGEL IEP /BTE 10 FILMS,1.0,/PC
21,701424,3,TOTAL PROTEIN REAGENT,80.0,ML
22,7401E,3,"TAMP.PBS0,02M NACL 0,15M PH7,0",10.0,L
23,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,0.3,KG
24,263022,3,PHOSPHATE DISODIUM 12H2O/5KG,0.14,KG
25,517368,3,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
26,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,0.1,KG
27,701193,3,PHOSPHATE SODIUM 2H2O/1KG,0.015,KG
28,7203B,3,SOL.AZIDE SODIUM 200G/L,25.0,ML
29,263022,4,PHOSPHATE DISODIUM 12H2O/5KG,0.14,KG
30,517368,4,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
31,216022,4,CHLORURE SODIUM/ (Nacl) 5KG,0.1,KG
32,701193,4,PHOSPHATE SODIUM 2H2O/1KG,0.015,KG
33,7203B,4,SOL.AZIDE SODIUM 200G/L,25.0,ML
34,9091C,4,ANTIGENE IGM CHAINE MU,0.75,MG
35,9001A,4,TAMPON MANCINI REVERSE,0.01,L
36,801519,4,SODIUM HYDROGENOCARBONATE/5KG,0.0035310000000000003,KG
37,801520,4,CARBONATE SODIUM ANHYDRE/5KG,0.0043230000000000005,KG
38,9003P,4,TAMPON NANA2,5.0,L
39,7401K,4,GLOBULINES IGM ABSORBEES,148.5,ML
40,701192,4,TRIS/500G,0.22,KG
41,720069,4,PEPSINE/250MG,131.67,MG
42,216022,4,CHLORURE SODIUM/ (Nacl) 5KG,1.9,KG
43,701424,4,TOTAL PROTEIN REAGENT,80.0,ML
44,517458,4,HIDRAGEL IEP /BTE 10 FILMS,2.0,/PC
45,517607,4,VIVAFLOW 200 10kD,1.0,/PC
46,517368,4,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
47,239002,4,"HYDROXYDE SODIUM 30%/2,5L",0.5,L
48,800081,4,CHLORHYDRATE TRIS/5KG,0.03,KG
49,200252,4,ACETATE SODIUM 3H2O/1KG,0.040999999999999995,KG
50,500005,4,"ACIDE ACETIQUE 100%/2,5L",0.1,L
51,7401M,4,"TAMPON PBS 0,2M(CONC.10X)PH7,2",2.0,L
52,517442,4,POT CENTRI.250ML NALGENE,2.0,/PC
53,517451,4,"UNITE FILTRATION 250ML 0,22µ",1.0,/PC
54,263022,4,PHOSPHATE DISODIUM 12H2O/5KG,0.103,KG
55,701193,4,PHOSPHATE SODIUM 2H2O/1KG,0.0174,KG
56,801448,4,AZIDE SODIUM/250G,5.0,G
