,item,level,name,quantity,unit
0,6287A,1,CTL NEG CANDIDA AC ET,40.0,/PC
1,6287B,1,CTL POS CANDIDA AC ET,40.0,/PC
2,883109,1,ETIQ NEUTRE GHS07 (110X50),20.0,/PC
3,881125,1,NOT PL.CD AB CTL 62787 CLP,20.0,/PC
4,863300,1,CAL.MOUSSE PAST.CAND./ASPERG,20.0,/PC
5,880653,1,ETUI P.P. 116X53X77,20.0,/PC
6,6287C,2,CTL NEG CANDIDA AC VRAC,16.0,ML
7,545215,2,CAPS DIN 14 BUTYL TEFLON VERTE,40.0,/PC
8,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,40.0,/PC
9,880973,2,ETIQ.PP.(20x45) +4°C GHS07,40.0,/PC
10,6287D,2,CTL POS CANDIDA AC VRAC,16.0,ML
11,545212,2,CAPS DIN 14 BUTYL TEFLON ROUGE,40.0,/PC
12,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,40.0,/PC
13,880973,2,ETIQ.PP.(20x45) +4°C GHS07,40.0,/PC
14,6297Y,3,S.NEGATIF ASPERGILLUS CONTROLE,0.016,L
15,517438,3,CARTOUCHE SARTOBRAN,1.0,/PC
16,701129,3,PROCLIN 300/2L,0.0016,L
17,6287E,3,POOL POS CANDIDA AC,8.0,ML
18,6297Y,3,S.NEGATIF ASPERGILLUS CONTROLE,0.008,L
19,701129,3,PROCLIN 300/2L,0.0016,L
20,517438,3,CARTOUCHE SARTOBRAN,1.0,/PC
21,8623W,4,SER.MONOLISA AC/HBS POS CAO,0.008,L
22,620313,4,POCHE POS CANDIDA AC+,8.0,ML
23,517438,4,CARTOUCHE SARTOBRAN,1.0,/PC
24,8623W,4,SER.MONOLISA AC/HBS POS CAO,0.008,L
25,701262,5,SERUM HUMAIN NORMAL IBBI,0.008,L
26,862152,5,ETIQ.NEUTRE PE WHITE (45X75),1.0,/PC
27,765066,5,BID.HDPE/2.5L STER.CSO(464950),1.0,/PC
28,517587,5,CARTOUCHE SUPOR,1.0,/PC
29,517588,5,CARTOUCHE ULTIPOR 2µm,1.0,/PC
30,883137,5,ETIQ. PL R1 AC HBS EIA,1.0,/PC
31,862209,5,ETIQ. 115x115MM PE BLANCHE,1.0,/PC
32,517411,5,FILTRE GAF N50 PO 3S  50 M/50u,1.0,/PC
33,701262,5,SERUM HUMAIN NORMAL IBBI,0.008,L
34,862152,5,ETIQ.NEUTRE PE WHITE (45X75),1.0,/PC
35,765066,5,BID.HDPE/2.5L STER.CSO(464950),1.0,/PC
36,517587,5,CARTOUCHE SUPOR,1.0,/PC
37,517588,5,CARTOUCHE ULTIPOR 2µm,1.0,/PC
38,883137,5,ETIQ. PL R1 AC HBS EIA,1.0,/PC
39,862209,5,ETIQ. 115x115MM PE BLANCHE,1.0,/PC
40,517411,5,FILTRE GAF N50 PO 3S  50 M/50u,1.0,/PC
