,item,level,name,quantity,unit
0,7238B,1,HBC IGM+  PL S/SACHET R1 ETIQ.,1000.0,/PC
1,7361A,1,S.LAV. R2 20X 70ML LOGO CPL,1000.0,/PC
2,7238C,1,HBC IGM +  CTL NEG. R3 FL. ET,1000.0,/PC
3,7238D,1,HBC IGM +  POS. R4 FL. ETIQ.,1000.0,/PC
4,7238E,1,HBC IGM + DILUANT ECHT.R5 ETIQ,1000.0,/PC
5,7238F,1,HBC IGM+ CONJUGUE R6 FL. ETIQ.,2000.0,/PC
6,7238G,1,HBC IGM +  DIL.CONJ. R7 FL.ET.,1000.0,/PC
7,7360G,1,TP SUBS.R8 WW2 ET-REP GEN. CE,1000.0,/PC
8,7436L,1,CHROM.R9 WW3 ETIQ-REP CLP,1000.0,/PC
9,7361H,1,S.ARRET R10WW2 ETIQ LOGO CLP,1000.0,/PC
10,883409,1,PACK MICROPLAQUES BIO-RAD,1000.0,/PC
11,883199,1,ETIQ PP LOGO CLP GHS05,1050.0,/PC
12,883595,1,NOT.MONOLISA HBC+ 72382 2L,1000.0,/PC
13,864006,1,ET.NEUTRE BLANCHE (70X180),263.0,/PC
14,860208,1,CAISSE QT EXCEPTEE 403X252X291,250.0,/PC
15,7238W,2,HBC IGM+  SACHET VIDE ETIQUETE,1000.0,/PC
16,7203Y,2,ROUGE DE PHENOL SOL.2% FL.5ML,2.0,/PC
17,7374V2H,2,AC CHEVRE ANTI IGM Ctlé plq,120.0,MG
18,201502,2,"ALBUMINE BOVINE PH5,2 LYO/1KG*",150.0,G
19,216022,2,CHLORURE SODIUM/ (Nacl) 5KG,450.0,G
20,251002,2,DIPOTASSIUM HYDROGENOPHOS/1KG,91.0,G
21,256002,2,POTASSIUM DIHYDROGENOPHOS/1KG,13.5,G
22,274500,2,SACCHAROSE/25KG,2.5,KG
23,517368,2,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
24,563261,2,MICROTITER PLATE F8 CAO,1081.0,/PC
25,801519,2,SODIUM HYDROGENOCARBONATE/5KG,164.64,G
26,801520,2,CARBONATE SODIUM ANHYDRE/5KG,51.94,G
27,800972,2,SACHET SILICAGEL  ALLERGOLAM,1000.0,/PC
28,800016,2,EAU PPI/1L CAO,2.0,L
29,801070,2,EAU PPI/5L CAO,24.0,L
30,7360Z,2,S.LAV. R2 20X VRAC,75.0,L
31,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,1030.0,/PC
32,764013,2,FLAC.NAL 125ML TRANSP.N-ST CAO,1030.0,/PC
33,862210,2,ETIQ.SOL.LAVAGE 20X LOGO CLP,1050.0,/PC
34,7110T,2,HBC IGM CTL NEGATIF VRAC,2.7,L
35,545215,2,CAPS DIN 14 BUTYL TEFLON VERTE,1030.0,/PC
36,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,1030.0,/PC
37,862150,2,ETIQ.NEUTRE PE WHITE (20X45),1050.0,/PC
38,7110U,2,HBC IGM CTL POSITIF VRAC,2.7,L
39,545212,2,CAPS DIN 14 BUTYL TEFLON ROUGE,1030.0,/PC
40,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,1030.0,/PC
41,862150,2,ETIQ.NEUTRE PE WHITE (20X45),1050.0,/PC
42,7110V,2,HBC IGM DIL.ECHANTILLONS  VRAC,110.0,L
43,764009,2,FLA.NAL 125ML TRAN.STE CAO-CSO,1030.0,/PC
44,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,1030.0,/PC
