,item,level,name,quantity,unit
0,7253A,1,SYPHILIS TOTAL Ab R1 PLAQUE,3000.0,/PC
1,7361E,1,S.LAV. R2 20X 235ML LOGO CPL,600.0,/PC
2,7253F,1,SYPHILIS TOTAL Ab R3 CTL NEG,600.0,/PC
3,7253K,1,SYPHILIS TOTAL Ab R4 CTL POS.,600.0,/PC
4,7253V,1,SYPHILIS TOTAL Ab R6 CONJ. 5PL,600.0,/PC
5,7360G,1,TP SUBS.R8 WW2 ET-REP GEN. CE,600.0,/PC
6,7436L,1,CHROM.R9 WW3 ETIQ-REP CLP,600.0,/PC
7,7361H,1,S.ARRET R10WW2 ETIQ LOGO CLP,600.0,/PC
8,883412,1,PACK BIO-RAD 5PL D=34 UNIC,600.0,/PC
9,883199,1,ETIQ PP LOGO CLP GHS05,630.0,/PC
10,883679,1,(NOTICE SYPHILIS TOTAL Ab),600.0,/PC
11,863311,1,CAL MOUSSE AGHBS CONF**,600.0,/PC
12,860209,1,CAISSE QT EXCEPTEE 448X236X291,150.0,/PC
13,864006,1,ET.NEUTRE BLANCHE (70X180),150.0,/PC
14,801952,2,BOB TRIPLEX ALU 96CUP L 240MM,615.0,M
15,563257,2,PL. 96 PUITS ROND MAXISORB CAO,3000.0,/PC
16,7203Y,2,ROUGE DE PHENOL SOL.2% FL.5ML,4.0,/PC
17,216022,2,CHLORURE SODIUM/ (Nacl) 5KG,3.0,KG
18,704004,2,"PHOSPHATE DISODIUM/2,5KG",0.3,KG
19,256002,2,POTASSIUM DIHYDROGENOPHOS/1KG,0.3,KG
20,701119,2,ALBUMINE BOVINE DIAG GRAD/5KG*,0.3,G
21,7224C1H,2,Tp17 PURIFIEE,1.8,MG
22,7224J1H,2,PROTEINE PURIFIEE Tp15-558,0.9,MG
23,7224Q1H,2,PROTEINE PURIFIEE eTp47-560,0.9,MG
24,517368,2,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
25,801518,2,TWEEN 20/1L,0.6,L
26,720097,2,LACTOSE 1H2O/5KG,789.0,G
27,701129,2,PROCLIN 300/2L,0.3,L
28,800972,2,SACHET SILICAGEL  ALLERGOLAM,3000.0,/PC
29,801456,2,BYCO A  / 25kg CAO,0.5,KG
30,800016,2,EAU PPI/1L CAO,1.0,L
31,7360Z,2,S.LAV. R2 20X VRAC,141.0,L
32,764010,2,FLAC.NAL 250ML TRANSP.N-ST CAO,618.0,/PC
33,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,618.0,/PC
34,862210,2,ETIQ.SOL.LAVAGE 20X LOGO CLP,630.0,/PC
35,7252B,2,SYPHILIS TOTAL Ab VRAC CTL NEG,1.32,L
36,545215,2,CAPS DIN 14 BUTYL TEFLON VERTE,600.0,/PC
37,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,600.0,/PC
38,880973,2,ETIQ.PP.(20x45) +4°C GHS07,630.0,/PC
39,7252G,2,SYPHILIS TOTAL Ab VRAC CTL POS,1.02,L
40,545212,2,CAPS DIN 14 BUTYL TEFLON ROUGE,600.0,/PC
41,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,600.0,/PC
42,880973,2,ETIQ.PP.(20x45) +4°C GHS07,630.0,/PC
43,7252L,2,SYPHILIS TOTAL Ab VRAC CONJUG.,18.6,L
44,764007,2,FLAC.NALG30ML TRAN.STE.CAO-CSO,600.0,/PC
45,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,600.0,/PC
46,880973,2,ETIQ.PP.(20x45) +4°C GHS07,630.0,/PC
47,7114X,2,TP SUBSTRAT WW2 / TMB VRAC,37.8,L
48,764008,2,FLAC.NAL 60ML OPAQ N-STE  CAO,618.0,/PC
49,764018,2,CAPS.OPA NALGE 60ML OPAQ. CAO,618.0,/PC
50,883003,2,ET. CE TP.SUBST.TMB 60ML  R8,630.0,/PC
51,7114V,2,CHROM. TMB WW3 VRAC COLORE,3.6,L
52,545300,2,CAPSULE DIN 18 JOINT TEFLON,618.0,/PC
53,562139,2,FL.VIS 5ML VN JNE DIN 18 CAO,618.0,/PC
54,862213,2,ETIQ R9 TMB COLORE,600.0,/PC
55,7114Z,2,SOL.ARRET H2S04 1N / WW2 VRAC,16.8,L
56,764007,2,FLAC.NALG30ML TRAN.STE.CAO-CSO,618.0,/PC
57,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,618.0,/PC
58,862211,2,ETIQ SOL.ARRET1N LOGO CORROSIF,630.0,/PC
59,7203V,3,SOL.ROUGE DE PHENOL A 20P 1000,0.0248,L
