,item,level,name,quantity,unit
0,5144B,1,TSEE PURIF/SOL.DENATUR.A ET,1000.0,/PC
1,5144C,1,TSEE PURIF/SOL.CLARIF.B ET,1000.0,/PC
2,5144D,1,TSEE PURIF/TP SOLUB.N°1 C ET,1000.0,/PC
3,5144E,1,TSEE PURIF/PROTEINASE K ET,1000.0,/PC
4,880874,1,ETIQ. QUANTITE LIMITEE,41.0,/PC
5,883433,1,BOITE 14 EMPLCT FSD(213*154mm),1000.0,/PC
6,860202,1,CAISSE REG.51102/51144 BUTANOL,42.0,/PC
7,883204,1,ET JAUNE GHS02_05_08 (90x340),1000.0,/PC
8,881194,1,NOT CD TESEE SAP 51186_191(V2),1000.0,/PC
9,5194A,1,TESEE II DETECT/PL.S.SAC.R1 ET,2000.0,/PC
10,7360R,1,S.LAV.R2 250ML10X REP-ET TSE,1000.0,/PC
11,5145B,1,TSEE DETECT/CTL NEG R3 ET,1000.0,/PC
12,5194C,1,TESEE II DET CTL POS  R4 ET,1000.0,/PC
13,5145D,1,TSEE DETECT/DIL.ECHANT.R6 ET,1000.0,/PC
14,5194E,1,TESEE II DET CONJ R7 ET,1000.0,/PC
15,7435S,1,TP SUBST.R8 WW2 R-ET GEN.TESEE,1000.0,/PC
16,7436J,1,CHR.R9 WW2 R-ET GEN.TESEE,1000.0,/PC
17,7438L,1,S.ARRET R10 WW2 R-ET GEN.TESEE,1000.0,/PC
18,561958,1,ADHESIF UNIT./MICROPL 96TCAO,8000.0,/PC
19,5144G,2,TSEE PURIF/SOL.DENATURATION VR,57.0,L
20,764011,2,FLA.NAL 60ML TRAN.STER.CAO-CSO,1030.0,/PC
21,764043,2,CAPS NALG VERTE 20MM PP,1000.0,/PC
22,883208,2,ET JAUNE GHS05 (40x70),1050.0,/PC
23,883206,2,ET JAUNE GHS02_05_07 (40x70),1050.0,/PC
24,517277,2,Sachet autobag 80x180mm 50µm,1030.0,/PC
25,517247,2,FL. BUTANOL REP.50ML TESEE CAO,1000.0,/PC
26,5144H,2,TSEE PURIF/TP SOLUB.N°1 VRAC,7.0,L
27,764006,2,FLAC.NAL15ML TRAN.STER.CAO-CSO,1030.0,/PC
28,764043,2,CAPS NALG VERTE 20MM PP,1000.0,/PC
29,883210,2,ET JAUNE PP (30x50),1050.0,/PC
30,5144J,2,TSEE PURIF/PROTEINASE K VRAC,700.0,ML
31,545215,2,CAPS DIN 14 BUTYL TEFLON VERTE,1000.0,/PC
32,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,1030.0,/PC
33,883235,2,ET JAUNE PP GHS08 (20x45),1050.0,/PC
34,5113L1H,2,Ac 3B5 ctlé,200.0,MG
35,7203Y,2,ROUGE DE PHENOL SOL.2% FL.5ML,2.0,/PC
36,7221A,2,"TP PBS 10X K/K2 0,1M-NACL 1,5M",9.0,L
37,213522,2,CHLORURE POTASSIUM/1KG,18.1,G
38,216022,2,CHLORURE SODIUM/ (Nacl) 5KG,810.0,G
39,256002,2,POTASSIUM DIHYDROGENOPHOS/1KG,18.36,G
40,274500,2,SACCHAROSE/25KG,4.5,KG
41,563261,2,MICROTITER PLATE F8 CAO,2000.0,/PC
42,701111,2,UREE/5KG,1862.0,G
43,720070,2,CHAPS/10G,1800.0,MG
44,801070,2,EAU PPI/5L CAO,30.0,L
45,800558,2,LAIT ECREME UHT,22.5,L
46,800972,2,SACHET SILICAGEL  ALLERGOLAM,2000.0,/PC
47,704004,2,"PHOSPHATE DISODIUM/2,5KG",129.2,G
48,801518,2,TWEEN 20/1L,90.0,ML
49,801519,2,SODIUM HYDROGENOCARBONATE/5KG,208.4,G
50,801520,2,CARBONATE SODIUM ANHYDRE/5KG,65.8,G
51,800016,2,EAU PPI/1L CAO,2.0,L
52,801952,2,BOB TRIPLEX ALU 96CUP L 240MM,410.0,M
53,7361T,2,R2 10X proclin VRAC,250.0,L
54,764010,2,FLAC.NAL 250ML TRANSP.N-ST CAO,1037.0,/PC
55,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,1037.0,/PC
56,883212,2,ET JAUNE PP R2 10X (40x70),1050.0,/PC
57,5145F,2,TSEE DETECT/CTL NEG VRAC,4.0,L
58,545300,2,CAPSULE DIN 18 JOINT TEFLON,1000.0,/PC
59,562139,2,FL.VIS 5ML VN JNE DIN 18 CAO,1000.0,/PC
60,883217,2,ET JAUNE PP GHS07 (20x45),1050.0,/PC
61,5194G,2,TESEE II DET CTL POS  R4 VRAC,2.0,L
62,866028,2,BOUCH.LYO.VIS ROUGE Ø18MM 1008,1000.0,/PC
63,562139,2,FL.VIS 5ML VN JNE DIN 18 CAO,1000.0,/PC
64,883217,2,ET JAUNE PP GHS07 (20x45),1050.0,/PC
65,545220,2,CAPS GL18 TEFLON ROUGE 5V,1030.0,/PC
66,5145H,2,TSEE DETECT/DIL-ECHANT.VRAC,36.0,L
67,764011,2,FLA.NAL 60ML TRAN.STER.CAO-CSO,1000.0,/PC
68,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,1000.0,/PC
69,883219,2,ET JAUNE PP GHS07 (40x70),1050.0,/PC
70,5194J,2,TESEE II DET CONJ R7 VRAC,2.8,L
71,545267,2,CAPS DIN14 J.BUTYL TEFLON BLAN,1000.0,/PC
72,561954,2,FLAC.VIS 3ML VNJ DIN 14 CAO,1000.0,/PC
73,883217,2,ET JAUNE PP GHS07 (20x45),1050.0,/PC
74,7114X,2,TP SUBSTRAT WW2 / TMB VRAC,63.0,L
75,764008,2,FLAC.NAL 60ML OPAQ N-STE  CAO,1030.0,/PC
76,764018,2,CAPS.OPA NALGE 60ML OPAQ. CAO,1030.0,/PC
77,883213,2,ET JAUNE PP R8 TMB BUF.(40x70),1050.0,/PC
78,7114Y,2,CHROMOGENE TMB WW2 VRAC,5.5,L
79,545300,2,CAPSULE DIN 18 JOINT TEFLON,1030.0,/PC
80,562139,2,FL.VIS 5ML VN JNE DIN 18 CAO,1030.0,/PC
