,item,level,name,quantity,unit
0,5194A,1,TESEE II DETECT/PL.S.SAC.R1 ET,240.0,/PC
1,7360R,1,S.LAV.R2 250ML10X REP-ET TSE,120.0,/PC
2,5145B,1,TSEE DETECT/CTL NEG R3 ET,120.0,/PC
3,5194C,1,TESEE II DET CTL POS  R4 ET,120.0,/PC
4,5145D,1,TSEE DETECT/DIL.ECHANT.R6 ET,120.0,/PC
5,5194E,1,TESEE II DET CONJ R7 ET,120.0,/PC
6,7435S,1,TP SUBST.R8 WW2 R-ET GEN.TESEE,120.0,/PC
7,7436J,1,CHR.R9 WW2 R-ET GEN.TESEE,120.0,/PC
8,7438L,1,S.ARRET R10 WW2 R-ET GEN.TESEE,120.0,/PC
9,561958,1,ADHESIF UNIT./MICROPL 96TCAO,960.0,/PC
10,807327,1,"ET.NEUTRE P.E. (129,75X85)",1.0,/PC
11,883433,1,BOITE 14 EMPLCT FSD(213*154mm),120.0,/PC
12,883205,1,ET JAUNE GHS05/GHS08 (90x340),120.0,/PC
13,881187,1,NOT TESEE PURIF 51125_153,120.0,/PC
14,5113L1H,2,Ac 3B5 ctlé,24.0,MG
15,7203Y,2,ROUGE DE PHENOL SOL.2% FL.5ML,1.0,/PC
16,7221A,2,"TP PBS 10X K/K2 0,1M-NACL 1,5M",1.08,L
17,213522,2,CHLORURE POTASSIUM/1KG,2.172,G
18,216022,2,CHLORURE SODIUM/ (Nacl) 5KG,97.2,G
19,256002,2,POTASSIUM DIHYDROGENOPHOS/1KG,2.2032,G
20,274500,2,SACCHAROSE/25KG,0.54,KG
21,563261,2,MICROTITER PLATE F8 CAO,240.0,/PC
22,701111,2,UREE/5KG,223.44,G
23,720070,2,CHAPS/10G,1800.0,MG
24,801070,2,EAU PPI/5L CAO,3.6,L
25,800558,2,LAIT ECREME UHT,2.7,L
26,800972,2,SACHET SILICAGEL  ALLERGOLAM,240.0,/PC
27,704004,2,"PHOSPHATE DISODIUM/2,5KG",15.503999999999998,G
28,801518,2,TWEEN 20/1L,10.8,ML
29,801519,2,SODIUM HYDROGENOCARBONATE/5KG,25.008,G
30,801520,2,CARBONATE SODIUM ANHYDRE/5KG,7.896,G
31,800016,2,EAU PPI/1L CAO,2.0,L
32,801952,2,BOB TRIPLEX ALU 96CUP L 240MM,49.2,M
33,7361T,2,R2 10X proclin VRAC,30.0,L
34,764010,2,FLAC.NAL 250ML TRANSP.N-ST CAO,125.0,/PC
35,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,125.0,/PC
36,883212,2,ET JAUNE PP R2 10X (40x70),126.0,/PC
37,5145F,2,TSEE DETECT/CTL NEG VRAC,0.48,L
38,545300,2,CAPSULE DIN 18 JOINT TEFLON,120.0,/PC
39,562139,2,FL.VIS 5ML VN JNE DIN 18 CAO,120.0,/PC
40,883217,2,ET JAUNE PP GHS07 (20x45),126.0,/PC
41,5194G,2,TESEE II DET CTL POS  R4 VRAC,0.24,L
42,866028,2,BOUCH.LYO.VIS ROUGE Ø18MM 1008,120.0,/PC
43,562139,2,FL.VIS 5ML VN JNE DIN 18 CAO,120.0,/PC
44,883217,2,ET JAUNE PP GHS07 (20x45),126.0,/PC
45,545220,2,CAPS GL18 TEFLON ROUGE 5V,124.0,/PC
46,5145H,2,TSEE DETECT/DIL-ECHANT.VRAC,4.32,L
47,764011,2,FLA.NAL 60ML TRAN.STER.CAO-CSO,120.0,/PC
48,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,120.0,/PC
49,883219,2,ET JAUNE PP GHS07 (40x70),126.0,/PC
50,5194J,2,TESEE II DET CONJ R7 VRAC,0.336,L
51,545267,2,CAPS DIN14 J.BUTYL TEFLON BLAN,120.0,/PC
52,561954,2,FLAC.VIS 3ML VNJ DIN 14 CAO,120.0,/PC
53,883217,2,ET JAUNE PP GHS07 (20x45),126.0,/PC
54,7114X,2,TP SUBSTRAT WW2 / TMB VRAC,7.56,L
55,764008,2,FLAC.NAL 60ML OPAQ N-STE  CAO,124.0,/PC
56,764018,2,CAPS.OPA NALGE 60ML OPAQ. CAO,124.0,/PC
57,883213,2,ET JAUNE PP R8 TMB BUF.(40x70),126.0,/PC
58,7114Y,2,CHROMOGENE TMB WW2 VRAC,0.66,L
59,545300,2,CAPSULE DIN 18 JOINT TEFLON,124.0,/PC
60,562139,2,FL.VIS 5ML VN JNE DIN 18 CAO,124.0,/PC
61,883236,2,ET JAUN PP GHS05 R9TMB (20x45),126.0,/PC
62,7114Z,2,SOL.ARRET H2S04 1N / WW2 VRAC,3.6,L
63,764007,2,FLAC.NALG30ML TRAN.STE.CAO-CSO,124.0,/PC
64,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,124.0,/PC
65,883216,2,ET JAUN PP GHS05 R10 1N(30x50),126.0,/PC
66,5113L,3,BSE DETECT./AC MN 3B5 PURIF.,24.0,MG
67,7203V,3,SOL.ROUGE DE PHENOL A 20P 1000,0.0062,L
68,545300,3,CAPSULE DIN 18 JOINT TEFLON,2.0,/PC
69,562139,3,FL.VIS 5ML VN JNE DIN 18 CAO,2.0,/PC
70,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,0.09720000000000001,KG
71,251002,3,DIPOTASSIUM HYDROGENOPHOS/1KG,0.019656,KG
72,256002,3,POTASSIUM DIHYDROGENOPHOS/1KG,0.002916,KG
73,517368,3,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
74,701129,3,PROCLIN 300/2L,0.003,L
75,280504,3,TRIZMA BASE/5KG,0.363,KG
76,517374,3,"CART PALL AB1 NB7P 0,45 MU",1.0,/PC
77,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,0.15,KG
78,800542,3,"A CHLORHYDRIQUE FUMANT/2,5L",0.21,L
79,801518,3,TWEEN 20/1L,0.3,L
80,620079,3,POCHE 200 L STERILE,1.0,/PC
81,620080,3,CONNECTEUR RAPIDE CPC PR POCHE,1.0,/PC
82,620388,3,POCHE STERILE 100L CMD CAO,1.0,/PC
83,720020,3,CHLORURE SODIUM/25KG,5.25,KG
84,5113T,3,TP PBS 10X (BSE DETECTION),0.048,L
85,7208A,3,SOLUTION D'HCL 6N (AJUST PH),0.24,ML
86,517368,3,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
87,701119,3,ALBUMINE BOVINE DIAG GRAD/5KG*,0.48,G
88,701129,3,PROCLIN 300/2L,0.00047999999999999996,L
89,800016,3,EAU PPI/1L CAO,0.48,L
90,5145N,3,DILUANT CTL POS VRAC,0.24,L
91,5119P,3,TESEE III PEPT REHYDR.,1.92,µg
92,5113T,3,TP PBS 10X (BSE DETECTION),0.432,L
93,7208A,3,SOLUTION D'HCL 6N (AJUST PH),6.912,ML
94,517368,3,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
95,620388,3,POCHE STERILE 100L CMD CAO,1.0,/PC
96,701119,3,ALBUMINE BOVINE DIAG GRAD/5KG*,4.32,G
97,701129,3,PROCLIN 300/2L,0.00432,L
98,801907,3,ROUGE PHENOL SODIUM,0.432,G
99,5113M,3,BSE DETECT./CONJ.1/2 GLY,0.22176,MG
100,5145K,3,DILUANT CONJ./TSEE DETECTION,0.336,L
101,703034,3,DIMETHYLSULFOXYDE/1L,0.3024,L
102,703035,3,ACETATE SODIUM 3H20/1KG,0.10281599999999999,KG
103,800499,3,TITRIPLEX III/1KG,0.0022679999999999996,KG
104,801544,3,"EAU OXYGENE 110 VOL/2,5L",0.00378,L
105,801545,3,ACIDE CITRIQUE 1H2O/5KG,0.11869199999999999,KG
106,517432,3,"CAPS.SART. 0,22Mµ 4500 CM²",1.0,/PC
107,517348,3,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
108,543413,3,BARREAU MAGNETIQUE POUR TMB,1.0,/PC
109,703043,3,TMB DIHYDROCHLO HYDRATE/100G,1.65,G
110,800542,3,"A CHLORHYDRIQUE FUMANT/2,5L",0.002046,L
111,800560,3,"ACIDE SULFURIQUE 95 97%/2,5L*",0.09972,L
112,5954G,4,ASCITE DEFIBRINE 3B5 AV PURIF.,36.12,MGI
113,7355E,4,"TAMPON TRIS 2M PH 9,0 FILT.",30.0,ML
114,216022,4,CHLORURE SODIUM/ (Nacl) 5KG,0.057999999999999996,KG
115,701202,4,ACIDE CAPRYLIQUE/10ML,0.48,ML
116,801545,4,ACIDE CITRIQUE 1H2O/5KG,0.021,KG
117,810017,4,POCHE 3L STER/TP PURIF.CSO,2.0,/PC
118,810018,4,POCHE 5L STER/TP PURIF.CSO,3.0,/PC
119,810019,4,POCHE 10L STE/TP PURIF.CSO,1.0,/PC
120,810020,4,POCHE 20L STE/TP PURIF.CSO,1.0,/PC
121,517449,4,POT CENTR.1000ML NALGENE/CAR,8.0,/PC
122,802794,4,TUBES POUR EC,27.0,/PC
123,802796,4,BCHS BLEU T. EC s/100,31.0,/PC
124,5201A,4,TAMPON GLYCINE 1.5M NACL 1M,5.0,L
125,5201T,4,"Tampon citrate 0,1M pH=5,0",2.0,L
126,5201C,4,TAMPON CITRATE 0.1M PH2.5,2.0,L
127,620605,4,cIEF GEL EC (1fl=100ml),25.0,ML
128,620606,4,SPLE LOADING SOL (1fl=6ml),3.0,ML
129,524001,4,"CART PALL SUPORCAP 50  0,2µ",2.0,/PC
130,581392,4,POCHES 200 L. BV  CSO,1.0,/PC
131,259002,4,SODIUM DIHYDROGENOPHO 2H2O/1KG,0.08800000000000001,KG
132,704003,4,PHOSPHATE DISODIUM 12H2O/5KG,0.5,KG
133,517368,4,"CAPS 5231307H8-00-B 0,2 MU",3.0,/PC
134,802795,4,REDUCTEUR TUBES POUR EC,4.0,/PC
135,620023,4,CASSETTES VIVAFLOW 200,2.0,/PC
136,517348,4,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
137,800016,4,EAU PPI/1L CAO,0.0062,L
138,801519,4,SODIUM HYDROGENOCARBONATE/5KG,4.154e-05,KG
139,801520,4,CARBONATE SODIUM ANHYDRE/5KG,1.302e-05,KG
140,718002,4,ROUGE PHENOL/500G,0.124,G
141,7210P,4,SOLUTION SOUDE 6N (AJUST PH),5.616,ML
142,216022,4,CHLORURE SODIUM/ (Nacl) 5KG,0.0378864,KG
143,251002,4,DIPOTASSIUM HYDROGENOPHOS/1KG,0.06035039999999999,KG
144,256002,4,POTASSIUM DIHYDROGENOPHOS/1KG,0.011663999999999999,KG
145,517368,4,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
146,800016,4,EAU PPI/1L CAO,0.432,L
147,801070,4,EAU PPI/5L CAO,0.003456,L
148,800542,4,"A CHLORHYDRIQUE FUMANT/2,5L",0.003456,L
149,5113T,4,TP PBS 10X (BSE DETECTION),0.024,L
150,7208A,4,SOLUTION D'HCL 6N (AJUST PH),0.12,ML
151,517368,4,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
152,701119,4,ALBUMINE BOVINE DIAG GRAD/5KG*,0.24,G
153,701129,4,PROCLIN 300/2L,0.00023999999999999998,L
154,720097,4,LACTOSE 1H2O/5KG,12.0,G
155,800016,4,EAU PPI/1L CAO,0.24,L
156,703097,4,PEPTIDE BRANCHE FR3,1.92,µg
157,800016,4,EAU PPI/1L CAO,0.09,L
158,5113T,4,TP PBS 10X (BSE DETECTION),0.01,L
159,701119,4,ALBUMINE BOVINE DIAG GRAD/5KG*,1.0,G
160,7203B,4,SOL.AZIDE SODIUM 200G/L,0.05,ML
161,517394,4,"F.NALG. 150ML JAUNE 0,2U CAO",1.0,/PC
162,7210P,4,SOLUTION SOUDE 6N (AJUST PH),0.13,ML
163,216022,4,CHLORURE SODIUM/ (Nacl) 5KG,0.000877,KG
164,251002,4,DIPOTASSIUM HYDROGENOPHOS/1KG,0.001397,KG
165,256002,4,POTASSIUM DIHYDROGENOPHOS/1KG,0.00027,KG
166,517368,4,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
167,800016,4,EAU PPI/1L CAO,0.01,L
168,801070,4,EAU PPI/5L CAO,5.9999999999999995e-05,L
169,800542,4,"A CHLORHYDRIQUE FUMANT/2,5L",5.9999999999999995e-05,L
170,3335C,4,SOLUTION DTNB,0.9,ML
