,item,level,name,quantity,unit
0,7434A,1,AGHBS ULTRA 1-5PL/R1 S.SAC. ET,1000.0,/PC
1,7361A,1,S.LAV. R2 20X 70ML LOGO CPL,1000.0,/PC
2,7434B,1,AG HBS ULTRA NEG R3 ET,2000.0,/PC
3,7434C,1,AG HBS ULTRA POS R4 ET,1000.0,/PC
4,7434D,1,AG HBS ULTRA DIL.ECH. R6 ET,1000.0,/PC
5,7434E,1,AG HBS ULTRA 1PL/CONJ R7 ET,1000.0,/PC
6,7360G,1,TP SUBS.R8 WW2 ET-REP GEN. CE,1000.0,/PC
7,7436L,1,CHROM.R9 WW3 ETIQ-REP CLP,1000.0,/PC
8,7361H,1,S.ARRET R10WW2 ETIQ LOGO CLP,1000.0,/PC
9,883187,1,ETI BT AgHBS ULTRA 72346-72348,1050.0,/PC
10,883661,1,NOTICE AgHBs ULTRA 72346/48 2L,1000.0,/PC
11,883387,1,PACK BIO-RAD 1 PL SS CAL,1000.0,/PC
12,860207,1,CAISSE QT EXCEPTEE 446X312X414,84.0,/PC
13,864006,1,ET.NEUTRE BLANCHE (70X180),84.0,/PC
14,5250P1H,2,AC HBS 77A1A7 PURIF.CTL BVD,53.5,MG
15,7203Y,2,ROUGE DE PHENOL SOL.2% FL.5ML,2.0,/PC
16,7220W1H,2,HBS AG AC.MONOCL 112A26 BVD,21.0,MG
17,201502,2,"ALBUMINE BOVINE PH5,2 LYO/1KG*",40.0,G
18,213522,2,CHLORURE POTASSIUM/1KG,17.09,G
19,216022,2,CHLORURE SODIUM/ (Nacl) 5KG,765.0,G
20,256002,2,POTASSIUM DIHYDROGENOPHOS/1KG,17.34,G
21,274500,2,SACCHAROSE/25KG,4.25,KG
22,517368,2,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
23,563261,2,MICROTITER PLATE F8 CAO,1000.0,/PC
24,703088,2,ANTI HBS AC MONOCLONAL WIND26*,23.0,MG
25,719531,2,DITHIOTREITOL/5G,3533.6,MG
26,800558,2,LAIT ECREME UHT,10.0,L
27,800972,2,SACHET SILICAGEL  ALLERGOLAM,1000.0,/PC
28,801070,2,EAU PPI/5L CAO,23.0,L
29,704004,2,"PHOSPHATE DISODIUM/2,5KG",120.7,G
30,801518,2,TWEEN 20/1L,45.0,ML
31,801519,2,SODIUM HYDROGENOCARBONATE/5KG,151.2,G
32,801520,2,CARBONATE SODIUM ANHYDRE/5KG,47.7,G
33,800016,2,EAU PPI/1L CAO,2.0,L
34,801952,2,BOB TRIPLEX ALU 96CUP L 240MM,205.0,M
35,7360Z,2,S.LAV. R2 20X VRAC,75.0,L
36,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,1030.0,/PC
37,764013,2,FLAC.NAL 125ML TRANSP.N-ST CAO,1030.0,/PC
38,862210,2,ETIQ.SOL.LAVAGE 20X LOGO CLP,1050.0,/PC
39,7434F,2,AG HBS ULTRA NEG R3 VRAC,5.4,L
40,545215,2,CAPS DIN 14 BUTYL TEFLON VERTE,2000.0,/PC
41,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,2000.0,/PC
42,883290,2,ET.FL 20X45 AgHBS ULTRA XI CPL,2100.0,/PC
43,7434G,2,AG HBS ULTRA POS R4 VRAC,2.7,L
44,545212,2,CAPS DIN 14 BUTYL TEFLON ROUGE,1000.0,/PC
45,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,1000.0,/PC
46,883290,2,ET.FL 20X45 AgHBS ULTRA XI CPL,1050.0,/PC
47,7434H,2,AG HBS ULTRA1-5P DIL.CONJ VRAC,8.3,L
48,764006,2,FLAC.NAL15ML TRAN.STER.CAO-CSO,1000.0,/PC
