,item,level,name,quantity,unit
0,5191A,1,TAMPON A ETIQ TESEE 240ml,140.0,/PC
1,5192B,1,TAMPON B ETIQ TESEE 120ml,280.0,/PC
2,5191C,1,TAMPON C ETIQ TESEE 28ml,140.0,/PC
3,5144E,1,TSEE PURIF/PROTEINASE K ET,560.0,/PC
4,5194A,1,TESEE II DETECT/PL.S.SAC.R1 ET,1120.0,/PC
5,7360R,1,S.LAV.R2 250ML10X REP-ET TSE,560.0,/PC
6,5145B,1,TSEE DETECT/CTL NEG R3 ET,560.0,/PC
7,5194C,1,TESEE II DET CTL POS  R4 ET,560.0,/PC
8,5191D,1,R6 ETIQ TESEE 140ml,140.0,/PC
9,5194E,1,TESEE II DET CONJ R7 ET,560.0,/PC
10,5192E,1,R8 ETIQ TESEE 120ml,280.0,/PC
11,5191F,1,R9 ETIQ TESEE 20ml,140.0,/PC
12,5191G,1,R10 ETIQ TESEE 112ml,140.0,/PC
13,561958,1,ADHESIF UNIT./MICROPL 96TCAO,2240.0,/PC
14,883415,1,BOITE IMPR.FSD (245*230mm),140.0,/PC
15,883417,1,CALE SPE. TESEE 384/768 TESTS,140.0,/PC
16,883204,1,ET JAUNE GHS02_05_08 (90x340),147.0,/PC
17,881194,1,NOT CD TESEE SAP 51186_191(V2),140.0,/PC
18,860202,1,CAISSE REG.51102/51144 BUTANOL,21.0,/PC
19,880874,1,ETIQ. QUANTITE LIMITEE,21.0,/PC
20,5144G,2,TSEE PURIF/SOL.DENATURATION VR,33.6,L
21,764010,2,FLAC.NAL 250ML TRANSP.N-ST CAO,145.0,/PC
22,764044,2,CAPS NALG VERTE 24MM PP,140.0,/PC
23,883211,2,ET JAUNE PP (40x70),147.0,/PC
24,517249,2,FL.BUTANOL REP.120ML TESEE CAO,280.0,/PC
25,517278,2,sachet autobag 105x200mm 50µm,289.0,/PC
26,5144H,2,TSEE PURIF/TP SOLUB.N°1 VRAC,3.92,L
27,764043,2,CAPS NALG VERTE 20MM PP,140.0,/PC
28,764007,2,FLAC.NALG30ML TRAN.STE.CAO-CSO,145.0,/PC
29,883210,2,ET JAUNE PP (30x50),147.0,/PC
30,5144J,2,TSEE PURIF/PROTEINASE K VRAC,392.0,ML
31,545215,2,CAPS DIN 14 BUTYL TEFLON VERTE,560.0,/PC
