,item,level,name,quantity,unit
0,7253A,1,SYPHILIS TOTAL Ab R1 PLAQUE,,/PC
1,7361A,1,S.LAV. R2 20X 70ML LOGO CPL,,/PC
2,7253F,1,SYPHILIS TOTAL Ab R3 CTL NEG,,/PC
3,7253K,1,SYPHILIS TOTAL Ab R4 CTL POS.,,/PC
4,7253L,1,SYPHILIS TOTAL Ab R6 CONJ. 1PL,,/PC
5,7360G,1,TP SUBS.R8 WW2 ET-REP GEN. CE,,/PC
6,7436L,1,CHROM.R9 WW3 ETIQ-REP CLP,,/PC
7,7361H,1,S.ARRET R10WW2 ETIQ LOGO CLP,,/PC
8,883387,1,PACK BIO-RAD 1 PL SS CAL,,/PC
9,883199,1,ETIQ PP LOGO CLP GHS05,,/PC
10,883679,1,(NOTICE SYPHILIS TOTAL Ab),,/PC
11,860207,1,CAISSE QT EXCEPTEE 446X312X414,,/PC
12,864006,1,ET.NEUTRE BLANCHE (70X180),,/PC
13,801952,2,BOB TRIPLEX ALU 96CUP L 240MM,,M
14,563257,2,PL. 96 PUITS ROND MAXISORB CAO,,/PC
15,7203Y,2,ROUGE DE PHENOL SOL.2% FL.5ML,4.0,/PC
16,216022,2,CHLORURE SODIUM/ (Nacl) 5KG,,KG
17,704004,2,"PHOSPHATE DISODIUM/2,5KG",,KG
18,256002,2,POTASSIUM DIHYDROGENOPHOS/1KG,,KG
19,701119,2,ALBUMINE BOVINE DIAG GRAD/5KG*,,G
20,7224C1H,2,Tp17 PURIFIEE,,MG
21,7224J1H,2,PROTEINE PURIFIEE Tp15-558,,MG
22,7224Q1H,2,PROTEINE PURIFIEE eTp47-560,,MG
23,517368,2,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
24,801518,2,TWEEN 20/1L,,L
25,720097,2,LACTOSE 1H2O/5KG,,G
26,701129,2,PROCLIN 300/2L,,L
27,800972,2,SACHET SILICAGEL  ALLERGOLAM,,/PC
28,801456,2,BYCO A  / 25kg CAO,0.5,KG
29,800016,2,EAU PPI/1L CAO,1.0,L
30,7360Z,2,S.LAV. R2 20X VRAC,,L
31,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,,/PC
32,764013,2,FLAC.NAL 125ML TRANSP.N-ST CAO,,/PC
33,862210,2,ETIQ.SOL.LAVAGE 20X LOGO CLP,,/PC
34,7252B,2,SYPHILIS TOTAL Ab VRAC CTL NEG,,L
35,545215,2,CAPS DIN 14 BUTYL TEFLON VERTE,,/PC
36,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,,/PC
37,880973,2,ETIQ.PP.(20x45) +4°C GHS07,,/PC
38,7252G,2,SYPHILIS TOTAL Ab VRAC CTL POS,,L
39,545212,2,CAPS DIN 14 BUTYL TEFLON ROUGE,,/PC
40,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,,/PC
41,880973,2,ETIQ.PP.(20x45) +4°C GHS07,,/PC
42,7252L,2,SYPHILIS TOTAL Ab VRAC CONJUG.,,L
43,764006,2,FLAC.NAL15ML TRAN.STER.CAO-CSO,,/PC
44,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,,/PC
45,880973,2,ETIQ.PP.(20x45) +4°C GHS07,,/PC
46,7114X,2,TP SUBSTRAT WW2 / TMB VRAC,,L
47,764008,2,FLAC.NAL 60ML OPAQ N-STE  CAO,,/PC
48,764018,2,CAPS.OPA NALGE 60ML OPAQ. CAO,,/PC
49,883003,2,ET. CE TP.SUBST.TMB 60ML  R8,,/PC
50,7114V,2,CHROM. TMB WW3 VRAC COLORE,,L
51,545300,2,CAPSULE DIN 18 JOINT TEFLON,,/PC
52,562139,2,FL.VIS 5ML VN JNE DIN 18 CAO,,/PC
53,862213,2,ETIQ R9 TMB COLORE,,/PC
54,7114Z,2,SOL.ARRET H2S04 1N / WW2 VRAC,,L
55,764007,2,FLAC.NALG30ML TRAN.STE.CAO-CSO,,/PC
56,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,,/PC
57,862211,2,ETIQ SOL.ARRET1N LOGO CORROSIF,,/PC
58,7203V,3,SOL.ROUGE DE PHENOL A 20P 1000,0.0248,L
59,545300,3,CAPSULE DIN 18 JOINT TEFLON,5.0,/PC
60,562139,3,FL.VIS 5ML VN JNE DIN 18 CAO,5.0,/PC
61,7224C,3,Tp17 RECOMBINANT PROTEIN,,MG
62,7224J,3,PROTEINE PURIFIEE Tp15-558,,MG
63,7224Q,3,PROTEINE PURIFIEE eTp47-560,,MG
64,280504,3,TRIZMA BASE/5KG,,KG
65,720020,3,CHLORURE SODIUM/25KG,,KG
66,801518,3,TWEEN 20/1L,,L
67,701129,3,PROCLIN 300/2L,,L
68,800542,3,"A CHLORHYDRIQUE FUMANT/2,5L",,L
69,517374,3,"CART PALL AB1 NB7P 0,45 MU",1.0,/PC
70,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,,KG
71,800016,3,EAU PPI/1L CAO,,L
72,280504,3,TRIZMA BASE/5KG,,KG
73,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,,KG
74,701119,3,ALBUMINE BOVINE DIAG GRAD/5KG*,,G
75,800444,3,GLYCEROL BIDISTILLE/5L,,L
76,701129,3,PROCLIN 300/2L,,L
77,801250,3,LAIT ECREME/500G,,KG
78,7214D,3,SOLUTION DE JAUNE TARTRAZINE,,ML
79,7214C,3,SOLUTION DE ROUGE AZORUBINE,,ML
80,7208A,3,SOLUTION D'HCL 6N (AJUST PH),,ML
81,517368,3,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
82,800016,3,EAU PPI/1L CAO,,L
83,280504,3,TRIZMA BASE/5KG,,KG
84,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,,KG
85,701119,3,ALBUMINE BOVINE DIAG GRAD/5KG*,,G
86,800444,3,GLYCEROL BIDISTILLE/5L,,L
87,701129,3,PROCLIN 300/2L,,L
88,7214D,3,SOLUTION DE JAUNE TARTRAZINE,,ML
89,7214C,3,SOLUTION DE ROUGE AZORUBINE,,ML
90,7208A,3,SOLUTION D'HCL 6N (AJUST PH),,ML
91,517368,3,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
92,7286V,3,POOL POSITIF SYPHILIS TOTAL Ab,,ML
93,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,,KG
94,280504,3,TRIZMA BASE/5KG,,KG
95,517368,3,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
96,701129,3,PROCLIN 300/2L,,L
97,718002,3,ROUGE PHENOL/500G,,G
98,7252H,3,SYPHILIS EIA CONJUGUE TP17 POD,,MG
99,7252J,3,SYPHILIS EIA CONJUGUE TP15 POD,,MG
100,7252R,3,SYPHILIS EIA CONJUGUE TP47 POD,,MG
101,800081,3,CHLORHYDRATE TRIS/5KG,,KG
102,800860,3,ALBUMINE BOVINE LYO/1KG,,G
103,801455,3,APOPEROXIDASE / 1G,,MG
104,801518,3,TWEEN 20/1L,,L
105,7208A,3,SOLUTION D'HCL 6N (AJUST PH),,ML
106,703034,3,DIMETHYLSULFOXYDE/1L,,L
107,703035,3,ACETATE SODIUM 3H20/1KG,,KG
108,800499,3,TITRIPLEX III/1KG,,KG
109,801544,3,"EAU OXYGENE 110 VOL/2,5L",,L
110,801545,3,ACIDE CITRIQUE 1H2O/5KG,,KG
111,517432,3,"CAPS.SART. 0,22Mµ 4500 CM²",1.0,/PC
112,7434V,3,FUSCHINE CONCENTREE,,L
113,524001,3,"CART PALL SUPORCAP 50  0,2µ",1.0,/PC
114,543413,3,BARREAU MAGNETIQUE POUR TMB,1.0,/PC
115,703043,3,TMB DIHYDROCHLO HYDRATE/100G,,G
116,800542,3,"A CHLORHYDRIQUE FUMANT/2,5L",,L
117,800560,3,"ACIDE SULFURIQUE 95 97%/2,5L*",,L
118,517348,4,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
119,800016,4,EAU PPI/1L CAO,0.0248,L
120,801519,4,SODIUM HYDROGENOCARBONATE/5KG,0.00016616,KG
121,801520,4,CARBONATE SODIUM ANHYDRE/5KG,5.208e-05,KG
122,718002,4,ROUGE PHENOL/500G,0.496,G
123,7224B,4,LYSAT Tp17,280.0,ML
124,701133,4,RESINE HI SEPHAROSE H.PEF 25ML,25.0,ML
125,256002,4,POTASSIUM DIHYDROGENOPHOS/1KG,0.002,KG
126,704004,4,"PHOSPHATE DISODIUM/2,5KG",0.005,KG
127,620283,4,IMIDAZOLE /100G,7.831,G
128,216022,4,CHLORURE SODIUM/ (Nacl) 5KG,0.051,KG
129,705042,4,APROTININ 10 A 20 TIU/MG,2.25,IU
130,801448,4,AZIDE SODIUM/250G,0.14,G
131,719531,4,DITHIOTREITOL/5G,5000.0,MG
132,517395,4,"F.NALG.JAUNE 250ML 0,2MU CAO",1.0,/PC
133,517396,4,"F.NALG.JAUNE 500ML 0,2MU CAO",1.0,/PC
134,517399,4,"F.NALG.JAUNE 1 L 0,2 MU CAO",1.0,/PC
135,801015,4,NuPAGE®NOVEX10% Bis-Tris GEL,1.0,/PC
136,720068,4,HEPES/1KG,119.2,G
137,620283,4,IMIDAZOLE /100G,34.1,G
138,719531,4,DITHIOTREITOL/5G,5000.0,MG
139,517396,4,"F.NALG.JAUNE 500ML 0,2MU CAO",2.0,/PC
140,517399,4,"F.NALG.JAUNE 1 L 0,2 MU CAO",1.0,/PC
141,801431,4,RESINE SEPHAROSE 6FAST FLOW,10.0,ML
142,801015,4,NuPAGE®NOVEX10% Bis-Tris GEL,1.0,/PC
143,7224H,4,CULOT DE LYSE Tp15-558,350.0,ML
144,800444,4,GLYCEROL BIDISTILLE/5L,2.175,L
145,517368,4,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
146,517395,4,"F.NALG.JAUNE 250ML 0,2MU CAO",1.0,/PC
147,216022,4,CHLORURE SODIUM/ (Nacl) 5KG,0.147,KG
148,7224L,4,LYSAT eTp47-560,100.0,ML
149,259002,4,SODIUM DIHYDROGENOPHO 2H2O/1KG,0.032,KG
150,263022,4,PHOSPHATE DISODIUM 12H2O/5KG,0.018000000000000002,KG
151,216022,4,CHLORURE SODIUM/ (Nacl) 5KG,0.293,KG
152,620283,4,IMIDAZOLE /100G,68.1,G
153,517395,4,"F.NALG.JAUNE 250ML 0,2MU CAO",1.0,/PC
154,517396,4,"F.NALG.JAUNE 500ML 0,2MU CAO",2.0,/PC
155,517399,4,"F.NALG.JAUNE 1 L 0,2 MU CAO",3.0,/PC
156,801431,4,RESINE SEPHAROSE 6FAST FLOW,2.0,ML
157,801015,4,NuPAGE®NOVEX10% Bis-Tris GEL,1.0,/PC
158,517368,4,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
159,801545,4,ACIDE CITRIQUE 1H2O/5KG,0.002,KG
160,800016,4,EAU PPI/1L CAO,4.0,L
161,707039,4,JAUNE TARTRAZINE/100G,,MG
162,517348,4,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
163,801545,4,ACIDE CITRIQUE 1H2O/5KG,0.002,KG
164,800016,4,EAU PPI/1L CAO,1.0,L
165,701456,4,ROUGE AZORUBINE,,G
166,517394,4,"F.NALG. 150ML JAUNE 0,2U CAO",1.0,/PC
167,801070,4,EAU PPI/5L CAO,,L
168,800542,4,"A CHLORHYDRIQUE FUMANT/2,5L",,L
169,801545,4,ACIDE CITRIQUE 1H2O/5KG,0.002,KG
170,800016,4,EAU PPI/1L CAO,4.0,L
171,707039,4,JAUNE TARTRAZINE/100G,,MG
172,517348,4,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
173,801545,4,ACIDE CITRIQUE 1H2O/5KG,0.002,KG
174,800016,4,EAU PPI/1L CAO,1.0,L
175,701456,4,ROUGE AZORUBINE,,G
176,517394,4,"F.NALG. 150ML JAUNE 0,2U CAO",1.0,/PC
177,801070,4,EAU PPI/5L CAO,,L
178,800542,4,"A CHLORHYDRIQUE FUMANT/2,5L",,L
179,800647,4,SERUM POSITIF SYPHILIS CAO,,ML
180,517600,4,"CART.PALL BOITIER KA3EAVP 0,2µ",1.0,/PC
181,7224C2H,4,Tp17 PURIFIEE,,MG
182,720102,4,PEROXYDASE/4G*,,MG
183,801543,4,METAPERIODATE SODIUM/50G,0.05,G
184,801550,4,BOROHYDRURE SODIUM/50G,1.0,G
185,801519,4,SODIUM HYDROGENOCARBONATE/5KG,0.067,KG
186,801520,4,CARBONATE SODIUM ANHYDRE/5KG,0.021,KG
187,517399,4,"F.NALG.JAUNE 1 L 0,2 MU CAO",1.0,/PC
188,720068,4,HEPES/1KG,,G
189,705013,4,ETHYLENE GLYCOL/1L,0.1,ML
190,704028,4,SEPHADEX G25 MEDIUM/500G,,G
191,7224J2H,4,PROTEINE PURIFIEE Tp15-558,,MG
192,720102,4,PEROXYDASE/4G*,,MG
193,801543,4,METAPERIODATE SODIUM/50G,0.05,G
194,801550,4,BOROHYDRURE SODIUM/50G,1.0,G
195,801519,4,SODIUM HYDROGENOCARBONATE/5KG,0.067,KG
196,801520,4,CARBONATE SODIUM ANHYDRE/5KG,0.021,KG
197,517399,4,"F.NALG.JAUNE 1 L 0,2 MU CAO",1.0,/PC
198,720068,4,HEPES/1KG,,G
199,705013,4,ETHYLENE GLYCOL/1L,0.1,ML
200,704028,4,SEPHADEX G25 MEDIUM/500G,,G
201,7224Q2H,4,PROTEINE PURIFIEE eTp47-560,,MG
202,720102,4,PEROXYDASE/4G*,,MG
203,801543,4,METAPERIODATE SODIUM/50G,0.05,G
204,801550,4,BOROHYDRURE SODIUM/50G,1.0,G
205,801519,4,SODIUM HYDROGENOCARBONATE/5KG,0.067,KG
206,801520,4,CARBONATE SODIUM ANHYDRE/5KG,0.021,KG
207,517399,4,"F.NALG.JAUNE 1 L 0,2 MU CAO",1.0,/PC
208,704028,4,SEPHADEX G25 MEDIUM/500G,,G
209,720068,4,HEPES/1KG,,G
210,705013,4,ETHYLENE GLYCOL/1L,0.1,ML
211,801070,4,EAU PPI/5L CAO,,L
212,800542,4,"A CHLORHYDRIQUE FUMANT/2,5L",,L
213,500210,4,ETHANOL 96%/10L,,L
214,524001,4,"CART PALL SUPORCAP 50  0,2µ",1.0,/PC
215,706010,4,FUCHSINE BASIQUE/100G,,G
216,543413,4,BARREAU MAGNETIQUE POUR TMB,1.0,/PC
217,216022,5,CHLORURE SODIUM/ (Nacl) 5KG,0.018000000000000002,KG
218,704004,5,"PHOSPHATE DISODIUM/2,5KG",0.01,KG
219,701121,5,SODIUM DIHYDROGENOPHOS/500G,3.36,G
220,620283,5,IMIDAZOLE /100G,0.6809999999999999,G
221,517399,5,"F.NALG.JAUNE 1 L 0,2 MU CAO",1.0,/PC
222,705046,5,LYSOZYME LYOPHILISE/1G,40.0,MG
223,720054,5,ANTIMOUSSE 204 / 50 ML,0.035,ML
224,801430,5,PAST ANTI-PROTEASE EDTA(3x20u),20.0,/PC
225,7304M,5,DNASE 20000 UK/ML,5.0,ML
226,7224A,5,CULOT Tp17,40.0,G
227,280504,5,TRIZMA BASE/5KG,0.03,KG
228,216022,5,CHLORURE SODIUM/ (Nacl) 5KG,0.146,KG
229,705046,5,LYSOZYME LYOPHILISE/1G,20.0,MG
230,801644,5,TRITON X100/1L,0.004,L
231,517395,5,"F.NALG.JAUNE 250ML 0,2MU CAO",1.0,/PC
232,7224G,5,CULTURE Tp15-558,60.0,G
233,801430,5,PAST ANTI-PROTEASE EDTA(3x20u),8.0,/PC
234,517396,5,"F.NALG.JAUNE 500ML 0,2MU CAO",2.0,/PC
235,259002,5,SODIUM DIHYDROGENOPHO 2H2O/1KG,0.04,KG
236,263022,5,PHOSPHATE DISODIUM 12H2O/5KG,0.018000000000000002,KG
237,216022,5,CHLORURE SODIUM/ (Nacl) 5KG,0.293,KG
238,620283,5,IMIDAZOLE /100G,34.1,G
239,801644,5,TRITON X100/1L,0.002,L
240,801430,5,PAST ANTI-PROTEASE EDTA(3x20u),5.0,/PC
241,517395,5,"F.NALG.JAUNE 250ML 0,2MU CAO",2.0,/PC
242,517399,5,"F.NALG.JAUNE 1 L 0,2 MU CAO",2.0,/PC
243,517442,5,POT CENTRI.250ML NALGENE,2.0,/PC
244,7224K,5,CULTURE PROTEINE eTp47-560,20.0,G
245,7224C,5,Tp17 RECOMBINANT PROTEIN,,MG
246,7224J,5,PROTEINE PURIFIEE Tp15-558,,MG
247,7224Q,5,PROTEINE PURIFIEE eTp47-560,,MG
248,7305M,6,"SOL PMSF 0,1M/ETHANOL ABSOLU",5.0,ML
249,701110,6,ACETATE SODIUM/500G,0.823,G
250,719519,6,CHLORURE CALCIUM/100G,0.278,G
251,800444,6,GLYCEROL BIDISTILLE/5L,0.25,L
252,801081,6,DNASE-FL.500 000,1.0,/PC
253,517396,6,"F.NALG.JAUNE 500ML 0,2MU CAO",1.0,/PC
254,251002,6,DIPOTASSIUM HYDROGENOPHOS/1KG,0.075,KG
255,256002,6,POTASSIUM DIHYDROGENOPHOS/1KG,0.013999999999999999,KG
256,500006,6,ETHANOL ABSOLU/10L,0.008,L
257,517394,6,"F.NALG. 150ML JAUNE 0,2U CAO",1.0,/PC
258,517399,6,"F.NALG.JAUNE 1 L 0,2 MU CAO",1.0,/PC
259,703006,6,CHLORAMPHENICOL BASE/10KG,0.24,GAI
260,705043,6,BOUILLON BASE LENNOX/500G,0.01,KG
261,705045,6,IPTG/5G,1.9040000000000001,G
262,705047,6,AMPICILLINE SODIUM/5G,800.0,MG
263,720063,6,D GLUCOSE/5KG,75.0,G
264,800338,6,BACTO TRYPTONE/500G*,62.1,G
265,800375,6,EXTRAIT LEVURE BACT/500G,0.124,KG
266,801015,6,NuPAGE®NOVEX10% Bis-Tris GEL,1.0,/PC
267,4019W,6,BRB Tp 17WCB 19,1.0,/PC
268,705043,6,BOUILLON BASE LENNOX/500G,0.02,KG
269,705047,6,AMPICILLINE SODIUM/5G,1200.0,MG
270,705045,6,IPTG/5G,2.38,G
271,800338,6,BACTO TRYPTONE/500G*,108.0,G
272,800375,6,EXTRAIT LEVURE BACT/500G,0.21600000000000003,KG
273,256002,6,POTASSIUM DIHYDROGENOPHOS/1KG,0.023,KG
274,251002,6,DIPOTASSIUM HYDROGENOPHOS/1KG,0.125,KG
275,703006,6,CHLORAMPHENICOL BASE/10KG,0.06,GAI
276,720063,6,D GLUCOSE/5KG,125.0,G
277,517399,6,"F.NALG.JAUNE 1 L 0,2 MU CAO",1.0,/PC
278,517395,6,"F.NALG.JAUNE 250ML 0,2MU CAO",1.0,/PC
279,4030W,6,BRB Tp 15 WCB 30,1.0,/PC
280,705043,6,BOUILLON BASE LENNOX/500G,0.004,KG
281,800375,6,EXTRAIT LEVURE BACT/500G,0.011000000000000001,KG
282,800338,6,BACTO TRYPTONE/500G*,21.6,G
283,256002,6,POTASSIUM DIHYDROGENOPHOS/1KG,0.006,KG
284,251002,6,DIPOTASSIUM HYDROGENOPHOS/1KG,0.032,KG
