,item,level,name,quantity,unit
0,7213A,1,ANTI HBC + PLAQ.R1 S/SAC.ETIQ,1000.0,/PC
1,7361A,1,S.LAV. R2 20X 70ML LOGO CPL,1000.0,/PC
2,7213C,1,ANTI HBC + CTL NEG R3 1 PL ET,1000.0,/PC
3,7213D,1,ANTI HBC + CTL POS R4 1 PL ET,1000.0,/PC
4,7213F,1,ANTI HBC+ DIL-ECHANT R6 1PL ET,1000.0,/PC
5,7213G,1,ANTI HBC + CONJ R7 1PL ETIQ,1000.0,/PC
6,7360G,1,TP SUBS.R8 WW2 ET-REP GEN. CE,1000.0,/PC
7,7436L,1,CHROM.R9 WW3 ETIQ-REP CLP,1000.0,/PC
8,7361H,1,S.ARRET R10WW2 ETIQ LOGO CLP,1000.0,/PC
9,883189,1,ET BT ANTI HBC+ 72315-72316,1050.0,/PC
10,883663,1,NOT MONO.ANTI HBc+72315-316 2L,1000.0,/PC
11,883387,1,PACK BIO-RAD 1 PL SS CAL,1000.0,/PC
12,860207,1,CAISSE QT EXCEPTEE 446X312X414,84.0,/PC
13,864006,1,ET.NEUTRE BLANCHE (70X180),88.0,/PC
14,563261,2,MICROTITER PLATE F8 CAO,1000.0,/PC
15,800972,2,SACHET SILICAGEL  ALLERGOLAM,1030.0,/PC
16,800016,2,EAU PPI/1L CAO,2.0,L
17,801952,2,BOB TRIPLEX ALU 96CUP L 240MM,205.0,M
18,581400,2,POCHE FLEXEL 200L NON STERILE,1.0,/PC
19,216022,2,CHLORURE SODIUM/ (Nacl) 5KG,585.0,G
20,251002,2,DIPOTASSIUM HYDROGENOPHOS/1KG,118.95,G
21,256002,2,POTASSIUM DIHYDROGENOPHOS/1KG,17.68,G
22,274500,2,SACCHAROSE/25KG,3.25,KG
23,800558,2,LAIT ECREME UHT,16.0,L
24,7203Y,2,ROUGE DE PHENOL SOL.2% FL.5ML,2.0,/PC
25,701196HH,2,REC.HBC AG (RHBGCAG) BV CAO,1.3,MG
26,801070,2,EAU PPI/5L CAO,28.0,L
27,801519,2,SODIUM HYDROGENOCARBONATE/5KG,178.08,G
28,801520,2,CARBONATE SODIUM ANHYDRE/5KG,56.18,G
29,7360Z,2,S.LAV. R2 20X VRAC,75.0,L
30,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,1030.0,/PC
31,764013,2,FLAC.NAL 125ML TRANSP.N-ST CAO,1030.0,/PC
32,862210,2,ETIQ.SOL.LAVAGE 20X LOGO CLP,1050.0,/PC
33,7213Q,2,ANTI HBC + CTL NEG VRAC,1.7,L
