,item,level,name,quantity,unit
0,7402D,1,F(AB')2 ANT.IGGAM HUM.REP-ETIQ,1000.0,/PC
1,860212,1,CONTAIN.HEMOC 508X335X305,2.0,/PC
2,880660,1,ETUI PP.40X22X77,1000.0,/PC
3,880994,1,ETIQ NEUTRE 50x60,1050.0,/PC
4,7401D,2,F(AB')2 ANTI IGGAM HUM.FITC VR,1100.0,ML
5,561954,2,FLAC.VIS 3ML VNJ DIN 14 CAO,1000.0,/PC
6,545267,2,CAPS DIN14 J.BUTYL TEFLON BLAN,1000.0,/PC
7,880996,2,ETIQ NEUTRE 20x40,1000.0,/PC
8,517458,2,HIDRAGEL IEP /BTE 10 FILMS,1.0,/PC
9,9003P,2,TAMPON NANA2,3.0,L
10,9003P,3,TAMPON NANA2,5.0,L
11,9083A,3,PLAQ.MANCINI AG IGG HUM.  PREP,1.0,/PC
12,7401R,3,"TAMP.CARBONATE/BICARBONA.0,5M",1.1,L
13,7401W,3,F(AB)'2 ANTI IGGAM,1100.0,ML
14,517452,3,"UNITE FILTRATION 500ML 0,22µ",1.0,/PC
15,800956,3,SEPHADEX G25 FINE/500G,3740.0,G
16,800712,3,FITC/50mg,0.44,G
17,800775,3,DEAE CELLULOS.DE52/WHATM./10KG,4.4,KG
18,7401M,3,"TAMPON PBS 0,2M(CONC.10X)PH7,2",33.0,L
19,7203B,3,SOL.AZIDE SODIUM 200G/L,99.0,ML
20,517458,3,HIDRAGEL IEP /BTE 10 FILMS,1.0,/PC
21,701424,3,TOTAL PROTEIN REAGENT,88.0,ML
22,7401E,3,"TAMP.PBS0,02M NACL 0,15M PH7,0",10.0,L
23,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,0.3,KG
24,263022,3,PHOSPHATE DISODIUM 12H2O/5KG,0.14,KG
25,517368,3,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
26,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,0.1,KG
27,701193,3,PHOSPHATE SODIUM 2H2O/1KG,0.015,KG
28,7203B,3,SOL.AZIDE SODIUM 200G/L,25.0,ML
