,item,level,name,quantity,unit
0,7240A,1,TOXO M PLAQ.S.SACHET R1 ETIQ,2200.0,/PC
1,7361A,1,S.LAV. R2 20X 70ML LOGO CPL,2200.0,/PC
2,7240B,1,TOXO M TEMOIN NEG R3 ETIQ,2200.0,/PC
3,7240C,1,TOXO M TEM.POS SEUIL R4 ETIQ,2200.0,/PC
4,7240D,1,TOXO M TEM.POS R5 ETIQ,2200.0,/PC
5,7240E,1,TOXO M  AG LYO R6a ETIQ,4400.0,/PC
6,7240F,1,TOXO M  CONJ 101X R6b ETIQ,2200.0,/PC
7,7240G,1,TOXO M DILUANT R7 ETIQ,2200.0,/PC
8,7361H,1,S.ARRET R10WW2 ETIQ LOGO CLP,2200.0,/PC
9,620585,1,TMB R9 CHROMOGENIQ/30ML ETIQ,2200.0,/PC
10,883409,1,PACK MICROPLAQUES BIO-RAD,2200.0,/PC
11,881128,1,NOT. PL.TOXO IgM 72841 CLP,2200.0,/PC
12,883199,1,ETIQ PP LOGO CLP GHS05,2310.0,/PC
13,860208,1,CAISSE QT EXCEPTEE 403X252X291,550.0,/PC
14,864006,1,ET.NEUTRE BLANCHE (70X180),550.0,/PC
15,801952,2,BOB TRIPLEX ALU 96CUP L 240MM,451.0,M
16,7203Y,2,ROUGE DE PHENOL SOL.2% FL.5ML,3.0,/PC
17,7374V1F,2,AC CHEVRE ANTI IGM CTL,176.0,MG
18,201502,2,"ALBUMINE BOVINE PH5,2 LYO/1KG*",280.5,G
19,216022,2,CHLORURE SODIUM/ (Nacl) 5KG,1683.0,G
20,251002,2,DIPOTASSIUM HYDROGENOPHOS/1KG,340.34,G
21,256002,2,POTASSIUM DIHYDROGENOPHOS/1KG,50.49,G
22,274500,2,SACCHAROSE/25KG,8.8,KG
23,517368,2,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
24,563271,2,MICROTITER SECABL.LOCKWELL CAO,2200.0,/PC
25,801070,2,EAU PPI/5L CAO,55.0,L
26,800016,2,EAU PPI/1L CAO,2.0,L
27,800972,2,SACHET SILICAGEL  ALLERGOLAM,2266.0,/PC
28,801519,2,SODIUM HYDROGENOCARBONATE/5KG,0.36960000000000004,KG
29,801520,2,CARBONATE SODIUM ANHYDRE/5KG,116.6,G
30,620388,2,POCHE STERILE 100L CMD CAO,1.0,/PC
31,7210P,2,SOLUTION SOUDE 6N (AJUST PH),1.0,ML
32,7360Z,2,S.LAV. R2 20X VRAC,165.0,L
33,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,2266.0,/PC
34,764013,2,FLAC.NAL 125ML TRANSP.N-ST CAO,2266.0,/PC
35,862210,2,ETIQ.SOL.LAVAGE 20X LOGO CLP,2310.0,/PC
36,7240H,2,TOXO M TEMOIN NEG R3 VRAC,1.98,L
37,545215,2,CAPS DIN 14 BUTYL TEFLON VERTE,2266.0,/PC
38,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,2266.0,/PC
39,880973,2,ETIQ.PP.(20x45) +4°C GHS07,2310.0,/PC
40,7240J,2,TOXO M TEM.POS SEUIL R4 VRAC,1.98,L
41,545214,2,CAPS DIN 14 BUTYL TEFLON JAUNE,2266.0,/PC
42,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,2266.0,/PC
43,880973,2,ETIQ.PP.(20x45) +4°C GHS07,2310.0,/PC
44,7240K,2,TOXO M TEM.POS  R5 VRAC,1.98,L
45,545212,2,CAPS DIN 14 BUTYL TEFLON ROUGE,2266.0,/PC
46,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,2266.0,/PC
47,880973,2,ETIQ.PP.(20x45) +4°C GHS07,2310.0,/PC
48,7240L,2,TOXO M AG LYO R6a VRAC,3520.0,ML
49,866028,2,BOUCH.LYO.VIS ROUGE Ø18MM 1008,4400.0,/PC
50,545300,2,CAPSULE DIN 18 JOINT TEFLON,4400.0,/PC
51,562114,2,FL.VIS 15ML VN JNE DIN 18 CAO,4400.0,/PC
52,862150,2,ETIQ.NEUTRE PE WHITE (20X45),4620.0,/PC
53,7240M,2,TOXO M CONJ 101X R6b VRAC,1034.0,ML
54,545267,2,CAPS DIN14 J.BUTYL TEFLON BLAN,2266.0,/PC
55,561954,2,FLAC.VIS 3ML VNJ DIN 14 CAO,2266.0,/PC
56,880973,2,ETIQ.PP.(20x45) +4°C GHS07,2310.0,/PC
57,7240N,2,TOXO M DILUANT R7 VRAC,182.6,L
