,item,level,name,quantity,unit
0,5166A,1,TSEE MOUTON DETECT/PL.R1 ET,2000.0,/PC
1,7360R,1,S.LAV.R2 250ML10X REP-ET TSE,1000.0,/PC
2,5166B,1,TSEE M DETEC/CTL NEG R3 ET,1000.0,/PC
3,5166C,1,TSEE MTON DETEC/CTL POS R4 ET,1000.0,/PC
4,5145D,1,TSEE DETECT/DIL.ECHANT.R6 ET,1000.0,/PC
5,5166E,1,TSEE MTON DETEC/CJ.10X R7 ET,1000.0,/PC
6,7435S,1,TP SUBST.R8 WW2 R-ET GEN.TESEE,1000.0,/PC
7,7436J,1,CHR.R9 WW2 R-ET GEN.TESEE,1000.0,/PC
8,7438L,1,S.ARRET R10 WW2 R-ET GEN.TESEE,1000.0,/PC
9,561958,1,ADHESIF UNIT./MICROPL 96TCAO,8000.0,/PC
10,883205,1,ET JAUNE GHS05/GHS08 (90x340),1000.0,/PC
11,881183,1,NOT TESEE SHEEP/GOAT 51165_6,1000.0,/PC
12,883433,1,BOITE 14 EMPLCT FSD(213*154mm),1000.0,/PC
13,7203Y,2,ROUGE DE PHENOL SOL.2% FL.5ML,2.0,/PC
14,7356N1H,2,Ac purif SAF 34 ctlé,100.0,MG
15,216022,2,CHLORURE SODIUM/ (Nacl) 5KG,1578.6,G
16,251002,2,DIPOTASSIUM HYDROGENOPHOS/1KG,2.5140000000000002,KG
17,256002,2,POTASSIUM DIHYDROGENOPHOS/1KG,486.0,G
18,274500,2,SACCHAROSE/25KG,4.5,KG
19,517368,2,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
20,563261,2,MICROTITER PLATE F8 CAO,2060.0,/PC
21,701119,2,ALBUMINE BOVINE DIAG GRAD/5KG*,135.0,G
22,801070,2,EAU PPI/5L CAO,32.0,L
23,800016,2,EAU PPI/1L CAO,2.0,L
24,800972,2,SACHET SILICAGEL  ALLERGOLAM,2060.0,/PC
25,801518,2,TWEEN 20/1L,90.0,ML
26,801519,2,SODIUM HYDROGENOCARBONATE/5KG,180.9,G
27,801520,2,CARBONATE SODIUM ANHYDRE/5KG,59.67,G
