,item,level,name,quantity,unit
0,7382A,1,Pl Dengue IGA R1 ETIQ,30.0,/PC
1,7361A,1,S.LAV. R2 20X 70ML LOGO CPL,30.0,/PC
2,7382B,1,Pl Dengue IGA CTL NEG R3 ETIQ,30.0,/PC
3,7382C,1,Pl Dengue IGA CUT OFF R4 ETIQ,60.0,/PC
4,7382D,1,Pl Dengue IGA CTL POS R5 ETIQ,30.0,/PC
5,7382E,1,Pl Dg IGA AG CONJ 10X R6 ETIQ,30.0,/PC
6,7382G,1,Pl Dg  DIL AB CAPT R7 ET,60.0,/PC
7,620585,1,TMB R9 CHROMOGENIQ/30ML ETIQ,30.0,/PC
8,7361H,1,S.ARRET R10WW2 ETIQ LOGO CLP,30.0,/PC
9,883409,1,PACK MICROPLAQUES BIO-RAD,30.0,/PC
10,881109,1,(NOT Platelia Deng IgA 72831),30.0,/PC
11,883199,1,ETIQ PP LOGO CLP GHS05,32.0,/PC
12,862150,1,ETIQ.NEUTRE PE WHITE (20X45),150.0,/PC
13,860208,1,CAISSE QT EXCEPTEE 403X252X291,8.0,/PC
14,864006,1,ET.NEUTRE BLANCHE (70X180),8.0,/PC
15,801952,2,BOB TRIPLEX ALU 96CUP L 240MM,6.15,M
16,216022,2,CHLORURE SODIUM/ (Nacl) 5KG,0.017549999999999996,KG
17,251002,2,DIPOTASSIUM HYDROGENOPHOS/1KG,3.549,G
18,201502,2,"ALBUMINE BOVINE PH5,2 LYO/1KG*",5.85,G
19,232002,2,GLUCOSE ANHYDRE/5KG,0.0975,KG
20,517368,2,"CAPS 5231307H8-00-B 0,2 MU",2.0,/PC
21,801519,2,SODIUM HYDROGENOCARBONATE/5KG,0.003,KG
22,801520,2,CARBONATE SODIUM ANHYDRE/5KG,1.431,G
23,7203Y,2,ROUGE DE PHENOL SOL.2% FL.5ML,1.0,/PC
24,7382J,2,AC ANTI IGA CONTRÔLE,5.1,MG
25,563271,2,MICROTITER SECABL.LOCKWELL CAO,30.0,/PC
26,800972,2,SACHET SILICAGEL  ALLERGOLAM,30.0,/PC
27,800016,2,EAU PPI/1L CAO,2.0,L
28,7360Z,2,S.LAV. R2 20X VRAC,2.25,L
29,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,31.0,/PC
30,764013,2,FLAC.NAL 125ML TRANSP.N-ST CAO,31.0,/PC
31,862210,2,ETIQ.SOL.LAVAGE 20X LOGO CLP,32.0,/PC
32,7382H,2,Pl Dengue IGA CTL NEG R3 VRAC,0.081,L
33,545215,2,CAPS DIN 14 BUTYL TEFLON VERTE,30.0,/PC
34,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,30.0,/PC
35,880973,2,ETIQ.PP.(20x45) +4°C GHS07,32.0,/PC
36,7382K,2,Pl Dengue IGA CUT OFF R4 VRAC,0.162,L
37,545214,2,CAPS DIN 14 BUTYL TEFLON JAUNE,60.0,/PC
38,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,60.0,/PC
39,880973,2,ETIQ.PP.(20x45) +4°C GHS07,63.0,/PC
40,7382N,2,Pl Dengue IGA CTL POS R5 VRAC,0.081,L
41,545212,2,CAPS DIN 14 BUTYL TEFLON ROUGE,30.0,/PC
42,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,30.0,/PC
43,880973,2,ETIQ.PP.(20x45) +4°C GHS07,32.0,/PC
44,7382P,2,Pl Dg IGA AG 10X [ ]  R6a VRAC,0.081,L
45,561954,2,FLAC.VIS 3ML VNJ DIN 14 CAO,30.0,/PC
46,545267,2,CAPS DIN14 J.BUTYL TEFLON BLAN,30.0,/PC
47,880973,2,ETIQ.PP.(20x45) +4°C GHS07,32.0,/PC
48,7382R,2,Pl Dg IgA/IgG DILUANT R7 VR,4.98,L
49,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,60.0,/PC
50,764009,2,FLA.NAL 125ML TRAN.STE CAO-CSO,60.0,/PC
51,880619,2,ETIQ.PP.(40X70) +4°C CB GHS07,63.0,/PC
52,7114Z,2,SOL.ARRET H2S04 1N / WW2 VRAC,0.84,L
53,764007,2,FLAC.NALG30ML TRAN.STE.CAO-CSO,31.0,/PC
54,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,31.0,/PC
55,862211,2,ETIQ SOL.ARRET1N LOGO CORROSIF,32.0,/PC
56,7203V,3,SOL.ROUGE DE PHENOL A 20P 1000,0.0062,L
57,545300,3,CAPSULE DIN 18 JOINT TEFLON,2.0,/PC
58,562139,3,FL.VIS 5ML VN JNE DIN 18 CAO,2.0,/PC
59,620527,3,AC ANTI IgA HUMAINES  CAO,5.1,MG
60,280504,3,TRIZMA BASE/5KG,0.05445,KG
61,720020,3,CHLORURE SODIUM/25KG,0.5625,KG
62,801518,3,TWEEN 20/1L,0.045,L
63,701129,3,PROCLIN 300/2L,0.0009,L
64,800542,3,"A CHLORHYDRIQUE FUMANT/2,5L",0.032625,L
65,517374,3,"CART PALL AB1 NB7P 0,45 MU",1.0,/PC
66,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,0.01125,KG
67,7283S,3,S.NEGATIF DENGUE CTL,0.0008100000000000001,L
68,7382R,3,Pl Dg IgA/IgG DILUANT R7 VR,0.081,L
69,517348,3,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
70,7382S,3,SOL.DENGUE IgA 101X R4,1.62,ML
71,7382R,3,Pl Dg IgA/IgG DILUANT R7 VR,0.162,L
72,517348,3,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
73,7382T,3,SOL.DENGUE IgA 101X R5,0.81,ML
74,517348,3,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
75,7382R,3,Pl Dg IgA/IgG DILUANT R7 VR,0.081,L
76,7382U,3,SOL.DENGUE IgA R6 CONCENTRE,26.73,ML
77,7382Q,3,TAMPON DILUTION CJ DENGUE IGA,0.05346,L
78,517348,3,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
79,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,0.000972,KG
80,280504,3,TRIZMA BASE/5KG,0.000486,KG
81,201502,3,"ALBUMINE BOVINE PH5,2 LYO/1KG*",0.0008100000000000001,KG
82,701129,3,PROCLIN 300/2L,0.0001215,L
83,801518,3,TWEEN 20/1L,8.1e-05,L
84,7203Y,3,ROUGE DE PHENOL SOL.2% FL.5ML,1.0,/PC
85,800984,3,SERUM POUR MYCO PNEUMO,0.00405,L
86,517348,3,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
87,7283S,3,S.NEGATIF DENGUE CTL,4.05e-05,L
88,800560,3,"ACIDE SULFURIQUE 95 97%/2,5L*",0.023267999999999997,L
89,517348,4,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
90,800016,4,EAU PPI/1L CAO,0.0062,L
91,801519,4,SODIUM HYDROGENOCARBONATE/5KG,4.154e-05,KG
92,801520,4,CARBONATE SODIUM ANHYDRE/5KG,1.302e-05,KG
93,718002,4,ROUGE PHENOL/500G,0.124,G
94,8623W,4,SER.MONOLISA AC/HBS POS CAO,4.05e-05,L
95,517432,4,"CAPS.SART. 0,22Mµ 4500 CM²",1.0,/PC
96,216022,4,CHLORURE SODIUM/ (Nacl) 5KG,0.000972,KG
97,280504,4,TRIZMA BASE/5KG,0.000486,KG
98,201502,4,"ALBUMINE BOVINE PH5,2 LYO/1KG*",0.0008100000000000001,KG
99,701129,4,PROCLIN 300/2L,0.0001215,L
100,801518,4,TWEEN 20/1L,8.1e-05,L
101,7203Y,4,ROUGE DE PHENOL SOL.2% FL.5ML,1.0,/PC
102,800984,4,SERUM POUR MYCO PNEUMO,0.00405,L
103,517348,4,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
104,7283S,4,S.NEGATIF DENGUE CTL,4.05e-05,L
105,7382L1F,4,POCH PLASMA POS Dengue IGA CTL,0.108054,ML
106,7283S,4,S.NEGATIF DENGUE CTL,0.001511946,L
107,216022,4,CHLORURE SODIUM/ (Nacl) 5KG,0.000972,KG
108,280504,4,TRIZMA BASE/5KG,0.000486,KG
109,201502,4,"ALBUMINE BOVINE PH5,2 LYO/1KG*",0.0008100000000000001,KG
110,701129,4,PROCLIN 300/2L,0.0001215,L
111,801518,4,TWEEN 20/1L,8.1e-05,L
112,7203Y,4,ROUGE DE PHENOL SOL.2% FL.5ML,1.0,/PC
113,800984,4,SERUM POUR MYCO PNEUMO,0.00405,L
114,517348,4,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
115,7283S,4,S.NEGATIF DENGUE CTL,4.05e-05,L
116,7382L1F,4,POCH PLASMA POS Dengue IGA CTL,0.2025,ML
117,7283S,4,S.NEGATIF DENGUE CTL,0.0006075,L
118,216022,4,CHLORURE SODIUM/ (Nacl) 5KG,0.000972,KG
