,item,level,name,quantity,unit
0,5191A,1,TAMPON A ETIQ TESEE 240ml,1000.0,/PC
1,5192B,1,TAMPON B ETIQ TESEE 120ml,2000.0,/PC
2,5191C,1,TAMPON C ETIQ TESEE 28ml,1000.0,/PC
3,5144E,1,TSEE PURIF/PROTEINASE K ET,4000.0,/PC
4,5194A,1,TESEE II DETECT/PL.S.SAC.R1 ET,8000.0,/PC
5,7360R,1,S.LAV.R2 250ML10X REP-ET TSE,4000.0,/PC
6,5145B,1,TSEE DETECT/CTL NEG R3 ET,4000.0,/PC
7,5194C,1,TESEE II DET CTL POS  R4 ET,4000.0,/PC
8,5191D,1,R6 ETIQ TESEE 140ml,1000.0,/PC
9,5194E,1,TESEE II DET CONJ R7 ET,4000.0,/PC
10,5192E,1,R8 ETIQ TESEE 120ml,2000.0,/PC
11,5191F,1,R9 ETIQ TESEE 20ml,1000.0,/PC
12,5191G,1,R10 ETIQ TESEE 112ml,1000.0,/PC
13,561958,1,ADHESIF UNIT./MICROPL 96TCAO,16000.0,/PC
14,883415,1,BOITE IMPR.FSD (245*230mm),1000.0,/PC
15,883417,1,CALE SPE. TESEE 384/768 TESTS,1000.0,/PC
16,883204,1,ET JAUNE GHS02_05_08 (90x340),1050.0,/PC
17,881194,1,NOT CD TESEE SAP 51186_191(V2),1000.0,/PC
18,860202,1,CAISSE REG.51102/51144 BUTANOL,143.0,/PC
19,880874,1,ETIQ. QUANTITE LIMITEE,143.0,/PC
20,5144G,2,TSEE PURIF/SOL.DENATURATION VR,240.0,L
21,764010,2,FLAC.NAL 250ML TRANSP.N-ST CAO,1030.0,/PC
22,764044,2,CAPS NALG VERTE 24MM PP,1000.0,/PC
23,883211,2,ET JAUNE PP (40x70),1050.0,/PC
24,517249,2,FL.BUTANOL REP.120ML TESEE CAO,2000.0,/PC
25,517278,2,sachet autobag 105x200mm 50µm,2060.0,/PC
26,5144H,2,TSEE PURIF/TP SOLUB.N°1 VRAC,28.0,L
27,764043,2,CAPS NALG VERTE 20MM PP,1000.0,/PC
28,764007,2,FLAC.NALG30ML TRAN.STE.CAO-CSO,1030.0,/PC
29,883210,2,ET JAUNE PP (30x50),1050.0,/PC
30,5144J,2,TSEE PURIF/PROTEINASE K VRAC,2800.0,ML
31,545215,2,CAPS DIN 14 BUTYL TEFLON VERTE,4000.0,/PC
32,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,4120.0,/PC
33,883235,2,ET JAUNE PP GHS08 (20x45),4200.0,/PC
34,5113L1H,2,Ac 3B5 ctlé,800.0,MG
35,7203Y,2,ROUGE DE PHENOL SOL.2% FL.5ML,8.0,/PC
36,7221A,2,"TP PBS 10X K/K2 0,1M-NACL 1,5M",36.0,L
37,213522,2,CHLORURE POTASSIUM/1KG,72.4,G
38,216022,2,CHLORURE SODIUM/ (Nacl) 5KG,3240.0,G
39,256002,2,POTASSIUM DIHYDROGENOPHOS/1KG,73.44,G
40,274500,2,SACCHAROSE/25KG,18.0,KG
41,563261,2,MICROTITER PLATE F8 CAO,8000.0,/PC
42,701111,2,UREE/5KG,7448.0,G
43,720070,2,CHAPS/10G,1800.0,MG
44,801070,2,EAU PPI/5L CAO,120.0,L
45,800558,2,LAIT ECREME UHT,90.0,L
46,800972,2,SACHET SILICAGEL  ALLERGOLAM,8000.0,/PC
47,704004,2,"PHOSPHATE DISODIUM/2,5KG",516.8,G
48,801518,2,TWEEN 20/1L,360.0,ML
49,801519,2,SODIUM HYDROGENOCARBONATE/5KG,833.6,G
50,801520,2,CARBONATE SODIUM ANHYDRE/5KG,263.2,G
51,800016,2,EAU PPI/1L CAO,2.0,L
52,801952,2,BOB TRIPLEX ALU 96CUP L 240MM,1640.0,M
53,7361T,2,R2 10X proclin VRAC,1000.0,L
54,764010,2,FLAC.NAL 250ML TRANSP.N-ST CAO,4145.0,/PC
55,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,4145.0,/PC
56,883212,2,ET JAUNE PP R2 10X (40x70),4200.0,/PC
57,5145F,2,TSEE DETECT/CTL NEG VRAC,16.0,L
58,545300,2,CAPSULE DIN 18 JOINT TEFLON,4000.0,/PC
59,562139,2,FL.VIS 5ML VN JNE DIN 18 CAO,4000.0,/PC
60,883217,2,ET JAUNE PP GHS07 (20x45),4200.0,/PC
61,5194G,2,TESEE II DET CTL POS  R4 VRAC,8.0,L
62,866028,2,BOUCH.LYO.VIS ROUGE Ø18MM 1008,4000.0,/PC
63,562139,2,FL.VIS 5ML VN JNE DIN 18 CAO,4000.0,/PC
64,883217,2,ET JAUNE PP GHS07 (20x45),4200.0,/PC
65,545220,2,CAPS GL18 TEFLON ROUGE 5V,4120.0,/PC
66,5145H,2,TSEE DETECT/DIL-ECHANT.VRAC,140.0,L
67,764010,2,FLAC.NAL 250ML TRANSP.N-ST CAO,1030.0,/PC
68,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,1030.0,/PC
69,883219,2,ET JAUNE PP GHS07 (40x70),1050.0,/PC
70,5194J,2,TESEE II DET CONJ R7 VRAC,11.2,L
71,545267,2,CAPS DIN14 J.BUTYL TEFLON BLAN,4000.0,/PC
72,561954,2,FLAC.VIS 3ML VNJ DIN 14 CAO,4000.0,/PC
73,883217,2,ET JAUNE PP GHS07 (20x45),4200.0,/PC
74,7114X,2,TP SUBSTRAT WW2 / TMB VRAC,240.0,L
75,764012,2,FL.NAL+CAPS125ML OPAQ N-ST CAO,2000.0,/PC
76,883213,2,ET JAUNE PP R8 TMB BUF.(40x70),2000.0,/PC
77,7114Y,2,CHROMOGENE TMB WW2 VRAC,20.0,L
78,545300,2,CAPSULE DIN 18 JOINT TEFLON,1000.0,/PC
79,561986,2,FL.VIS 35 ML VN JN DIN 18 CAO,1000.0,/PC
80,883236,2,ET JAUN PP GHS05 R9TMB (20x45),1000.0,/PC
81,7114Z,2,SOL.ARRET H2S04 1N / WW2 VRAC,112.0,L
82,764013,2,FLAC.NAL 125ML TRANSP.N-ST CAO,1000.0,/PC
83,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,1000.0,/PC
84,883216,2,ET JAUN PP GHS05 R10 1N(30x50),1000.0,/PC
85,517231,3,SARKOSYL 97%/5KG,8.64,KG
86,517200,3,SARKOSYL 30%/5L,39.84,L
87,517201,3,TRITON X100/1L,24.0,L
88,517202,3,UREE/5KG,28.8,KG
89,517200,3,SARKOSYL 30%/5L,0.9323999999999999,L
90,800772,3,UREE/5KG,10.091199999999999,KG
91,547086,3,VERT MALACHITE OXALATE/100G,0.56,G
92,517239,3,PROTEINASE*  K/1L,2520.0,ML
93,800016,3,EAU PPI/1L CAO,0.224,L
94,800444,3,GLYCEROL BIDISTILLE/5L,0.056,L
95,801907,3,ROUGE PHENOL SODIUM,28.0,G
96,517368,3,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
97,5113L,3,BSE DETECT./AC MN 3B5 PURIF.,800.0,MG
98,7203V,3,SOL.ROUGE DE PHENOL A 20P 1000,0.0496,L
99,545300,3,CAPSULE DIN 18 JOINT TEFLON,9.0,/PC
100,562139,3,FL.VIS 5ML VN JNE DIN 18 CAO,9.0,/PC
101,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,3.24,KG
102,251002,3,DIPOTASSIUM HYDROGENOPHOS/1KG,0.6551999999999999,KG
103,256002,3,POTASSIUM DIHYDROGENOPHOS/1KG,0.09720000000000001,KG
104,517368,3,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
105,701129,3,PROCLIN 300/2L,0.1,L
106,280504,3,TRIZMA BASE/5KG,12.1,KG
107,517374,3,"CART PALL AB1 NB7P 0,45 MU",1.0,/PC
108,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,5.0,KG
109,800542,3,"A CHLORHYDRIQUE FUMANT/2,5L",7.0,L
110,801518,3,TWEEN 20/1L,10.0,L
111,620079,3,POCHE 200 L STERILE,1.0,/PC
112,620080,3,CONNECTEUR RAPIDE CPC PR POCHE,1.0,/PC
113,620388,3,POCHE STERILE 100L CMD CAO,1.0,/PC
114,720020,3,CHLORURE SODIUM/25KG,175.0,KG
115,5113T,3,TP PBS 10X (BSE DETECTION),1.6,L
116,7208A,3,SOLUTION D'HCL 6N (AJUST PH),8.0,ML
117,517368,3,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
