,item,level,name,quantity,unit
0,6179A,1,PL ASPERGILLUS  AG PL R1 ETIQ,4000.0,/PC
1,7361A,1,S.LAV. R2 20X 70ML LOGO CPL,4000.0,/PC
2,6179B,1,PL ASPERG AG R3 CTL NEG ETIQ,8000.0,/PC
3,6179C,1,PL ASPERG AG R4 CTL SEUIL ET,8000.0,/PC
4,6179E,1,PL ASPERG AG R5 CTL POS ET,8000.0,/PC
5,6179F,1,PL ASPERG AG R6 CONJ ET,4000.0,/PC
6,6179G,1,PL ASPERG AG R7 SOL TRAIT ET,4000.0,/PC
7,620585,1,TMB R9 CHROMOGENIQ/30ML ETIQ,4000.0,/PC
8,7361H,1,S.ARRET R10WW2 ETIQ LOGO CLP,4000.0,/PC
9,883199,1,ETIQ PP LOGO CLP GHS05,4200.0,/PC
10,881115,1,NOT PL.ASP US & ROW 62794,4000.0,/PC
11,883409,1,PACK MICROPLAQUES BIO-RAD,4000.0,/PC
12,860208,1,CAISSE QT EXCEPTEE 403X252X291,1000.0,/PC
13,864006,1,ET.NEUTRE BLANCHE (70X180),1000.0,/PC
14,801952,2,BOB TRIPLEX ALU 96CUP L 240MM,820.0,M
15,6166J1F,2,PLAT.ASP.AC MONO EBA2-38 CTL,244.0,MG
16,7203Y,2,ROUGE DE PHENOL SOL.2% FL.5ML,4.0,/PC
17,7221A,2,"TP PBS 10X K/K2 0,1M-NACL 1,5M",18.0,L
18,213522,2,CHLORURE POTASSIUM/1KG,0.4,KG
19,216022,2,CHLORURE SODIUM/ (Nacl) 5KG,1.62,KG
20,232002,2,GLUCOSE ANHYDRE/5KG,9.0,KG
21,256002,2,POTASSIUM DIHYDROGENOPHOS/1KG,0.4,KG
22,517411,2,FILTRE GAF N50 PO 3S  50 M/50u,2.0,/PC
23,563261,2,MICROTITER PLATE F8 CAO,4000.0,/PC
24,801070,2,EAU PPI/5L CAO,88.0,L
25,800016,2,EAU PPI/1L CAO,2.0,L
26,800972,2,SACHET SILICAGEL  ALLERGOLAM,4120.0,/PC
27,800555,2,LAIT ECREME * /1KG,5.2,KG
28,704004,2,"PHOSPHATE DISODIUM/2,5KG",0.4,KG
29,801518,2,TWEEN 20/1L,0.18,L
30,801519,2,SODIUM HYDROGENOCARBONATE/5KG,0.62,KG
31,801520,2,CARBONATE SODIUM ANHYDRE/5KG,0.196,KG
32,581400,2,POCHE FLEXEL 200L NON STERILE,1.0,/PC
33,7360Z,2,S.LAV. R2 20X VRAC,300.0,L
34,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,4120.0,/PC
35,764013,2,FLAC.NAL 125ML TRANSP.N-ST CAO,4120.0,/PC
36,862210,2,ETIQ.SOL.LAVAGE 20X LOGO CLP,4200.0,/PC
37,6179H,2,PL ASPERG AG R3 CTL NEG VRAC,0.32,L
38,545215,2,CAPS DIN 14 BUTYL TEFLON VERTE,8240.0,/PC
39,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,8240.0,/PC
40,880973,2,ETIQ.PP.(20x45) +4°C GHS07,8400.0,/PC
