,item,level,name,quantity,unit
0,7181A,1,HAV TOTAL R1 PL EIA,2000.0,/PC
1,7361E,1,S.LAV. R2 20X 235ML LOGO CPL,1000.0,/PC
2,7181B,1,HAV TOTAL C0 EIA REP-ET,1000.0,/PC
3,7181C,1,HAV TOTAL C2 EIA REP-ET,2000.0,/PC
4,7181D,1,HAV TOTAL C1 EIA REP-ET,1000.0,/PC
5,7181E,1,HAV TOTAL R6 EIA REP-ET,2000.0,/PC
6,7181F,1,HAV TOTAL R7 EIA  REP-ET,2000.0,/PC
7,883693,1,NOT HAV IgM 72496 CLP,1000.0,/PC
8,26181,1,"TMB/Substrate Buffer, 120 mL",15.0,/PC
9,26182,1,"TMB/Chrom.in HDPE,11X,12ml",15.0,/PC
10,26192,1,"Stop Sol.1N,for Bio-Rad France",15.0,/PC
11,800879,1,ROUL.80M RAJABULLE DIAM 18MM,80.0,M
12,801952,2,BOB TRIPLEX ALU 96CUP L 240MM,410.0,M
13,7203Y,2,ROUGE DE PHENOL SOL.2% FL.5ML,4.0,/PC
14,274500,2,SACCHAROSE/25KG,8.5,KG
15,563261,2,MICROTITER PLATE F8 CAO,2000.0,/PC
16,800972,2,SACHET SILICAGEL  ALLERGOLAM,2060.0,/PC
17,801070,2,EAU PPI/5L CAO,54.0,L
18,801519,2,SODIUM HYDROGENOCARBONATE/5KG,181.44,G
19,801520,2,CARBONATE SODIUM ANHYDRE/5KG,57.24,G
20,3420Z1H,2,AC HAV 1-B-5 PURIF BV,50.0,MG
21,201502,2,"ALBUMINE BOVINE PH5,2 LYO/1KG*",510.0,G
22,517368,2,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
23,800016,2,EAU PPI/1L CAO,2.0,L
24,256002,2,POTASSIUM DIHYDROGENOPHOS/1KG,46.24,G
25,216022,2,CHLORURE SODIUM/ (Nacl) 5KG,1530.0,G
26,251002,2,DIPOTASSIUM HYDROGENOPHOS/1KG,309.4,G
27,7360Z,2,S.LAV. R2 20X VRAC,235.0,L
28,764010,2,FLAC.NAL 250ML TRANSP.N-ST CAO,1030.0,/PC
29,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,1030.0,/PC
30,862210,2,ETIQ.SOL.LAVAGE 20X LOGO CLP,1050.0,/PC
31,7181M,2,HAV.T EIA CTL NEG VRAC,1600.0,ML
32,862220,2,ETIQ PP 25X35 xi LCP (72494),1050.0,/PC
33,507573,2,BOITE PLASTIQUE,1.0,/PC
34,764073,2,CAPS VERT SARSTEDT CAO,1000.0,/PC
35,764058,2,TBE SARSTEDT 2ML FD CONIQ CAO,1000.0,/PC
36,7181N,2,HAV.T EIA VAL.SEUIL 20MU VRAC,3.2,L
37,862220,2,ETIQ PP 25X35 xi LCP (72494),2100.0,/PC
38,507573,2,BOITE PLASTIQUE,1.0,/PC
39,764058,2,TBE SARSTEDT 2ML FD CONIQ CAO,2000.0,/PC
40,764072,2,CAPS  JAUNE SARSTEDT CAO,2000.0,/PC
41,7181P,2,HAV.T EIA CTL POS VRAC,1600.0,ML
42,862220,2,ETIQ PP 25X35 xi LCP (72494),1050.0,/PC
43,507573,2,BOITE PLASTIQUE,1.0,/PC
44,764058,2,TBE SARSTEDT 2ML FD CONIQ CAO,1000.0,/PC
45,764071,2,CAPS ROUGE SARSTEDT CAO,1000.0,/PC
46,7181Q,2,HAV.T EIA AG VIRAL VRAC,29.0,L
