,item,level,name,quantity,unit
0,5177A,1,DISCRIM. ASSAY TP_A1    REP_ET,62.0,/PC
1,5177B,1,DISCR.ASSAY TP_A2 REP_ET,62.0,/PC
2,5177C,1,DISCRIM. ASSAY PK      REP_ET,62.0,/PC
3,5177D,1,DISCRIM. ASSAY TP.B     REP_ET,62.0,/PC
4,5177E,1,DISCRIM. ASSAY BLOQUANT REP_ET,62.0,/PC
5,5177F,1,DISCRIM. ASSAY Ab_1  REP_ET,62.0,/PC
6,5177G,1,DISCRIM. ASSAY Ab_2  REP_ET,62.0,/PC
7,5177H,1,DISCRIM. ASSAY CJ_10X  REP_ET,62.0,/PC
8,883207,1,ET JAUNE GHS02_08_05 (55x140),66.0,/PC
9,808441,1,ETIQ.PP.(40X70) JAUNE,66.0,/PC
10,881188,1,NOT.DISCRIMNATORY 51177(RevC),62.0,/PC
11,860202,1,CAISSE REG.51102/51144 BUTANOL,1.0,/PC
12,880874,1,ETIQ. QUANTITE LIMITEE,1.0,/PC
13,883414,1,PTE BOITE IMPR.FSD (175*125mm),64.0,/PC
14,883418,1,CALE 19 EMPLACEMENTS FSD,62.0,/PC
15,5177L,2,DISCR.ASSAY TP_A1 VRAC,558.0,ML
16,764006,2,FLAC.NAL15ML TRAN.STER.CAO-CSO,64.0,/PC
17,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,64.0,/PC
18,883210,2,ET JAUNE PP (30x50),66.0,/PC
19,5177M,2,DISCR.ASSAY TP_A2 VRAC,31.0,ML
20,862190,2,ET PP (25x35) S.PAPIER TESEE,62.0,/PC
21,5144J,2,TSEE PURIF/PROTEINASE K VRAC,24.8,ML
22,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,64.0,/PC
23,545215,2,CAPS DIN 14 BUTYL TEFLON VERTE,64.0,/PC
24,883235,2,ET JAUNE PP GHS08 (20x45),66.0,/PC
25,517016,2,PRESTATION FL.BUTANOL 7ML CAO,62.0,/PC
26,517277,2,Sachet autobag 80x180mm 50µm,64.0,/PC
27,5169J,2,W.BLOT VRAC BLQ,0.682,L
28,764006,2,FLAC.NAL15ML TRAN.STER.CAO-CSO,64.0,/PC
29,764043,2,CAPS NALG VERTE 20MM PP,62.0,/PC
30,883218,2,ET JAUNE PP GHS07 (30x50),66.0,/PC
31,5177J,2,DISCRIM. ASSAY Ab_1   VRAC,558.0,ML
32,764006,2,FLAC.NAL15ML TRAN.STER.CAO-CSO,64.0,/PC
33,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,64.0,/PC
34,883218,2,ET JAUNE PP GHS07 (30x50),66.0,/PC
35,5177K,2,DISCRIM. ASSAY Ab_2  VRAC,310.0,ML
36,764006,2,FLAC.NAL15ML TRAN.STER.CAO-CSO,64.0,/PC
37,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,64.0,/PC
38,883218,2,ET JAUNE PP GHS07 (30x50),66.0,/PC
39,5169H,2,W.BLOT  AbII 10X VRAC,961.0,ML
40,764053,2,FL+CAP NAL.15ml OP. N.STER CAO,62.0,/PC
41,883218,2,ET JAUNE PP GHS07 (30x50),66.0,/PC
42,517202,3,UREE/5KG,0.03348,KG
43,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,0.00558,KG
44,517200,3,SARKOSYL 30%/5L,0.279,L
45,1610302,3,"SDS,1 kg",41.85,G
46,801545,3,ACIDE CITRIQUE 1H2O/5KG,0.00016429999999999998,KG
47,800614,3,CITRATE TRI SODIUM 2H2O/5KG,0.0025079,KG
48,517239,3,PROTEINASE*  K/1L,22.32,ML
49,800016,3,EAU PPI/1L CAO,0.001984,L
50,800444,3,GLYCEROL BIDISTILLE/5L,0.000496,L
51,801907,3,ROUGE PHENOL SODIUM,0.248,G
52,517368,3,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
53,5113T,3,TP PBS 10X (BSE DETECTION),0.0341,L
54,5145L,3,SVF DEPR. PURIF.TESEE DETECT.,0.20460000000000003,L
55,517348,3,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
56,701129,3,PROCLIN 300/2L,0.0006820000000000001,L
57,800016,3,EAU PPI/1L CAO,1.0,L
58,800444,3,GLYCEROL BIDISTILLE/5L,0.20460000000000003,L
59,5169J,3,W.BLOT VRAC BLQ,0.558,L
60,7457G1H,3,AC PURIF SHA 31 CTL,55.8,MG
61,7356N1H,3,Ac purif SAF 34 ctlé,12.4,MG
62,5169J,3,W.BLOT VRAC BLQ,0.31,L
63,5169K,3,CONJ ANTI SOURIS-POD W.BLOT,4.805,ML
64,720152,3,STABILZYME HRP CONJUGATE,0.4805,L
