,item,level,name,quantity,unit
0,5113X,1,SOL.LAV.R2 100ML REP-ETIQ GEN.,500.0,/PC
1,7237C,1,TOXO IGA TMB S.ETAL.NEG R3 ETI,500.0,/PC
2,7237D,1,TOXO IGA TMB S.ETA.POS1 R4A ET,500.0,/PC
3,7237G,1,TOXO IGA TMB S.ETA.POS2 R4B ET,500.0,/PC
4,7237H,1,TOXO IGA TMB CONJ. R6B ETI.,500.0,/PC
5,7237K,1,TOXO IGA TMB DILUANT R7 REP-ET,1000.0,/PC
6,7237L,1,TOXO IGA TMB AG TOXO R6A ETI.,2000.0,/PC
7,7237Q,1,TOXO IGA TMB PLAQ.S/SAC.ETIQ,500.0,/PC
8,7360G,1,TP SUBS.R8 WW2 ET-REP GEN. CE,500.0,/PC
9,7360H,1,CHROM.R9 WW2 ETIQ-REP GEN. CE,500.0,/PC
10,7361H,1,S.ARRET R10WW2 ETIQ LOGO CLP,500.0,/PC
11,881129,1,NOT TOXO IgA 72737 CLP,500.0,/PC
12,883199,1,ETIQ PP LOGO CLP GHS05,500.0,/PC
13,883409,1,PACK MICROPLAQUES BIO-RAD,500.0,/PC
14,860208,1,CAISSE QT EXCEPTEE 403X252X291,125.0,/PC
15,864006,1,ET.NEUTRE BLANCHE (70X180),125.0,/PC
16,7221M,2,SOL.MERTHIOLATE 20%,29.2,ML
17,280504,2,TRIZMA BASE/5KG,0.75,KG
18,517374,2,"CART PALL AB1 NB7P 0,45 MU",1.0,/PC
19,720020,2,CHLORURE SODIUM/25KG,10.25,KG
20,216022,2,CHLORURE SODIUM/ (Nacl) 5KG,0.45,KG
21,764013,2,FLAC.NAL 125ML TRANSP.N-ST CAO,517.0,/PC
22,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,515.0,/PC
23,800542,2,"A CHLORHYDRIQUE FUMANT/2,5L",0.45,L
24,801518,2,TWEEN 20/1L,0.6,L
25,883001,2,ETIQ. CE SOL.LAVAGE  R2,525.0,/PC
26,7232E,2,TOXO IGA S.ETAL.NEG VRAC,600.0,ML
27,545215,2,CAPS DIN 14 BUTYL TEFLON VERTE,515.0,/PC
28,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,515.0,/PC
29,862150,2,ETIQ.NEUTRE PE WHITE (20X45),525.0,/PC
30,7232D,2,TOXO IGA S.ETAL.POS 1 VRAC,600.0,ML
31,545214,2,CAPS DIN 14 BUTYL TEFLON JAUNE,515.0,/PC
32,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,515.0,/PC
33,862150,2,ETIQ.NEUTRE PE WHITE (20X45),525.0,/PC
34,7232C,2,TOXO IGA S.ETAL.POS 2 VRAC,600.0,ML
35,545212,2,CAPS DIN 14 BUTYL TEFLON ROUGE,515.0,/PC
36,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,515.0,/PC
37,862150,2,ETIQ.NEUTRE PE WHITE (20X45),525.0,/PC
38,7232R,2,TOXO IGA CONJUGUE 80X VRAC,235.0,ML
39,545267,2,CAPS DIN14 J.BUTYL TEFLON BLAN,515.0,/PC
40,561954,2,FLAC.VIS 3ML VNJ DIN 14 CAO,515.0,/PC
41,862150,2,ETIQ.NEUTRE PE WHITE (20X45),525.0,/PC
42,7250R,2,TOXO G-M A CHLAM.G DIL R7 VRAC,83.0,L
43,764009,2,FLA.NAL 125ML TRAN.STE CAO-CSO,1030.0,/PC
44,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,1030.0,/PC
45,862152,2,ETIQ.NEUTRE PE WHITE (45X75),1050.0,/PC
46,7232A,2,TOXO IGA SOL.AG TOXO VRAC,1300.0,ML
47,866028,2,BOUCH.LYO.VIS ROUGE Ø18MM 1008,2000.0,/PC
48,545300,2,CAPSULE DIN 18 JOINT TEFLON,2000.0,/PC
49,562139,2,FL.VIS 5ML VN JNE DIN 18 CAO,2000.0,/PC
50,862150,2,ETIQ.NEUTRE PE WHITE (20X45),2100.0,/PC
51,201502,2,"ALBUMINE BOVINE PH5,2 LYO/1KG*",0.05,KG
52,216022,2,CHLORURE SODIUM/ (Nacl) 5KG,0.2,KG
53,251002,2,DIPOTASSIUM HYDROGENOPHOS/1KG,0.05,KG
54,256002,2,POTASSIUM DIHYDROGENOPHOS/1KG,0.05,KG
55,274500,2,SACCHAROSE/25KG,1.25,KG
56,517368,2,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
57,563261,2,MICROTITER PLATE F8 CAO,500.0,/PC
58,801070,2,EAU PPI/5L CAO,10.0,L
59,801519,2,SODIUM HYDROGENOCARBONATE/5KG,0.05,KG
