,item,level,name,quantity,unit
0,7256B,1,MONOLISA HCV ULTRA V2 R1,9000.0,/PC
1,7361A,1,S.LAV. R2 20X 70ML LOGO CPL,9000.0,/PC
2,7256C,1,MONOLISA HCV ULTRA V2 R3 1/5P,9000.0,/PC
3,7256E,1,MONOLISA HCV ULTRA V2 R4 1PL,9000.0,/PC
4,7256G,1,MONOLISA HCV ULTRA V2 R5A 1/5,9000.0,/PC
5,7256H,1,MONOLISA HCV ULTRA V2 R5B 1/5,9000.0,/PC
6,7256K,1,MONOLISA HCV ULTRA V2 R6 1PL,9000.0,/PC
7,7256N,1,MONOLISA HCV ULTRA V2 R7 1PL,9000.0,/PC
8,7360G,1,TP SUBS.R8 WW2 ET-REP GEN. CE,9000.0,/PC
9,7436L,1,CHROM.R9 WW3 ETIQ-REP CLP,9000.0,/PC
10,7361H,1,S.ARRET R10WW2 ETIQ LOGO CLP,9000.0,/PC
11,862218,1,ETI.HCV ULTRA V2 BOITE 110X320,9450.0,/PC
12,883387,1,PACK BIO-RAD 1 PL SS CAL,9000.0,/PC
13,862224,1,NOTICE HCV ULTRA V2 1/5 PL,9000.0,/PC
14,860207,1,CAISSE QT EXCEPTEE 446X312X414,756.0,/PC
15,864006,1,ET.NEUTRE BLANCHE (70X180),756.0,/PC
16,7203Y,2,ROUGE DE PHENOL SOL.2% FL.5ML,7.0,/PC
17,7208A,2,SOLUTION D'HCL 6N (AJUST PH),10800.0,ML
18,7256Z,2,FAB'2 Acap27,117.0,MG
19,7256W,2,PEPTIDE Cap 1-44 REHYDRATE,77.4,MG
20,213522,2,CHLORURE POTASSIUM/1KG,0.9,KG
21,216022,2,CHLORURE SODIUM/ (Nacl) 5KG,3.6,KG
22,256002,2,POTASSIUM DIHYDROGENOPHOS/1KG,0.9,KG
23,251002,2,DIPOTASSIUM HYDROGENOPHOS/1KG,0.9,KG
24,274500,2,SACCHAROSE/25KG,18.0,KG
25,280506,2,TRIS BASE*,6.3,KG
26,563261,2,MICROTITER PLATE F8 CAO,9000.0,/PC
27,800499,2,TITRIPLEX III/1KG,1.8,KG
28,800557,2,LAIT ECREME UHT 1 LITRE,90.0,L
29,800972,2,SACHET SILICAGEL  ALLERGOLAM,9000.0,/PC
30,704004,2,"PHOSPHATE DISODIUM/2,5KG",0.9,KG
