,item,level,name,quantity,unit
0,8989N,1,PIP-WASHER PERF. EVAL.C0  ETIQ,800.0,/PC
1,8989P,1,PIP-WASHER PERF. EVAL.C1  ETIQ,600.0,/PC
2,8989Q,1,PIP-WASHER PERF. EVAL.C2  ETIQ,600.0,/PC
3,8989R,1,PIP-WASHER PERF. EVAL.C3  ETIQ,600.0,/PC
4,8989S,1,PIP-WASHR PERF. EVAL.C4  ETI,600.0,/PC
5,8989T,1,PIP-WASH PERF. EVAL.FL VIDE ET,600.0,/PC
6,563270,1,MICROTITER PLATE x5  KIT OUTIL,2000.0,/PC
7,883412,1,PACK BIO-RAD 5PL D=34 UNIC,200.0,/PC
8,883529,1,NOT PIPETOR-WASHER 89894-89897,200.0,/PC
9,883109,1,ETIQ NEUTRE GHS07 (110X50),210.0,/PC
10,807327,1,"ET.NEUTRE P.E. (129,75X85)",210.0,/PC
11,8989F,2,PIPPETOR - WASHER C0 VRAC,11.6,L
12,764006,2,FLAC.NAL15ML TRAN.STER.CAO-CSO,824.0,/PC
13,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,824.0,/PC
14,880973,2,ETIQ.PP.(20x45) +4°C GHS07,840.0,/PC
15,8989D,2,PIPPETOR - WASHER C1-C2 VRAC,1.32,L
16,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,618.0,/PC
17,545215,2,CAPS DIN 14 BUTYL TEFLON VERTE,618.0,/PC
18,880973,2,ETIQ.PP.(20x45) +4°C GHS07,630.0,/PC
19,8989D,2,PIPPETOR - WASHER C1-C2 VRAC,1.32,L
20,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,618.0,/PC
21,545213,2,CAPS DIN 14 BUTYL TEFLON BLEUE,618.0,/PC
22,880973,2,ETIQ.PP.(20x45) +4°C GHS07,630.0,/PC
23,8989E,2,PIPPETOR - WASHER C3-C4 VRAC,6.3,L
24,764006,2,FLAC.NAL15ML TRAN.STER.CAO-CSO,618.0,/PC
25,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,618.0,/PC
26,880973,2,ETIQ.PP.(20x45) +4°C GHS07,630.0,/PC
27,8989E,2,PIPPETOR - WASHER C3-C4 VRAC,6.3,L
28,764006,2,FLAC.NAL15ML TRAN.STER.CAO-CSO,618.0,/PC
29,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,618.0,/PC
30,880973,2,ETIQ.PP.(20x45) +4°C GHS07,630.0,/PC
31,764006,2,FLAC.NAL15ML TRAN.STER.CAO-CSO,600.0,/PC
32,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,600.0,/PC
33,862150,2,ETIQ.NEUTRE PE WHITE (20X45),600.0,/PC
34,801070,3,EAU PPI/5L CAO,11.6,L
35,280504,3,TRIZMA BASE/5KG,0.01392,KG
36,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,0.203,KG
37,801518,3,TWEEN 20/1L,0.0116,L
38,701129,3,PROCLIN 300/2L,0.0116,L
39,7208A,3,SOLUTION D'HCL 6N (AJUST PH),58.0,ML
40,517448,3,"CART.SARTOB.P 0,65+0,45µ 0,2M²",1.0,/PC
41,8989G,3,SOL SUNSET YELLOW  VRAC,116.0,ML
42,801070,3,EAU PPI/5L CAO,1.32,L
43,701129,3,PROCLIN 300/2L,0.00132,L
44,517448,3,"CART.SARTOB.P 0,65+0,45µ 0,2M²",1.0,/PC
45,8989G,3,SOL SUNSET YELLOW  VRAC,6.732,ML
46,801070,3,EAU PPI/5L CAO,1.32,L
47,701129,3,PROCLIN 300/2L,0.00132,L
48,517448,3,"CART.SARTOB.P 0,65+0,45µ 0,2M²",1.0,/PC
49,8989G,3,SOL SUNSET YELLOW  VRAC,6.732,ML
50,801070,3,EAU PPI/5L CAO,6.3,L
51,701129,3,PROCLIN 300/2L,0.0063,L
52,517448,3,"CART.SARTOB.P 0,65+0,45µ 0,2M²",1.0,/PC
53,8989G,3,SOL SUNSET YELLOW  VRAC,6.93,ML
54,801070,3,EAU PPI/5L CAO,6.3,L
55,701129,3,PROCLIN 300/2L,0.0063,L
56,517448,3,"CART.SARTOB.P 0,65+0,45µ 0,2M²",1.0,/PC
57,8989G,3,SOL SUNSET YELLOW  VRAC,6.93,ML
58,801070,4,EAU PPI/5L CAO,0.029,L
59,800542,4,"A CHLORHYDRIQUE FUMANT/2,5L",0.029,L
60,517399,4,"F.NALG.JAUNE 1 L 0,2 MU CAO",1.0,/PC
61,703100,4,JAUNE ORANGE SUNSET/25G,0.51975,G
62,517399,4,"F.NALG.JAUNE 1 L 0,2 MU CAO",1.0,/PC
63,703100,4,JAUNE ORANGE SUNSET/25G,0.51975,G
64,517399,4,"F.NALG.JAUNE 1 L 0,2 MU CAO",1.0,/PC
65,703100,4,JAUNE ORANGE SUNSET/25G,0.51975,G
66,517399,4,"F.NALG.JAUNE 1 L 0,2 MU CAO",1.0,/PC
67,703100,4,JAUNE ORANGE SUNSET/25G,0.51975,G
68,517399,4,"F.NALG.JAUNE 1 L 0,2 MU CAO",1.0,/PC
69,703100,4,JAUNE ORANGE SUNSET/25G,0.51975,G
