,item,level,name,quantity,unit
0,7295A,1,LYME IgG TMB/PLAQ R1 S.SAC ETI,1000.0,/PC
1,7361A,1,S.LAV. R2 20X 70ML LOGO CPL,1000.0,/PC
2,7295B,1,PLAT LYME IgG CTL NEG R3 ETI,1000.0,/PC
3,7295C,1,PLAT LYME IgG CTL SEUIL R4 ETI,1000.0,/PC
4,7295D,1,PLAT LYME IgG CTL POS R5 ETIQ,1000.0,/PC
5,7295E,1,PLAT  LYME IgG CONJ 50X R6 ETI,1000.0,/PC
6,7295G,1,PLAT LYME IgG DILUANT R7 ETIQ,2000.0,/PC
7,620585,1,TMB R9 CHROMOGENIQ/30ML ETIQ,1000.0,/PC
8,7361H,1,S.ARRET R10WW2 ETIQ LOGO CLP,1000.0,/PC
9,883713,1,NOTV2 PLATELIA LYME IGG 72952,1000.0,/PC
10,883199,1,ETIQ PP LOGO CLP GHS05,1050.0,/PC
11,883409,1,PACK MICROPLAQUES BIO-RAD,1000.0,/PC
12,860208,1,CAISSE QT EXCEPTEE 403X252X291,250.0,/PC
13,864006,1,ET.NEUTRE BLANCHE (70X180),250.0,/PC
14,801952,2,BOB TRIPLEX ALU 96CUP L 240MM,205.0,M
15,801070,2,EAU PPI/5L CAO,22.0,L
16,801519,2,SODIUM HYDROGENOCARBONATE/5KG,124.32,G
17,801520,2,CARBONATE SODIUM ANHYDRE/5KG,39.22,G
18,7203Y,2,ROUGE DE PHENOL SOL.2% FL.5ML,1.0,/PC
19,517368,2,"CAPS 5231307H8-00-B 0,2 MU",3.0,/PC
20,216022,2,CHLORURE SODIUM/ (Nacl) 5KG,0.675,KG
21,256002,2,POTASSIUM DIHYDROGENOPHOS/1KG,20.25,G
22,251002,2,DIPOTASSIUM HYDROGENOPHOS/1KG,136.5,G
23,201502,2,"ALBUMINE BOVINE PH5,2 LYO/1KG*",225.0,G
24,274500,2,SACCHAROSE/25KG,3.75,KG
25,7295Y,2,Ag BORELIA BURGDORFERY CTL,55.0,ML
26,563271,2,MICROTITER SECABL.LOCKWELL CAO,1000.0,/PC
27,800972,2,SACHET SILICAGEL  ALLERGOLAM,1000.0,/PC
28,800016,2,EAU PPI/1L CAO,2.0,L
29,7360Z,2,S.LAV. R2 20X VRAC,75.0,L
30,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,1030.0,/PC
31,764013,2,FLAC.NAL 125ML TRANSP.N-ST CAO,1030.0,/PC
32,862210,2,ETIQ.SOL.LAVAGE 20X LOGO CLP,1050.0,/PC
33,7295H,2,LYME IgG CTL NEG R3 VRAC,1000.0,ML
34,545215,2,CAPS DIN 14 BUTYL TEFLON VERTE,1030.0,/PC
35,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,1030.0,/PC
36,880973,2,ETIQ.PP.(20x45) +4°C GHS07,1050.0,/PC
37,7295J,2,PLA LYME IgG CTL SEUIL R4 VRAC,1000.0,ML
38,545214,2,CAPS DIN 14 BUTYL TEFLON JAUNE,1030.0,/PC
39,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,1030.0,/PC
40,880973,2,ETIQ.PP.(20x45) +4°C GHS07,1050.0,/PC
41,7295K,2,PLAT LIME IgG CTL POS R5 VRAC,1000.0,ML
42,545212,2,CAPS DIN 14 BUTYL TEFLON ROUGE,1030.0,/PC
43,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,1030.0,/PC
44,880973,2,ETIQ.PP.(20x45) +4°C GHS07,1050.0,/PC
45,7295L,2,PLAT LYME IgG CONJ 50X R6 VRAC,800.0,ML
46,545267,2,CAPS DIN14 J.BUTYL TEFLON BLAN,1030.0,/PC
47,561954,2,FLAC.VIS 3ML VNJ DIN 14 CAO,1030.0,/PC
48,880973,2,ETIQ.PP.(20x45) +4°C GHS07,1050.0,/PC
49,7295M,2,PLAT LYME IgG/M DIL R7 VRAC,136.0,L
50,764009,2,FLA.NAL 125ML TRAN.STE CAO-CSO,2060.0,/PC
51,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,2060.0,/PC
52,880619,2,ETIQ.PP.(40X70) +4°C CB GHS07,2000.0,/PC
53,7114Z,2,SOL.ARRET H2S04 1N / WW2 VRAC,28.0,L
54,764007,2,FLAC.NALG30ML TRAN.STE.CAO-CSO,1030.0,/PC
55,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,1030.0,/PC
56,862211,2,ETIQ SOL.ARRET1N LOGO CORROSIF,1050.0,/PC
57,7203V,3,SOL.ROUGE DE PHENOL A 20P 1000,0.0062,L
58,545300,3,CAPSULE DIN 18 JOINT TEFLON,2.0,/PC
59,562139,3,FL.VIS 5ML VN JNE DIN 18 CAO,2.0,/PC
60,620143,3,ANTIGENE BORELIA BURGDORFERY,55.0,ML
61,280504,3,TRIZMA BASE/5KG,1.815,KG
62,720020,3,CHLORURE SODIUM/25KG,18.75,KG
63,801518,3,TWEEN 20/1L,1.5,L
64,701129,3,PROCLIN 300/2L,0.03,L
65,800542,3,"A CHLORHYDRIQUE FUMANT/2,5L",1.0875,L
66,517374,3,"CART PALL AB1 NB7P 0,45 MU",1.0,/PC
67,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,0.375,KG
68,7295V,3,POOL NEG DELIPIDE LYME R3 IGG,1000.0,ML
69,701129,3,PROCLIN 300/2L,0.005,L
70,517348,3,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
71,7295N,3,LYME IgG S.HUMAIN POS.DELIPIDE,22.0,ML
72,7295X,3,STOCK NEG LYME G&M R4 /R5,980.0,ML
73,517348,3,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
74,701129,3,PROCLIN 300/2L,0.001,L
75,7295N,3,LYME IgG S.HUMAIN POS.DELIPIDE,100.0,ML
76,7295X,3,STOCK NEG LYME G&M R4 /R5,900.0,ML
77,517348,3,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
78,701129,3,PROCLIN 300/2L,0.001,L
79,7250Y,3,CONJ.ANTI G HUM-POD GLY(1/2)NF,0.32,ML
80,7284U,3,DIL.CONJ. CMV /LYME /TOXO /RUB,0.8,L
81,517396,3,"F.NALG.JAUNE 500ML 0,2MU CAO",1.0,/PC
82,280504,3,TRIZMA BASE/5KG,0.9792000000000001,KG
83,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,2.448,KG
84,801518,3,TWEEN 20/1L,0.136,L
85,701129,3,PROCLIN 300/2L,0.204,L
86,718002,3,ROUGE PHENOL/500G,1.36,G
87,620184,3,SERUM VEAU FOETAL*,27.2,L
88,620080,3,CONNECTEUR RAPIDE CPC PR POCHE,1.0,/PC
89,620388,3,POCHE STERILE 100L CMD CAO,1.0,/PC
90,800542,3,"A CHLORHYDRIQUE FUMANT/2,5L",0.001,L
91,7210P,3,SOLUTION SOUDE 6N (AJUST PH),1.0,ML
92,517342,3,"CART. PALL AB2 NT7 PH4 (0,1MU)",1.0,/PC
93,800560,3,"ACIDE SULFURIQUE 95 97%/2,5L*",0.7756000000000001,L
94,517348,4,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
95,800016,4,EAU PPI/1L CAO,0.0062,L
96,801519,4,SODIUM HYDROGENOCARBONATE/5KG,4.154e-05,KG
97,801520,4,CARBONATE SODIUM ANHYDRE/5KG,1.302e-05,KG
98,718002,4,ROUGE PHENOL/500G,0.124,G
99,620234,4,LYME IGG PLASMA NEGATIF,892.9,ML
