,item,level,name,quantity,unit
0,7120B,1,AG HIV-1 EIA S/SACHET R1 ETIQ.,300.0,/PC
1,7361E,1,S.LAV. R2 20X 235ML LOGO CPL,150.0,/PC
2,7120D,1,AG HIV-1 EIA CTL NEG. C0 ETIQ.,150.0,/PC
3,7120E,1,AG HIV-1 EIA CTL POS C1 ETIQ.,150.0,/PC
4,7120C,1,AG HIV-1 EIA DIL.ECH R3 ETIQ.,150.0,/PC
5,7120F,1,AG HIV-1 EIA CONJ.1 R4 ETIQ.,150.0,/PC
6,7120G,1,AG HIV-1 EIA CONJ.2 R5 ETIQ.,150.0,/PC
7,7120H,1,AG HIV-1 EIA DIL. R6 ETIQ.,150.0,/PC
8,7360G,1,TP SUBS.R8 WW2 ET-REP GEN. CE,150.0,/PC
9,7436L,1,CHROM.R9 WW3 ETIQ-REP CLP,150.0,/PC
10,7361H,1,S.ARRET R10WW2 ETIQ LOGO CLP,300.0,/PC
11,883199,1,ETIQ PP LOGO CLP GHS05,158.0,/PC
12,883409,1,PACK MICROPLAQUES BIO-RAD,150.0,/PC
13,883669,1,NOT.GENSCREN HIV 71120 2L,150.0,/PC
14,860208,1,CAISSE QT EXCEPTEE 403X252X291,38.0,/PC
15,517368,2,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
16,563261,2,MICROTITER PLATE F8 CAO,300.0,/PC
17,800972,2,SACHET SILICAGEL  ALLERGOLAM,300.0,/PC
18,801952,2,BOB TRIPLEX ALU 96CUP L 240MM,61.5,M
19,517411,2,FILTRE GAF N50 PO 3S  50 M/50u,1.0,/PC
20,216022,2,CHLORURE SODIUM/ (Nacl) 5KG,283.164,G
21,251002,2,DIPOTASSIUM HYDROGENOPHOS/1KG,46.98,G
22,256002,2,POTASSIUM DIHYDROGENOPHOS/1KG,8.4,G
23,701129,2,PROCLIN 300/2L,175.5,ML
24,801518,2,TWEEN 20/1L,13.5,ML
25,274500,2,SACCHAROSE/25KG,0.675,KG
26,801250,2,LAIT ECREME/500G,1.35,KG
27,7203B,2,SOL.AZIDE SODIUM 200G/L,26.25,ML
28,7203Y,2,ROUGE DE PHENOL SOL.2% FL.5ML,1.0,/PC
29,7354M1H,2,AC PURIF ANTI P25 (25-2) BV,4.05,MG
30,801070,2,EAU PPI/5L CAO,5.1,L
31,800016,2,EAU PPI/1L CAO,2.0,L
32,704004,2,"PHOSPHATE DISODIUM/2,5KG",5.9325,G
33,7354N1H,2,Ac purifié anti P25 Ctl,10.71,MG
34,7354P1H,2,AC PURIFIE ANTI P25(25-4) BV,6.18,MG
35,7360Z,2,S.LAV. R2 20X VRAC,35.25,L
36,764010,2,FLAC.NAL 250ML TRANSP.N-ST CAO,155.0,/PC
37,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,155.0,/PC
38,862210,2,ETIQ.SOL.LAVAGE 20X LOGO CLP,158.0,/PC
39,7120K,2,AG HIV-1 EIA CTL NEG C0 VRAC,1.8,L
40,764006,2,FLAC.NAL15ML TRAN.STER.CAO-CSO,155.0,/PC
41,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,155.0,/PC
42,880625,2,ETIQ.PP.(30X50) PE CLP,158.0,/PC
43,7120L,2,AG HIV-1 EIA CTL POS C1 VRAC,1.35,L
44,764006,2,FLAC.NAL15ML TRAN.STER.CAO-CSO,155.0,/PC
45,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,155.0,/PC
46,880625,2,ETIQ.PP.(30X50) PE CLP,158.0,/PC
47,7120J,2,AG HIV-1 EIA DIL.ECH. R3 VRAC,3.15,L
48,764011,2,FLA.NAL 60ML TRAN.STER.CAO-CSO,155.0,/PC
49,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,155.0,/PC
50,880625,2,ETIQ.PP.(30X50) PE CLP,158.0,/PC
51,7120V,2,AG HIV-1 EIA CONJ. R4 VRAC,195.0,ML
52,545214,2,CAPS DIN 14 BUTYL TEFLON JAUNE,155.0,/PC
53,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,155.0,/PC
54,880973,2,ETIQ.PP.(20x45) +4°C GHS07,158.0,/PC
55,7120M,2,AG HIV-1 EIA CONJ.2 R5 VRAC,195.0,ML
56,545215,2,CAPS DIN 14 BUTYL TEFLON VERTE,155.0,/PC
57,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,155.0,/PC
58,880973,2,ETIQ.PP.(20x45) +4°C GHS07,158.0,/PC
59,7120Q,2,AG HIV-1 EIA DIL. R6 VRAC,15.6,L
60,764009,2,FLA.NAL 125ML TRAN.STE CAO-CSO,155.0,/PC
61,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,155.0,/PC
62,880625,2,ETIQ.PP.(30X50) PE CLP,158.0,/PC
63,7114X,2,TP SUBSTRAT WW2 / TMB VRAC,9.45,L
64,764008,2,FLAC.NAL 60ML OPAQ N-STE  CAO,155.0,/PC
65,764018,2,CAPS.OPA NALGE 60ML OPAQ. CAO,155.0,/PC
66,883003,2,ET. CE TP.SUBST.TMB 60ML  R8,158.0,/PC
67,7114V,2,CHROM. TMB WW3 VRAC COLORE,0.9,L
68,545300,2,CAPSULE DIN 18 JOINT TEFLON,155.0,/PC
69,562139,2,FL.VIS 5ML VN JNE DIN 18 CAO,155.0,/PC
70,862213,2,ETIQ R9 TMB COLORE,150.0,/PC
71,7114Z,2,SOL.ARRET H2S04 1N / WW2 VRAC,8.4,L
72,764007,2,FLAC.NALG30ML TRAN.STE.CAO-CSO,309.0,/PC
73,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,309.0,/PC
74,862211,2,ETIQ SOL.ARRET1N LOGO CORROSIF,315.0,/PC
75,801448,3,AZIDE SODIUM/250G,5.25,G
76,517348,3,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
77,7203V,3,SOL.ROUGE DE PHENOL A 20P 1000,0.0062,L
78,545300,3,CAPSULE DIN 18 JOINT TEFLON,2.0,/PC
79,562139,3,FL.VIS 5ML VN JNE DIN 18 CAO,2.0,/PC
80,7354M,3,Mab anti p25.2 Purified,4.05,MG
81,7354N,3,AC PURIFIE ANTI P25(25-3),10.71,MG
82,7354P,3,Mab anti p25 (25.4),6.18,MG
83,280504,3,TRIZMA BASE/5KG,0.85305,KG
84,720020,3,CHLORURE SODIUM/25KG,8.8125,KG
85,801518,3,TWEEN 20/1L,0.705,L
86,701129,3,PROCLIN 300/2L,0.014100000000000001,L
87,800542,3,"A CHLORHYDRIQUE FUMANT/2,5L",0.511125,L
88,517374,3,"CART PALL AB1 NB7P 0,45 MU",1.0,/PC
89,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,0.17625,KG
90,7208A,3,SOLUTION D'HCL 6N (AJUST PH),1.89,ML
91,8624W,3,PLAS.DEF.ELAVIA AC/HBS POS CAO,1.89,L
92,701129,3,PROCLIN 300/2L,0.00954,L
93,702256,3,GENTAMICINE SULFATE 10MG/ML,9.45,ML
94,524001,3,"CART PALL SUPORCAP 50  0,2µ",1.0,/PC
95,7122D,3,AG HIV-1 EIA CTL POS 20NG/ML,1.08,ML
96,274500,3,SACCHAROSE/25KG,0.0675,KG
97,280504,3,TRIZMA BASE/5KG,0.00351,KG
98,517368,3,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
99,701119,3,ALBUMINE BOVINE DIAG GRAD/5KG*,67.5,G
100,701129,3,PROCLIN 300/2L,0.00675,L
101,800016,3,EAU PPI/1L CAO,1.35,L
102,800081,3,CHLORHYDRATE TRIS/5KG,0.03780000000000001,KG
103,820063,3,EDTA TETRASODIUM 2H2O/1KG,0.0028350000000000003,KG
104,517396,3,"F.NALG.JAUNE 500ML 0,2MU CAO",1.0,/PC
105,7210P,3,SOLUTION SOUDE 6N (AJUST PH),1.0,ML
106,7208A,3,SOLUTION D'HCL 6N (AJUST PH),1.0,ML
107,7208A,3,SOLUTION D'HCL 6N (AJUST PH),5.6,ML
108,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,0.0252,KG
109,517201,3,TRITON X100/1L,0.063,L
110,517432,3,"CAPS.SART. 0,22Mµ 4500 CM²",1.0,/PC
111,701108,3,MES HYDRATE/100G,15.372,G
112,701129,3,PROCLIN 300/2L,0.01575,L
113,712015,3,LITHIUM CHLORURE /SACHET 250G,0.06678,KG
114,720028,3,ANTIMOUSSE A/100G,0.1575,ML
115,720099,3,PPRE BROMOCRESOL SODIUM/25G,0.17703,G
116,720160,3,IGG SOURIS LAMPIR 'CAO CVO',1.575,G
117,801070,3,EAU PPI/5L CAO,3.15,L
118,800369,3,SERUM MOUTON/500ML,0.315,L
119,800614,3,CITRATE TRI SODIUM 2H2O/5KG,0.018269999999999998,KG
120,801250,3,LAIT ECREME/500G,0.1575,KG
121,820063,3,EDTA TETRASODIUM 2H2O/1KG,0.0063,KG
122,7121J,3,CONJ. P25 BIOTIN AG ELAVIA EIA,58.5,MG
123,7121Y,3,DILUANT CONJUGUE AG HIV-1 EIA,0.3705,L
124,7122E,3,SOL.MERE COLORANT JAUNE,10.842,ML
125,7121Y,3,DILUANT CONJUGUE AG HIV-1 EIA,0.195,L
126,7122E,3,SOL.MERE COLORANT JAUNE,2.73,ML
127,7122F,3,SOL.MERE COLORANT BLEU,7.995,ML
128,703069,3,CONJUGUE AVIDINE POD*,68.5815,MG
129,7121W,3,TP P.B.S DULBECCO 10X PPI,1.56,L
130,7208A,3,SOLUTION D'HCL 6N (AJUST PH),7.45,ML
131,517432,3,"CAPS.SART. 0,22Mµ 4500 CM²",1.0,/PC
132,701129,3,PROCLIN 300/2L,0.078,L
133,720028,3,ANTIMOUSSE A/100G,0.78,ML
134,720160,3,IGG SOURIS LAMPIR 'CAO CVO',7.8,G
135,801070,3,EAU PPI/5L CAO,15.6,L
136,800369,3,SERUM MOUTON/500ML,0.78,L
137,800370,3,SERUM CHEVRE,0.78,L
138,800614,3,CITRATE TRI SODIUM 2H2O/5KG,0.09204000000000001,KG
139,801250,3,LAIT ECREME/500G,0.156,KG
140,820063,3,EDTA TETRASODIUM 2H2O/1KG,0.0312,KG
141,703034,3,DIMETHYLSULFOXYDE/1L,0.378,L
142,703035,3,ACETATE SODIUM 3H20/1KG,0.12852,KG
143,800499,3,TITRIPLEX III/1KG,0.0028349999999999994,KG
144,801544,3,"EAU OXYGENE 110 VOL/2,5L",0.004725,L
145,801545,3,ACIDE CITRIQUE 1H2O/5KG,0.14836499999999997,KG
146,517432,3,"CAPS.SART. 0,22Mµ 4500 CM²",1.0,/PC
147,7434V,3,FUSCHINE CONCENTREE,0.08037000000000001,L
148,524001,3,"CART PALL SUPORCAP 50  0,2µ",1.0,/PC
149,543413,3,BARREAU MAGNETIQUE POUR TMB,1.0,/PC
150,703043,3,TMB DIHYDROCHLO HYDRATE/100G,2.25,G
151,800542,3,"A CHLORHYDRIQUE FUMANT/2,5L",0.0032400000000000003,L
152,800560,3,"ACIDE SULFURIQUE 95 97%/2,5L*",0.23268,L
153,517348,4,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
154,800016,4,EAU PPI/1L CAO,0.0062,L
155,801519,4,SODIUM HYDROGENOCARBONATE/5KG,4.154e-05,KG
156,801520,4,CARBONATE SODIUM ANHYDRE/5KG,1.302e-05,KG
157,718002,4,ROUGE PHENOL/500G,0.124,G
158,5956B,4,ASC DEF P25(25-2) AVANT PURIF.,5.67,MGI
159,7355E,4,"TAMPON TRIS 2M PH 9,0 FILT.",40.0,ML
160,701049,4,PHOSPHATE DISODIUM 2H2O/500G,288.0,G
161,810017,4,POCHE 3L STER/TP PURIF.CSO,4.0,/PC
162,810018,4,POCHE 5L STER/TP PURIF.CSO,1.0,/PC
163,810019,4,POCHE 10L STE/TP PURIF.CSO,3.0,/PC
164,810020,4,POCHE 20L STE/TP PURIF.CSO,3.0,/PC
165,701121,4,SODIUM DIHYDROGENOPHOS/500G,60.0,G
166,524001,4,"CART PALL SUPORCAP 50  0,2µ",3.0,/PC
167,239002,4,"HYDROXYDE SODIUM 30%/2,5L",0.1,L
168,517416,4,CASSETTE S.S.DISP.,1.0,/PC
169,802794,4,TUBES POUR EC,27.0,/PC
170,802796,4,BCHS BLEU T. EC s/100,31.0,/PC
171,802795,4,REDUCTEUR TUBES POUR EC,4.0,/PC
172,5201A,4,TAMPON GLYCINE 1.5M NACL 1M,16.0,L
173,5201T,4,"Tampon citrate 0,1M pH=5,0",3.0,L
174,5201C,4,TAMPON CITRATE 0.1M PH2.5,5.0,L
175,5201U,4,"Tampon citrate 0,1M pH=6,0",3.0,L
176,620606,4,SPLE LOADING SOL (1fl=6ml),3.0,ML
177,620605,4,cIEF GEL EC (1fl=100ml),25.0,ML
178,810016,4,POCHE 1L STER/TP PURIF CSO,2.0,/PC
179,517368,4,"CAPS 5231307H8-00-B 0,2 MU",2.0,/PC
180,5956C,4,ASC DEF P25(25-3) AV PURIF.,13.554576,MGI
181,7355E,4,"TAMPON TRIS 2M PH 9,0 FILT.",15.0,ML
182,524000,4,"C.PALL  ACROPACK 200 0,2µ",1.0,/PC
183,620022,4,BTE DE 2 CASSETTES VIVAFLOW 50,1.0,/PC
184,701049,4,PHOSPHATE DISODIUM 2H2O/500G,288.0,G
185,810019,4,POCHE 10L STE/TP PURIF.CSO,2.0,/PC
186,810020,4,POCHE 20L STE/TP PURIF.CSO,2.0,/PC
187,810015STV,4,"POCHE 0,5L STER/TP PURIF CSO",2.0,/PC
188,517368,4,"CAPS 5231307H8-00-B 0,2 MU",2.0,/PC
189,802794,4,TUBES POUR EC,27.0,/PC
190,802796,4,BCHS BLEU T. EC s/100,31.0,/PC
191,802795,4,REDUCTEUR TUBES POUR EC,4.0,/PC
192,5201A,4,TAMPON GLYCINE 1.5M NACL 1M,1.0,L
193,5201T,4,"Tampon citrate 0,1M pH=5,0",0.2,L
194,5201C,4,TAMPON CITRATE 0.1M PH2.5,0.3,L
195,517450,4,"UNITE FILTRATION 150ML 0,22µ",1.0,/PC
196,620606,4,SPLE LOADING SOL (1fl=6ml),3.0,ML
197,620605,4,cIEF GEL EC (1fl=100ml),25.0,ML
198,701121,4,SODIUM DIHYDROGENOPHOS/500G,60.0,G
199,5956D,4,ASC DEF P25(25-4) AVANT PURIF.,3.97374,MGI
200,7355E,4,"TAMPON TRIS 2M PH 9,0 FILT.",40.0,ML
201,701049,4,PHOSPHATE DISODIUM 2H2O/500G,288.0,G
202,810017,4,POCHE 3L STER/TP PURIF.CSO,3.0,/PC
203,810018,4,POCHE 5L STER/TP PURIF.CSO,1.0,/PC
204,810019,4,POCHE 10L STE/TP PURIF.CSO,2.0,/PC
205,810020,4,POCHE 20L STE/TP PURIF.CSO,3.0,/PC
206,517368,4,"CAPS 5231307H8-00-B 0,2 MU",2.0,/PC
207,524001,4,"CART PALL SUPORCAP 50  0,2µ",3.0,/PC
208,517416,4,CASSETTE S.S.DISP.,1.0,/PC
209,701121,4,SODIUM DIHYDROGENOPHOS/500G,60.0,G
210,802794,4,TUBES POUR EC,27.0,/PC
211,802796,4,BCHS BLEU T. EC s/100,31.0,/PC
212,802795,4,REDUCTEUR TUBES POUR EC,4.0,/PC
213,5201A,4,TAMPON GLYCINE 1.5M NACL 1M,16.0,L
214,5201T,4,"Tampon citrate 0,1M pH=5,0",3.0,L
215,5201C,4,TAMPON CITRATE 0.1M PH2.5,5.0,L
216,5201U,4,"Tampon citrate 0,1M pH=6,0",3.0,L
217,620606,4,SPLE LOADING SOL (1fl=6ml),3.0,ML
218,620605,4,cIEF GEL EC (1fl=100ml),25.0,ML
219,810016,4,POCHE 1L STER/TP PURIF CSO,3.0,/PC
220,801070,4,EAU PPI/5L CAO,0.003725,L
221,800542,4,"A CHLORHYDRIQUE FUMANT/2,5L",0.003725,L
222,801926,4,PLASMA CRYO 2 HUMAIN,1.89,L
223,620611,4,TROMBINE CAO+CVO,9.45,KUI
224,7203B,4,SOL.AZIDE SODIUM 200G/L,9.9225,ML
225,216022,4,CHLORURE SODIUM/ (Nacl) 5KG,0.000945,KG
226,862152,4,ETIQ.NEUTRE PE WHITE (45X75),1.0,/PC
227,765066,4,BID.HDPE/2.5L STER.CSO(464950),1.0,/PC
228,517587,4,CARTOUCHE SUPOR,1.0,/PC
229,862209,4,ETIQ. 115x115MM PE BLANCHE,1.0,/PC
230,517411,4,FILTRE GAF N50 PO 3S  50 M/50u,1.0,/PC
231,274500,4,SACCHAROSE/25KG,5.4e-05,KG
232,280504,4,TRIZMA BASE/5KG,2.8080000000000005e-06,KG
233,517368,4,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
234,701119,4,ALBUMINE BOVINE DIAG GRAD/5KG*,0.054,G
235,701129,4,PROCLIN 300/2L,5.4e-06,L
236,800081,4,CHLORHYDRATE TRIS/5KG,3.0240000000000002e-05,KG
237,800499,4,TITRIPLEX III/1KG,2.268e-06,KG
238,7222T1H,4,ELAVIA AG LAV 1 PURIFIE ctlé,0.00048600000000000005,MG
239,239002,4,"HYDROXYDE SODIUM 30%/2,5L",0.0006,L
240,801070,4,EAU PPI/5L CAO,0.003725,L
241,800542,4,"A CHLORHYDRIQUE FUMANT/2,5L",0.003725,L
242,801070,4,EAU PPI/5L CAO,0.003725,L
243,800542,4,"A CHLORHYDRIQUE FUMANT/2,5L",0.003725,L
244,7121Q1H,4,ANTI-P25 PURIF AG ELAV. EIA BV,58.5,MG
245,7121X,4,"TP P.B.S DULBECCO 10X PH=7,1",1.0,L
246,712017,4,EZ LINK S NHS LC BIOTINE/100MG,16.7778,MG
247,800398,4,L LYSINE MONOCHLORHYDRATE/5KG,6.0,G
248,801519,4,SODIUM HYDROGENOCARBONATE/5KG,0.004,KG
249,517394,4,"F.NALG. 150ML JAUNE 0,2U CAO",2.0,/PC
250,7208A,4,SOLUTION D'HCL 6N (AJUST PH),0.000195,ML
251,216022,4,CHLORURE SODIUM/ (Nacl) 5KG,0.002262,KG
252,280504,4,TRIZMA BASE/5KG,0.0023595,KG
253,701129,4,PROCLIN 300/2L,0.0009750000000000001,L
254,800016,4,EAU PPI/1L CAO,0.08775,L
255,800370,4,SERUM CHEVRE,0.00975,L
256,800542,4,"A CHLORHYDRIQUE FUMANT/2,5L",0.0009750000000000001,L
257,702256,4,GENTAMICINE SULFATE 10MG/ML,0.975,ML
258,801903,4,SERUM VEAU FOETAL*,0.0975,L
259,517348,4,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
260,707039,4,JAUNE TARTRAZINE/100G,69.615,MG
261,800016,4,EAU PPI/1L CAO,1.0,L
262,517394,4,"F.NALG. 150ML JAUNE 0,2U CAO",1.0,/PC
263,7208A,4,SOLUTION D'HCL 6N (AJUST PH),0.000195,ML
264,216022,4,CHLORURE SODIUM/ (Nacl) 5KG,0.002262,KG
265,280504,4,TRIZMA BASE/5KG,0.0023595,KG
266,701129,4,PROCLIN 300/2L,0.0009750000000000001,L
267,800016,4,EAU PPI/1L CAO,0.08775,L
268,800370,4,SERUM CHEVRE,0.00975,L
269,800542,4,"A CHLORHYDRIQUE FUMANT/2,5L",0.0009750000000000001,L
270,702256,4,GENTAMICINE SULFATE 10MG/ML,0.975,ML
271,801903,4,SERUM VEAU FOETAL*,0.0975,L
272,517348,4,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
