,item,level,name,quantity,unit
0,5180A,1,PL RABIES II/PL.SAC R1 ETIQ.,1000.0,/PC
1,5180R,1,S.LAV.R2 250ML PROCLIN  FSD,500.0,/PC
2,5180B,1,PL RABIES R3 CTL NEG REP-ETIQ,500.0,/PC
3,5180C,1,PL RABIES R4A CTL POS REP-ETIQ,500.0,/PC
4,5180D,1,PL RABIES R4B CTL POS REP-ETIQ,500.0,/PC
5,5180E,1,PL RABIES  R6 DIL ECH REP-ETIQ,1000.0,/PC
6,5180F,1,PL RABIES R7 CONJ REP-ETIQ,500.0,/PC
7,5180S,1,TP SUBST.R8 WW2 REP ET FSD,500.0,/PC
8,5180T,1,CHROM.R9 WW2 REP ETIQ FSD,500.0,/PC
9,5180U,1,SOL.ARR.R10 WW2 REP- ET FSD,500.0,/PC
10,561958,1,ADHESIF UNIT./MICROPL 96TCAO,3000.0,/PC
11,881179,1,NOT PLATELIA RABIES  51180,500.0,/PC
12,883205,1,ET JAUNE GHS05/GHS08 (90x340),525.0,/PC
13,883433,1,BOITE 14 EMPLCT FSD(213*154mm),500.0,/PC
14,7020Z1C,2,GLYCOPROT. RABIQUE CONTROLEE,3.3,MG
15,7203Y,2,ROUGE DE PHENOL SOL.2% FL.5ML,1.0,/PC
16,274500,2,SACCHAROSE/25KG,4.25,KG
17,563261,2,MICROTITER PLATE F8 CAO,1000.0,/PC
18,701111,2,UREE/5KG,870.0,G
19,720070,2,CHAPS/10G,1800.0,MG
20,801070,2,EAU PPI/5L CAO,16.0,L
21,800558,2,LAIT ECREME UHT,21.25,L
22,800972,2,SACHET SILICAGEL  ALLERGOLAM,1030.0,/PC
23,801519,2,SODIUM HYDROGENOCARBONATE/5KG,97.15,G
24,801520,2,CARBONATE SODIUM ANHYDRE/5KG,32.045,G
25,5113T,2,TP PBS 10X (BSE DETECTION),0.85,L
26,800016,2,EAU PPI/1L CAO,2.0,L
27,801952,2,BOB TRIPLEX ALU 96CUP L 240MM,205.0,M
28,701129,2,PROCLIN 300/2L,0.15,L
29,280504,2,TRIZMA BASE/5KG,1.6,KG
30,517374,2,"CART PALL AB1 NB7P 0,45 MU",1.0,/PC
31,720020,2,CHLORURE SODIUM/25KG,24.3,KG
32,764010,2,FLAC.NAL 250ML TRANSP.N-ST CAO,519.0,/PC
33,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,519.0,/PC
34,801518,2,TWEEN 20/1L,1.35,L
35,883212,2,ET JAUNE PP R2 10X (40x70),525.0,/PC
36,545267,2,CAPS DIN14 J.BUTYL TEFLON BLAN,515.0,/PC
37,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,515.0,/PC
38,883217,2,ET JAUNE PP GHS07 (20x45),525.0,/PC
39,5180G,2,PL RABIES R3 CTL NEG  VRAC,325.0,ML
40,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,515.0,/PC
41,545214,2,CAPS DIN 14 BUTYL TEFLON JAUNE,515.0,/PC
42,883217,2,ET JAUNE PP GHS07 (20x45),525.0,/PC
43,5180H,2,PL RABIES R4A CTL POS VRAC,325.0,ML
44,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,515.0,/PC
45,545213,2,CAPS DIN 14 BUTYL TEFLON BLEUE,515.0,/PC
46,883217,2,ET JAUNE PP GHS07 (20x45),525.0,/PC
