,item,level,name,quantity,unit
0,5180A,1,PL RABIES II/PL.SAC R1 ETIQ.,400.0,/PC
1,5180R,1,S.LAV.R2 250ML PROCLIN  FSD,200.0,/PC
2,5180B,1,PL RABIES R3 CTL NEG REP-ETIQ,200.0,/PC
3,5080C,1,PL RAGE 2 R4A OIE REP-ETIQ,200.0,/PC
4,5080D,1,PL RAGE2 R4B OIE REP-ETIQ,200.0,/PC
5,5180E,1,PL RABIES  R6 DIL ECH REP-ETIQ,400.0,/PC
6,5180F,1,PL RABIES R7 CONJ REP-ETIQ,200.0,/PC
7,5180S,1,TP SUBST.R8 WW2 REP ET FSD,200.0,/PC
8,5180T,1,CHROM.R9 WW2 REP ETIQ FSD,200.0,/PC
9,5180U,1,SOL.ARR.R10 WW2 REP- ET FSD,200.0,/PC
10,561958,1,ADHESIF UNIT./MICROPL 96TCAO,1200.0,/PC
11,883205,1,ET JAUNE GHS05/GHS08 (90x340),210.0,/PC
12,807327,1,"ET.NEUTRE P.E. (129,75X85)",1.0,/PC
13,883433,1,BOITE 14 EMPLCT FSD(213*154mm),200.0,/PC
14,881180,1,NOT PLATELIA RABIES VET  50180,200.0,/PC
15,7020Z1C,2,GLYCOPROT. RABIQUE CONTROLEE,1.32,MG
16,7203Y,2,ROUGE DE PHENOL SOL.2% FL.5ML,1.0,/PC
17,274500,2,SACCHAROSE/25KG,1.7,KG
18,563261,2,MICROTITER PLATE F8 CAO,400.0,/PC
19,701111,2,UREE/5KG,348.0,G
20,720070,2,CHAPS/10G,1800.0,MG
21,801070,2,EAU PPI/5L CAO,6.4,L
22,800558,2,LAIT ECREME UHT,8.5,L
23,800972,2,SACHET SILICAGEL  ALLERGOLAM,412.0,/PC
24,801519,2,SODIUM HYDROGENOCARBONATE/5KG,38.86,G
25,801520,2,CARBONATE SODIUM ANHYDRE/5KG,12.818,G
26,5113T,2,TP PBS 10X (BSE DETECTION),0.34,L
27,800016,2,EAU PPI/1L CAO,2.0,L
28,801952,2,BOB TRIPLEX ALU 96CUP L 240MM,82.0,M
29,701129,2,PROCLIN 300/2L,0.06,L
30,280504,2,TRIZMA BASE/5KG,0.64,KG
31,517374,2,"CART PALL AB1 NB7P 0,45 MU",1.0,/PC
32,720020,2,CHLORURE SODIUM/25KG,9.72,KG
33,764010,2,FLAC.NAL 250ML TRANSP.N-ST CAO,208.0,/PC
34,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,208.0,/PC
35,801518,2,TWEEN 20/1L,0.54,L
36,883212,2,ET JAUNE PP R2 10X (40x70),210.0,/PC
37,545267,2,CAPS DIN14 J.BUTYL TEFLON BLAN,206.0,/PC
38,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,206.0,/PC
39,883217,2,ET JAUNE PP GHS07 (20x45),210.0,/PC
40,5180G,2,PL RABIES R3 CTL NEG  VRAC,130.0,ML
41,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,206.0,/PC
42,545214,2,CAPS DIN 14 BUTYL TEFLON JAUNE,206.0,/PC
43,883217,2,ET JAUNE PP GHS07 (20x45),210.0,/PC
44,5080H,2,PL RABIES R4A OIE VRAC,130.0,ML
45,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,206.0,/PC
46,545213,2,CAPS DIN 14 BUTYL TEFLON BLEUE,206.0,/PC
47,883217,2,ET JAUNE PP GHS07 (20x45),210.0,/PC
48,5080J,2,PL RABIES R4B OIE VRAC,130.0,ML
49,764009,2,FLA.NAL 125ML TRAN.STE CAO-CSO,412.0,/PC
50,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,412.0,/PC
51,883219,2,ET JAUNE PP GHS07 (40x70),420.0,/PC
52,5180K,2,PL RABIES R6  DIL ECH VRAC,50.6,L
53,562139,2,FL.VIS 5ML VN JNE DIN 18 CAO,206.0,/PC
54,545300,2,CAPSULE DIN 18 JOINT TEFLON,206.0,/PC
55,883217,2,ET JAUNE PP GHS07 (20x45),210.0,/PC
56,5180L,2,PL RABIES R7 CONJ VRAC,0.62,L
57,7114X,2,TP SUBSTRAT WW2 / TMB VRAC,12.6,L
58,764008,2,FLAC.NAL 60ML OPAQ N-STE  CAO,206.0,/PC
59,764018,2,CAPS.OPA NALGE 60ML OPAQ. CAO,206.0,/PC
60,883213,2,ET JAUNE PP R8 TMB BUF.(40x70),210.0,/PC
61,7114Y,2,CHROMOGENE TMB WW2 VRAC,1.1,L
62,545300,2,CAPSULE DIN 18 JOINT TEFLON,206.0,/PC
63,562139,2,FL.VIS 5ML VN JNE DIN 18 CAO,206.0,/PC
64,883236,2,ET JAUN PP GHS05 R9TMB (20x45),210.0,/PC
65,7114Z,2,SOL.ARRET H2S04 1N / WW2 VRAC,6.0,L
66,764007,2,FLAC.NALG30ML TRAN.STE.CAO-CSO,206.0,/PC
67,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,206.0,/PC
68,883216,2,ET JAUN PP GHS05 R10 1N(30x50),210.0,/PC
69,7022Z,3,ANTIGENE RABIQUE PURIFIE Ctl,1.32,MG
70,7203V,3,SOL.ROUGE DE PHENOL A 20P 1000,0.0062,L
71,545300,3,CAPSULE DIN 18 JOINT TEFLON,2.0,/PC
72,562139,3,FL.VIS 5ML VN JNE DIN 18 CAO,2.0,/PC
73,7210P,3,SOLUTION SOUDE 6N (AJUST PH),4.42,ML
74,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,0.029818,KG
75,251002,3,DIPOTASSIUM HYDROGENOPHOS/1KG,0.047498,KG
76,256002,3,POTASSIUM DIHYDROGENOPHOS/1KG,0.00918,KG
77,517368,3,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
78,800016,3,EAU PPI/1L CAO,0.34,L
79,517348,3,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
80,701120,3,EDTA SODIUM 2H2O/250G,0.962,G
81,701129,3,PROCLIN 300/2L,0.079,L
82,7208A,3,SOLUTION D'HCL 6N (AJUST PH),0.052,ML
83,5180Q,3,TP TRIS/HCL 1.5M pH 8.8,0.013,L
84,800558,3,LAIT ECREME UHT,0.039,L
85,7210P,3,SOLUTION SOUDE 6N (AJUST PH),0.052,ML
86,5191K,3,DILUANT SYNTHETIQUE VRAC,130.0,ML
87,801405,3,SERUM CHIEN ANTI RABIQUE,4.55,ML
88,801028,3,JAUNE TARTRAZINE/100G,260.0,MG
89,517395,3,"F.NALG.JAUNE 250ML 0,2MU CAO",1.0,/PC
90,5191K,3,DILUANT SYNTHETIQUE VRAC,130.0,ML
91,801405,3,SERUM CHIEN ANTI RABIQUE,33.8,ML
92,801029,3,BLEU PATENTE V,130.0,MG
93,517395,3,"F.NALG.JAUNE 250ML 0,2MU CAO",1.0,/PC
94,801907,3,ROUGE PHENOL SODIUM,0.506,G
95,5180G,3,PL RABIES R3 CTL NEG  VRAC,50600.0,ML
96,517014,3,MODULE SUPRADISC KS50P,1.0,/PC
97,517007,3,FILTRE STERILE EKV 10,1.0,/PC
98,620388,3,POCHE STERILE 100L CMD CAO,1.0,/PC
99,620080,3,CONNECTEUR RAPIDE CPC PR POCHE,1.0,/PC
100,5180P,3,PL RABIES DIL CONJ,0.62,L
101,5180M,3,PL RABIES  PROTEINE A-POD,0.031,MG
102,703034,3,DIMETHYLSULFOXYDE/1L,0.504,L
103,703035,3,ACETATE SODIUM 3H20/1KG,0.17135999999999998,KG
104,800499,3,TITRIPLEX III/1KG,0.00378,KG
105,801544,3,"EAU OXYGENE 110 VOL/2,5L",0.0063,L
106,801545,3,ACIDE CITRIQUE 1H2O/5KG,0.19782,KG
107,517432,3,"CAPS.SART. 0,22Mµ 4500 CM²",1.0,/PC
108,517348,3,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
109,543413,3,BARREAU MAGNETIQUE POUR TMB,1.0,/PC
110,703043,3,TMB DIHYDROCHLO HYDRATE/100G,2.75,G
111,800542,3,"A CHLORHYDRIQUE FUMANT/2,5L",0.0034100000000000007,L
112,800560,3,"ACIDE SULFURIQUE 95 97%/2,5L*",0.1662,L
113,7020Z,4,GLYCO. RABIQUE PURIFIEE,16.5,ML
114,801015,4,NuPAGE®NOVEX10% Bis-Tris GEL,1.0,/PC
115,517348,4,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
116,800016,4,EAU PPI/1L CAO,0.0062,L
117,801519,4,SODIUM HYDROGENOCARBONATE/5KG,4.154e-05,KG
118,801520,4,CARBONATE SODIUM ANHYDRE/5KG,1.302e-05,KG
119,718002,4,ROUGE PHENOL/500G,0.124,G
120,239002,4,"HYDROXYDE SODIUM 30%/2,5L",3.12e-05,L
121,801070,4,EAU PPI/5L CAO,2.6e-05,L
122,800542,4,"A CHLORHYDRIQUE FUMANT/2,5L",2.6e-05,L
123,800016,4,EAU PPI/1L CAO,0.013,L
124,7208A,4,SOLUTION D'HCL 6N (AJUST PH),0.91,ML
125,280504,4,TRIZMA BASE/5KG,0.0024699999999999995,KG
126,239002,4,"HYDROXYDE SODIUM 30%/2,5L",3.12e-05,L
127,800016,4,EAU PPI/1L CAO,0.13,L
128,720047,4,L GLYCINE/1KG,2.5376,G
129,216022,4,CHLORURE SODIUM/ (Nacl) 5KG,0.00117,KG
130,701119,4,ALBUMINE BOVINE DIAG GRAD/5KG*,13.0,G
131,701129,4,PROCLIN 300/2L,0.00013,L
132,7210P,4,SOLUTION SOUDE 6N (AJUST PH),0.26,ML
133,517399,4,"F.NALG.JAUNE 1 L 0,2 MU CAO",1.0,/PC
134,800016,4,EAU PPI/1L CAO,0.13,L
135,720047,4,L GLYCINE/1KG,2.5376,G
136,216022,4,CHLORURE SODIUM/ (Nacl) 5KG,0.00117,KG
137,701119,4,ALBUMINE BOVINE DIAG GRAD/5KG*,13.0,G
138,701129,4,PROCLIN 300/2L,0.00013,L
139,7210P,4,SOLUTION SOUDE 6N (AJUST PH),0.26,ML
140,517399,4,"F.NALG.JAUNE 1 L 0,2 MU CAO",1.0,/PC
141,517348,4,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
142,701120,4,EDTA SODIUM 2H2O/250G,374.44,G
143,701129,4,PROCLIN 300/2L,0.079,L
144,7208A,4,SOLUTION D'HCL 6N (AJUST PH),20.24,ML
145,5180Q,4,TP TRIS/HCL 1.5M pH 8.8,5.06,L
146,800558,4,LAIT ECREME UHT,15.18,L
147,7210P,4,SOLUTION SOUDE 6N (AJUST PH),20.24,ML
148,701129,4,PROCLIN 300/2L,6.2e-05,L
149,801028,4,JAUNE TARTRAZINE/100G,124.0,MG
150,7210P,4,SOLUTION SOUDE 6N (AJUST PH),0.62,ML
151,801029,4,BLEU PATENTE V,124.0,MG
152,720152,4,STABILZYME HRP CONJUGATE,0.62,L
153,517348,4,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
154,7177T,4,"TP PBS 50MM PH=7,4",1.0,L
155,801519,4,SODIUM HYDROGENOCARBONATE/5KG,0.006999999999999999,KG
156,801520,4,CARBONATE SODIUM ANHYDRE/5KG,0.003,KG
157,517395,4,"F.NALG.JAUNE 250ML 0,2MU CAO",1.0,/PC
158,720068,4,HEPES/1KG,3.1e-07,G
159,800016,4,EAU PPI/1L CAO,1.0,L
160,801543,4,METAPERIODATE SODIUM/50G,6.2e-07,G
161,705013,4,ETHYLENE GLYCOL/1L,0.05,ML
162,801550,4,BOROHYDRURE SODIUM/50G,1.0,G
163,704028,4,SEPHADEX G25 MEDIUM/500G,30.0,G
164,800444,4,GLYCEROL BIDISTILLE/5L,3.1e-05,L
