,item,level,name,quantity,unit
0,7080A,1,HAV IGM R1 PL,180.0,/PC
1,7361E,1,S.LAV. R2 20X 235ML LOGO CPL,90.0,/PC
2,7080B,1,HAV IGM R3 ETIQ,90.0,/PC
3,7080C,1,HAV IGM R4 ETIQ,90.0,/PC
4,7080D,1,HAV IGM R5 ETIQ,90.0,/PC
5,7080E,1,HAV IGM R6 ETIQ,90.0,/PC
6,7080F,1,HAV IGM R7A ETIQ,90.0,/PC
7,7080G,1,HAV IGM R7B ETIQ,90.0,/PC
8,7360G,1,TP SUBS.R8 WW2 ET-REP GEN. CE,90.0,/PC
9,7436L,1,CHROM.R9 WW3 ETIQ-REP CLP,90.0,/PC
10,7361H,1,S.ARRET R10WW2 ETIQ LOGO CLP,90.0,/PC
11,883409,1,PACK MICROPLAQUES BIO-RAD,90.0,/PC
12,883199,1,ETIQ PP LOGO CLP GHS05,95.0,/PC
13,883673,1,NOT.MONOL HAV IgM+ 72491 2L,90.0,/PC
14,7080W,2,HAV IGM PL ETIQ,180.0,/PC
15,7203Y,2,ROUGE DE PHENOL SOL.2% FL.5ML,2.0,/PC
16,274500,2,SACCHAROSE/25KG,0.765,KG
17,216022,2,CHLORURE SODIUM/ (Nacl) 5KG,137.7,G
18,256002,2,POTASSIUM DIHYDROGENOPHOS/1KG,4.1616,G
19,251002,2,DIPOTASSIUM HYDROGENOPHOS/1KG,27.845999999999997,G
20,563400,2,MICROTITER PLATE CAO CSO*,186.0,/PC
21,800972,2,SACHET SILICAGEL  ALLERGOLAM,186.0,/PC
22,801070,2,EAU PPI/5L CAO,5.94,L
23,801519,2,SODIUM HYDROGENOCARBONATE/5KG,16.3296,G
24,801520,2,CARBONATE SODIUM ANHYDRE/5KG,5.1516,G
25,7374V2H,2,AC CHEVRE ANTI IGM Ctlé plq,1.8,MG
26,201502,2,"ALBUMINE BOVINE PH5,2 LYO/1KG*",45.9,G
27,517368,2,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
28,800016,2,EAU PPI/1L CAO,2.0,L
29,7360Z,2,S.LAV. R2 20X VRAC,21.15,L
30,764010,2,FLAC.NAL 250ML TRANSP.N-ST CAO,93.0,/PC
31,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,93.0,/PC
32,862210,2,ETIQ.SOL.LAVAGE 20X LOGO CLP,95.0,/PC
33,7080H,2,HAV IGM R3 VRAC,99.0,ML
34,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,93.0,/PC
35,545215,2,CAPS DIN 14 BUTYL TEFLON VERTE,93.0,/PC
36,862150,2,ETIQ.NEUTRE PE WHITE (20X45),95.0,/PC
37,7080J,2,HAV IGM R4 VRAC,153.0,ML
38,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,93.0,/PC
39,545214,2,CAPS DIN 14 BUTYL TEFLON JAUNE,93.0,/PC
40,880973,2,ETIQ.PP.(20x45) +4°C GHS07,95.0,/PC
41,7080K,2,HAV IGM R5 VRAC,99.0,ML
42,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,93.0,/PC
43,545212,2,CAPS DIN 14 BUTYL TEFLON ROUGE,93.0,/PC
44,862150,2,ETIQ.NEUTRE PE WHITE (20X45),95.0,/PC
45,7080L,2,HAV IGM R6 VRAC,1.98,L
46,764007,2,FLAC.NALG30ML TRAN.STE.CAO-CSO,93.0,/PC
47,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,93.0,/PC
48,880625,2,ETIQ.PP.(30X50) PE CLP,95.0,/PC
49,7080M,2,HAV IGM R7A VRAC,1.215,L
50,764006,2,FLAC.NAL15ML TRAN.STER.CAO-CSO,93.0,/PC
51,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,93.0,/PC
52,880625,2,ETIQ.PP.(30X50) PE CLP,95.0,/PC
53,7080N,2,HAV IGM R7B VRAC,1.215,L
54,764006,2,FLAC.NAL15ML TRAN.STER.CAO-CSO,93.0,/PC
55,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,93.0,/PC
56,880625,2,ETIQ.PP.(30X50) PE CLP,95.0,/PC
57,7114X,2,TP SUBSTRAT WW2 / TMB VRAC,5.67,L
58,764008,2,FLAC.NAL 60ML OPAQ N-STE  CAO,93.0,/PC
59,764018,2,CAPS.OPA NALGE 60ML OPAQ. CAO,93.0,/PC
60,883003,2,ET. CE TP.SUBST.TMB 60ML  R8,95.0,/PC
61,7114V,2,CHROM. TMB WW3 VRAC COLORE,0.54,L
62,545300,2,CAPSULE DIN 18 JOINT TEFLON,93.0,/PC
63,562139,2,FL.VIS 5ML VN JNE DIN 18 CAO,93.0,/PC
64,862213,2,ETIQ R9 TMB COLORE,90.0,/PC
65,7114Z,2,SOL.ARRET H2S04 1N / WW2 VRAC,2.52,L
66,764007,2,FLAC.NALG30ML TRAN.STE.CAO-CSO,93.0,/PC
67,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,93.0,/PC
68,862211,2,ETIQ SOL.ARRET1N LOGO CORROSIF,95.0,/PC
69,801090,3,SACHET µPL.ZIP TRANSPARENT CAO,180.0,/PC
70,862152,3,ETIQ.NEUTRE PE WHITE (45X75),180.0,/PC
71,7203V,3,SOL.ROUGE DE PHENOL A 20P 1000,0.0124,L
72,545300,3,CAPSULE DIN 18 JOINT TEFLON,3.0,/PC
73,562139,3,FL.VIS 5ML VN JNE DIN 18 CAO,3.0,/PC
74,7374V,3,AC CHEVRE ANTI IGM,1.8,MG
75,280504,3,TRIZMA BASE/5KG,0.5118299999999999,KG
76,720020,3,CHLORURE SODIUM/25KG,5.2875,KG
77,801518,3,TWEEN 20/1L,0.423,L
78,701129,3,PROCLIN 300/2L,0.008459999999999999,L
79,800542,3,"A CHLORHYDRIQUE FUMANT/2,5L",0.306675,L
80,517374,3,"CART PALL AB1 NB7P 0,45 MU",1.0,/PC
81,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,0.10575,KG
82,8633W,3,PLAS.DEF HAV NEG+NAN3 CAO,0.1188,L
83,517348,3,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
84,7080S,3,POOL POSITIF  HAV IGM,0.0918,ML
85,517348,3,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
86,800016,3,EAU PPI/1L CAO,1.0,L
87,280504,3,TRIZMA BASE/5KG,0.000918,KG
88,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,0.001377,KG
89,701119,3,ALBUMINE BOVINE DIAG GRAD/5KG*,6.12,G
90,800444,3,GLYCEROL BIDISTILLE/5L,0.0306,L
91,701129,3,PROCLIN 300/2L,0.000153,L
92,7208A,3,SOLUTION D'HCL 6N (AJUST PH),0.765,ML
93,801545,3,ACIDE CITRIQUE 1H2O/5KG,0.021,KG
94,707039,3,JAUNE TARTRAZINE/100G,528.0,MG
95,801029,3,BLEU PATENTE V,132.0,MG
96,8633W,3,PLAS.DEF HAV NEG+NAN3 CAO,0.1089,L
97,7080S,3,POOL POSITIF  HAV IGM,1.782,ML
98,517348,3,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
99,280504,3,TRIZMA BASE/5KG,0.002376,KG
100,701129,3,PROCLIN 300/2L,0.00198,L
101,7208A,3,SOLUTION D'HCL 6N (AJUST PH),9.9,ML
102,701119,3,ALBUMINE BOVINE DIAG GRAD/5KG*,9.9,G
103,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,0.03564,KG
104,517368,3,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
105,801518,3,TWEEN 20/1L,0.00198,L
106,801936,3,BCP/5 GRS CAO,2.5,G
107,517394,3,"F.NALG. 150ML JAUNE 0,2U CAO",1.0,/PC
108,7210P,3,SOLUTION SOUDE 6N (AJUST PH),0.198,ML
109,800016,3,EAU PPI/1L CAO,1.215,L
110,800081,3,CHLORHYDRATE TRIS/5KG,0.03402,KG
111,280504,3,TRIZMA BASE/5KG,0.0031590000000000003,KG
112,800499,3,TITRIPLEX III/1KG,0.0025515000000000004,KG
113,274500,3,SACCHAROSE/25KG,0.060750000000000005,KG
114,701119,3,ALBUMINE BOVINE DIAG GRAD/5KG*,60.75000000000001,G
115,701129,3,PROCLIN 300/2L,0.0012150000000000002,L
116,7203Y,3,ROUGE DE PHENOL SOL.2% FL.5ML,3.0,/PC
117,7210P,3,SOLUTION SOUDE 6N (AJUST PH),1.215,ML
