,item,level,name,quantity,unit
0,7278H,1,M.PNEUMO.IGM PLAQUE R1 ET.,500.0,/PC
1,7361A,1,S.LAV. R2 20X 70ML LOGO CPL,500.0,/PC
2,7278A,1,M.PNEUMO.IGM CTL.NEG.R3 ET.,500.0,/PC
3,7278B,1,M.PNEUMO.IGM V.SEUIL R4-A ET.,500.0,/PC
4,7278C,1,M.PNEUMO.IGM CTL.POS.R4-B ET.,500.0,/PC
5,7278F,1,M.PNEUMO.IGM CONJUGUE 1X R6 ET,500.0,/PC
6,7278E,1,M.PNEUMO.IGM DILUANT R7 ET.,1000.0,/PC
7,620585,1,TMB R9 CHROMOGENIQ/30ML ETIQ,500.0,/PC
8,7361H,1,S.ARRET R10WW2 ETIQ LOGO CLP,500.0,/PC
9,883199,1,ETIQ PP LOGO CLP GHS05,500.0,/PC
10,881132,1,NOT M.PNEUMOIgM TMB 72781 CLP,500.0,/PC
11,883409,1,PACK MICROPLAQUES BIO-RAD,500.0,/PC
12,860208,1,CAISSE QT EXCEPTEE 403X252X291,125.0,/PC
13,864006,1,ET.NEUTRE BLANCHE (70X180),125.0,/PC
14,7203Y,2,ROUGE DE PHENOL SOL.2% FL.5ML,1.0,/PC
15,7276Y,2,M.PNEUMO.IGM SACHET ETIQUETE,500.0,/PC
16,7374V1F,2,AC CHEVRE ANTI IGM CTL,30.5,MG
17,201502,2,"ALBUMINE BOVINE PH5,2 LYO/1KG*",75.0,G
18,216022,2,CHLORURE SODIUM/ (Nacl) 5KG,0.225,KG
19,251002,2,DIPOTASSIUM HYDROGENOPHOS/1KG,45.5,G
20,256002,2,POTASSIUM DIHYDROGENOPHOS/1KG,6.75,G
21,274500,2,SACCHAROSE/25KG,1.25,KG
22,517368,2,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
23,563261,2,MICROTITER PLATE F8 CAO,500.0,/PC
24,801070,2,EAU PPI/5L CAO,5.0,L
25,801519,2,SODIUM HYDROGENOCARBONATE/5KG,0.05,KG
26,801520,2,CARBONATE SODIUM ANHYDRE/5KG,25.97,G
27,800016,2,EAU PPI/1L CAO,2.0,L
28,7360Z,2,S.LAV. R2 20X VRAC,37.5,L
29,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,515.0,/PC
30,764013,2,FLAC.NAL 125ML TRANSP.N-ST CAO,515.0,/PC
31,862210,2,ETIQ.SOL.LAVAGE 20X LOGO CLP,525.0,/PC
32,7278P,2,M.PNEUMO.IGM CTL.NEG.R3 VRAC,550.0,ML
33,545215,2,CAPS DIN 14 BUTYL TEFLON VERTE,515.0,/PC
34,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,515.0,/PC
35,880973,2,ETIQ.PP.(20x45) +4°C GHS07,525.0,/PC
36,7278R,2,M.PNEUMO.IGM V.SEUIL R4a VRAC,550.0,ML
37,545214,2,CAPS DIN 14 BUTYL TEFLON JAUNE,515.0,/PC
38,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,515.0,/PC
39,880973,2,ETIQ.PP.(20x45) +4°C GHS07,525.0,/PC
40,7278Q,2,M.PNEUMO.IGM CTL.POS.R4b VRAC,550.0,ML
41,545212,2,CAPS DIN 14 BUTYL TEFLON ROUGE,515.0,/PC
42,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,515.0,/PC
43,880973,2,ETIQ.PP.(20x45) +4°C GHS07,525.0,/PC
44,7777S,2,M.PNEUMO.IGM CONJ 1X VRAC,6.5,L
45,764006,2,FLAC.NAL15ML TRAN.STER.CAO-CSO,515.0,/PC
46,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,515.0,/PC
47,880625,2,ETIQ.PP.(30X50) PE CLP,525.0,/PC
48,7277Z,2,M.PNEUM.G-M  DIL. SERUMS VRAC,121.0,L
49,764009,2,FLA.NAL 125ML TRAN.STE CAO-CSO,1030.0,/PC
50,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,1030.0,/PC
51,880619,2,ETIQ.PP.(40X70) +4°C CB GHS07,1050.0,/PC
52,7114Z,2,SOL.ARRET H2S04 1N / WW2 VRAC,14.0,L
53,764007,2,FLAC.NALG30ML TRAN.STE.CAO-CSO,515.0,/PC
54,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,515.0,/PC
55,862211,2,ETIQ SOL.ARRET1N LOGO CORROSIF,525.0,/PC
56,7203V,3,SOL.ROUGE DE PHENOL A 20P 1000,0.0062,L
57,545300,3,CAPSULE DIN 18 JOINT TEFLON,2.0,/PC
58,562139,3,FL.VIS 5ML VN JNE DIN 18 CAO,2.0,/PC
59,801030,3,SACHE.TRIPX ALU+ZIP/PLAQ.CAO,500.0,/PC
60,862152,3,ETIQ.NEUTRE PE WHITE (45X75),525.0,/PC
61,7374V,3,AC CHEVRE ANTI IGM,30.5,MG
62,280504,3,TRIZMA BASE/5KG,0.9075,KG
63,720020,3,CHLORURE SODIUM/25KG,9.375,KG
64,801518,3,TWEEN 20/1L,0.75,L
65,701129,3,PROCLIN 300/2L,0.015,L
66,800542,3,"A CHLORHYDRIQUE FUMANT/2,5L",0.54375,L
67,517374,3,"CART PALL AB1 NB7P 0,45 MU",1.0,/PC
68,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,0.1875,KG
69,7281R,3,RUB G-M TMB/MILIEU SYNTHE.VRAC,0.55,L
70,517368,3,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
71,7281R,3,RUB G-M TMB/MILIEU SYNTHE.VRAC,0.55,L
72,7278S,3,SERUM POS STOCK IgM Myco Pneum,13.75,ML
73,7281R,3,RUB G-M TMB/MILIEU SYNTHE.VRAC,0.44,L
74,7278S,3,SERUM POS STOCK IgM Myco Pneum,137.5,ML
75,7276X,3,M.PNEUMO.IGM DIL.POUR CONJUGUE,6.487,L
76,7777X,3,M.PNEUMO.IGM CONJ 1/4 GLY.,4.745,ML
77,5113X,3,SOL.LAV.R2 100ML REP-ETIQ GEN.,110.0,/PC
78,7210P,3,SOLUTION SOUDE 6N (AJUST PH),60.5,ML
79,701129,3,PROCLIN 300/2L,0.1815,L
80,201502,3,"ALBUMINE BOVINE PH5,2 LYO/1KG*",1.21,KG
81,517368,3,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
82,718002,3,ROUGE PHENOL/500G,1.21,G
83,800984,3,SERUM POUR MYCO PNEUMO,4.84,L
84,620388,3,POCHE STERILE 100L CMD CAO,1.0,/PC
85,517438,3,CARTOUCHE SARTOBRAN,1.0,/PC
86,800560,3,"ACIDE SULFURIQUE 95 97%/2,5L*",0.38780000000000003,L
87,517348,4,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
88,800016,4,EAU PPI/1L CAO,0.0062,L
89,801519,4,SODIUM HYDROGENOCARBONATE/5KG,4.154e-05,KG
90,801520,4,CARBONATE SODIUM ANHYDRE/5KG,1.302e-05,KG
91,718002,4,ROUGE PHENOL/500G,0.124,G
92,800542,4,"A CHLORHYDRIQUE FUMANT/2,5L",0.34,L
93,720047,4,L GLYCINE/1KG,760.0,G
94,9085A,4,PLAQ.MANCINI AG IGM HUM.PREP.,1.0,/PC
95,701192,4,TRIS/500G,0.25,KG
96,216022,4,CHLORURE SODIUM/ (Nacl) 5KG,0.1,KG
97,9003P,4,TAMPON NANA2,20.0,L
98,251002,4,DIPOTASSIUM HYDROGENOPHOS/1KG,0.14,KG
99,256002,4,POTASSIUM DIHYDROGENOPHOS/1KG,0.26,KG
100,9006V,4,PLAS.CHEVRE(AC.IGM)POOL INACT.,0.0183,L
101,517368,4,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
102,517450,4,"UNITE FILTRATION 150ML 0,22µ",1.0,/PC
103,517458,4,HIDRAGEL IEP /BTE 10 FILMS,3.0,/PC
104,801037,4,PROTEIN SERUM KIT,1.0,/PC
105,517466,4,SARTOCON SLICE DISPOSABLE 30KD,1.0,/PC
106,524001,4,"CART PALL SUPORCAP 50  0,2µ",1.0,/PC
