,item,level,name,quantity,unit
0,7441A,1,ANTI-HBS 4.0 R1 S/SAC.ET,2100.0,/PC
1,7361E,1,S.LAV. R2 20X 235ML LOGO CPL,1050.0,/PC
2,7441C,1,ANTI-HBS 4.0 C0 0MUI ET,1050.0,/PC
3,7441E,1,ANTI-HBS 4.0 C1 10MUI ET,1050.0,/PC
4,7441D,1,ANTI-HBS 4.0 C2 100MUI  ET,1050.0,/PC
5,7441V,1,ANTI-HBS 4.0 C3 400MUI ET,1050.0,/PC
6,7441F,1,ANTI-HBS 4.0 C4  1000MUI ET,1050.0,/PC
7,7441B,1,ANTI-HBS 4.0 R6 DIL. ET,1050.0,/PC
8,7441G,1,ANTI-HBS 4.0 R7A CJ 11X ET,1050.0,/PC
9,7441H,1,ANTI-HBS 4.0 R7B DIL CJ ET,1050.0,/PC
10,7360G,1,TP SUBS.R8 WW2 ET-REP GEN. CE,1050.0,/PC
11,7436L,1,CHROM.R9 WW3 ETIQ-REP CLP,1050.0,/PC
12,7361H,1,S.ARRET R10WW2 ETIQ LOGO CLP,1050.0,/PC
13,883409,1,PACK MICROPLAQUES BIO-RAD,1050.0,/PC
14,883169,1,ETIQ. BOITE AC HBS 110X340 CLP,1103.0,/PC
15,883664,1,NOTICE ANTI HBS PLUS  PLUS CLP,1050.0,/PC
16,860208,1,CAISSE QT EXCEPTEE 403X252X291,263.0,/PC
17,864006,1,ET.NEUTRE BLANCHE (70X180),276.0,/PC
18,801070,2,EAU PPI/5L CAO,44.94,L
19,7203Y,2,ROUGE DE PHENOL SOL.2% FL.5ML,5.0,/PC
20,7441W,2,ANTI-HBS 4.0SAC.VIDE ET,2100.0,/PC
21,201502,2,"ALBUMINE BOVINE PH5,2 LYO/1KG*",472.5,G
22,216022,2,CHLORURE SODIUM/ (Nacl) 5KG,1.26,KG
23,256002,2,POTASSIUM DIHYDROGENOPHOS/1KG,31.5,G
24,274500,2,SACCHAROSE/25KG,7.875,KG
25,517368,2,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
26,563400,2,MICROTITER PLATE CAO CSO*,2100.0,/PC
27,701167HH,2,ANTIGENE HBS AY/10MG*,5.67,MG
28,820063,2,EDTA TETRASODIUM 2H2O/1KG,19.6875,KG
29,800972,2,SACHET SILICAGEL  ALLERGOLAM,2163.0,/PC
30,801519,2,SODIUM HYDROGENOCARBONATE/5KG,88.2,G
31,801520,2,CARBONATE SODIUM ANHYDRE/5KG,48.4155,G
32,701169HH,2,ANTIGENE HBS AD/10MG*,5.67,MG
33,800016,2,EAU PPI/1L CAO,2.0,L
34,701129,2,PROCLIN 300/2L,29.4,ML
35,7208A,2,SOLUTION D'HCL 6N (AJUST PH),7350.0,ML
36,500007,2,PHOSPHATE DISODIUM 2H2O/5KG,340.2,G
37,213522,2,CHLORURE POTASSIUM/1KG,31.5,G
38,546887,2,KATHON CG/5KG,157.5,ML
39,7360Z,2,S.LAV. R2 20X VRAC,246.75,L
40,764010,2,FLAC.NAL 250ML TRANSP.N-ST CAO,1082.0,/PC
41,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,1082.0,/PC
42,862210,2,ETIQ.SOL.LAVAGE 20X LOGO CLP,1103.0,/PC
43,7441K,2,ANTI-HBS 4.0 C0 CTL NEG VRAC,2.415,L
44,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,1050.0,/PC
45,545215,2,CAPS DIN 14 BUTYL TEFLON VERTE,1050.0,/PC
46,883148,2,ETIQ. FL C0 AC HBS 20x45 CLP,1103.0,/PC
47,7441M,2,ANTI-HBS 4.0 C1 10MUI VRAC,3.255,L
48,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,1050.0,/PC
49,545214,2,CAPS DIN 14 BUTYL TEFLON JAUNE,1050.0,/PC
50,883149,2,ETIQ. FL C1 AC HBS 20x45 CLP,1103.0,/PC
51,7441L,2,ANTI-HBS 4.0 C2 100MUI VRAC,2.415,L
52,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,1050.0,/PC
53,545212,2,CAPS DIN 14 BUTYL TEFLON ROUGE,1050.0,/PC
54,883146,2,ETIQ. FL C2 AC HBS 20x45 CLP,1082.0,/PC
55,7441Z,2,ANTI-HBS 4.0 C3 400MUI VRAC,2.415,L
56,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,1050.0,/PC
57,545213,2,CAPS DIN 14 BUTYL TEFLON BLEUE,1050.0,/PC
58,883147,2,ETIQ. FL C3 AC HBS 20x45 CLP,1082.0,/PC
59,7441N,2,ANTI-HBS 4.0 C4 1000MUI VRAC,2.415,L
60,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,1050.0,/PC
61,545216,2,CAPS DIN 14 BUTYL TEFLON NOIRE,1050.0,/PC
62,883166,2,ETIQ. FL C4 AC 20x45 BRI CLP,1103.0,/PC
63,7441J,2,ANTI-HBS 4.0 R6 VRAC,29.4,L
64,764011,2,FLA.NAL 60ML TRAN.STER.CAO-CSO,1050.0,/PC
65,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,1050.0,/PC
66,883167,2,ETIQ FL R6-R7B ACHBS 30x50 CLP,1103.0,/PC
