,item,level,name,quantity,unit
0,7296A,1,LYME IgM TMB/PLAQ R1 S.SAC ETI,120.0,/PC
1,7361A,1,S.LAV. R2 20X 70ML LOGO CPL,120.0,/PC
2,7296B,1,PLAT LYME IgM CTL NEG R3 ETI,120.0,/PC
3,7296C,1,PLAT LYME IgM CTL POS1 R4 ETI,120.0,/PC
4,7296D,1,PLAT LYME IgM CTL POS2 R5 ETI,120.0,/PC
5,7296E,1,PLAT  LYME IgM Ag LYO R6a ETI,240.0,/PC
6,7296F,1,PLA  LYME IgM CONJ 50X R6b ETI,120.0,/PC
7,7296H,1,PLAT LYME IgM DILUANT R7 ETIQ,240.0,/PC
8,620585,1,TMB R9 CHROMOGENIQ/30ML ETIQ,1000.0,/PC
9,7361H,1,S.ARRET R10WW2 ETIQ LOGO CLP,120.0,/PC
10,883712,1,NOTV2 PLATELIA LYME IGM 72951,120.0,/PC
11,883199,1,ETIQ PP LOGO CLP GHS05,126.0,/PC
12,883409,1,PACK MICROPLAQUES BIO-RAD,120.0,/PC
13,860208,1,CAISSE QT EXCEPTEE 403X252X291,30.0,/PC
14,864006,1,ET.NEUTRE BLANCHE (70X180),30.0,/PC
15,216022,2,CHLORURE SODIUM/ (Nacl) 5KG,0.07019999999999998,KG
16,256002,2,POTASSIUM DIHYDROGENOPHOS/1KG,2.106,G
17,251002,2,DIPOTASSIUM HYDROGENOPHOS/1KG,14.196,G
18,201502,2,"ALBUMINE BOVINE PH5,2 LYO/1KG*",23.4,G
19,274500,2,SACCHAROSE/25KG,0.39,KG
20,801070,2,EAU PPI/5L CAO,2.64,L
21,801519,2,SODIUM HYDROGENOCARBONATE/5KG,19.7568,G
22,801520,2,CARBONATE SODIUM ANHYDRE/5KG,6.232799999999999,G
23,7203Y,2,ROUGE DE PHENOL SOL.2% FL.5ML,1.0,/PC
24,517368,2,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
25,7374V1F,2,AC CHEVRE ANTI IGM CTL,16.8,MG
26,563271,2,MICROTITER SECABL.LOCKWELL CAO,120.0,/PC
27,800972,2,SACHET SILICAGEL  ALLERGOLAM,120.0,/PC
28,801952,2,BOB TRIPLEX ALU 96CUP L 240MM,24.6,M
29,800016,2,EAU PPI/1L CAO,2.0,L
30,7360Z,2,S.LAV. R2 20X VRAC,9.0,L
31,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,124.0,/PC
32,764013,2,FLAC.NAL 125ML TRANSP.N-ST CAO,124.0,/PC
33,862210,2,ETIQ.SOL.LAVAGE 20X LOGO CLP,126.0,/PC
34,7296M,2,PLAT LYME IgM CTL NEG R3 VRAC,120.0,ML
35,545215,2,CAPS DIN 14 BUTYL TEFLON VERTE,124.0,/PC
36,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,124.0,/PC
37,880973,2,ETIQ.PP.(20x45) +4°C GHS07,126.0,/PC
38,7296J,2,PLA LYME IgM CTL POS1 R4 VRAC,120.0,ML
39,545214,2,CAPS DIN 14 BUTYL TEFLON JAUNE,124.0,/PC
40,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,124.0,/PC
41,880973,2,ETIQ.PP.(20x45) +4°C GHS07,126.0,/PC
42,7296N,2,PLA LYME IgM CTL POS2 R5 VRAC,120.0,ML
43,545212,2,CAPS DIN 14 BUTYL TEFLON ROUGE,124.0,/PC
44,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,124.0,/PC
45,880973,2,ETIQ.PP.(20x45) +4°C GHS07,126.0,/PC
46,7296K,2,PLAT LYME IgM Ag LYO R6a VRAC,240.0,ML
47,866028,2,BOUCH.LYO.VIS ROUGE Ø18MM 1008,240.0,/PC
48,545300,2,CAPSULE DIN 18 JOINT TEFLON,240.0,/PC
49,562114,2,FL.VIS 15ML VN JNE DIN 18 CAO,240.0,/PC
50,862150,2,ETIQ.NEUTRE PE WHITE (20X45),252.0,/PC
51,7296L,2,PLA LYME IgM CONJ 50X R6b VRAC,60.0,ML
52,545267,2,CAPS DIN14 J.BUTYL TEFLON BLAN,124.0,/PC
53,561954,2,FLAC.VIS 3ML VNJ DIN 14 CAO,124.0,/PC
54,880973,2,ETIQ.PP.(20x45) +4°C GHS07,126.0,/PC
55,7295M,2,PLAT LYME IgG/M DIL R7 VRAC,16.32,L
56,764009,2,FLA.NAL 125ML TRAN.STE CAO-CSO,248.0,/PC
57,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,248.0,/PC
58,880619,2,ETIQ.PP.(40X70) +4°C CB GHS07,252.0,/PC
59,7114Z,2,SOL.ARRET H2S04 1N / WW2 VRAC,3.36,L
60,764007,2,FLAC.NALG30ML TRAN.STE.CAO-CSO,124.0,/PC
61,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,124.0,/PC
62,862211,2,ETIQ SOL.ARRET1N LOGO CORROSIF,126.0,/PC
63,7203V,3,SOL.ROUGE DE PHENOL A 20P 1000,0.0062,L
64,545300,3,CAPSULE DIN 18 JOINT TEFLON,2.0,/PC
65,562139,3,FL.VIS 5ML VN JNE DIN 18 CAO,2.0,/PC
66,7374V,3,AC CHEVRE ANTI IGM,16.8,MG
67,280504,3,TRIZMA BASE/5KG,0.2178,KG
68,720020,3,CHLORURE SODIUM/25KG,2.25,KG
69,801518,3,TWEEN 20/1L,0.18,L
70,701129,3,PROCLIN 300/2L,0.0036,L
71,800542,3,"A CHLORHYDRIQUE FUMANT/2,5L",0.1305,L
72,517374,3,"CART PALL AB1 NB7P 0,45 MU",1.0,/PC
73,216022,3,CHLORURE SODIUM/ (Nacl) 5KG,0.045,KG
74,7296V,3,POOL NEG DELIPIDE LYME R3 IGM,0.12,L
75,517348,3,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
76,7296R,3,POOL POS DELIPIDE LYME IGM,15.0,ML
77,7295X,3,STOCK NEG LYME G&M R4 /R5,105.0,ML
78,517348,3,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
79,7296R,3,POOL POS DELIPIDE LYME IGM,30.0,ML
80,7295X,3,STOCK NEG LYME G&M R4 /R5,90.0,ML
81,517348,3,"CAPS.SART 500 CM²0,2µ 4/BTE",1.0,/PC
82,7296S,3,TAMPON LYO LYME IgM,240.0,ML
83,7296T,3,Ag LYME IgM CTL,19.2,MG
