,item,level,name,quantity,unit
0,6280A,1,PL ASP AG R3 CTL NEG UNIT ET,100.0,/PC
1,6280B,1,PL ASP AG R5 CTL POS UNIT ET,200.0,/PC
2,880649,1,ETUI 105X100X70 CONSER.SOUCH,10.0,/PC
3,880619,1,ETIQ.PP.(40X70) +4°C CB GHS07,11.0,/PC
4,581378,1,SACHET PLASTIQUE 60X120,100.0,/PC
5,806118,1,CALAG.CARTON 10 FLACONS 15ML,10.0,/PC
6,880973,1,ETIQ.PP.(20x45) +4°C GHS07,100.0,/PC
7,6179H,2,PL ASPERG AG R3 CTL NEG VRAC,0.18,L
8,545216,2,CAPS DIN 14 BUTYL TEFLON NOIRE,103.0,/PC
9,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,103.0,/PC
10,6179L,2,PL ASPERG AG R5 CTL POS VRAC,0.36,L
11,545216,2,CAPS DIN 14 BUTYL TEFLON NOIRE,206.0,/PC
12,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,206.0,/PC
13,862150,2,ETIQ.NEUTRE PE WHITE (20X45),210.0,/PC
14,6297Y,3,S.NEGATIF ASPERGILLUS CONTROLE,0.17945999999999998,L
15,517588,3,CARTOUCHE ULTIPOR 2µm,1.0,/PC
16,517007,3,FILTRE STERILE EKV 10,1.0,/PC
17,800016,3,EAU PPI/1L CAO,1.0,L
18,701129,3,PROCLIN 300/2L,0.00054,L
19,6297V,3,SOL.STOCK GALATOMANNAN,2.5,ML
20,6297Y,3,S.NEGATIF ASPERGILLUS CONTROLE,0.36,L
21,800016,3,EAU PPI/1L CAO,1.0,L
22,701129,3,PROCLIN 300/2L,0.00108,L
23,8623W,4,SER.MONOLISA AC/HBS POS CAO,0.36,L
24,8623W,4,SER.MONOLISA AC/HBS POS CAO,0.36,L
25,701262,5,SERUM HUMAIN NORMAL IBBI,0.36,L
26,862152,5,ETIQ.NEUTRE PE WHITE (45X75),1.0,/PC
27,765066,5,BID.HDPE/2.5L STER.CSO(464950),1.0,/PC
28,517587,5,CARTOUCHE SUPOR,1.0,/PC
29,517588,5,CARTOUCHE ULTIPOR 2µm,1.0,/PC
30,883137,5,ETIQ. PL R1 AC HBS EIA,1.0,/PC
31,862209,5,ETIQ. 115x115MM PE BLANCHE,1.0,/PC
32,517411,5,FILTRE GAF N50 PO 3S  50 M/50u,1.0,/PC
33,701262,5,SERUM HUMAIN NORMAL IBBI,0.36,L
34,862152,5,ETIQ.NEUTRE PE WHITE (45X75),1.0,/PC
35,765066,5,BID.HDPE/2.5L STER.CSO(464950),1.0,/PC
36,517587,5,CARTOUCHE SUPOR,1.0,/PC
37,517588,5,CARTOUCHE ULTIPOR 2µm,1.0,/PC
38,883137,5,ETIQ. PL R1 AC HBS EIA,1.0,/PC
39,862209,5,ETIQ. 115x115MM PE BLANCHE,1.0,/PC
40,517411,5,FILTRE GAF N50 PO 3S  50 M/50u,1.0,/PC
