,item,level,name,quantity,unit
0,7247A,1,RUB M PLAQ.S.SACHET R1 ETIQ,180.0,/PC
1,7361A,1,S.LAV. R2 20X 70ML LOGO CPL,180.0,/PC
2,7247B,1,RUB M TEMOIN NEG R3 ETIQ,180.0,/PC
3,7247C,1,RUB M TEM.POS SEUIL R4 ET,180.0,/PC
4,7247D,1,RUB M TEM.POS R5 ETIQ,180.0,/PC
5,7247E,1,RUB M  AG LYO R6a ETIQ,720.0,/PC
6,7247F,1,RUB M  CONJ  101X R6b ETIQ,180.0,/PC
7,7247G,1,RUB M DILUANT R7 ETIQ,180.0,/PC
8,620585,1,TMB R9 CHROMOGENIQ/30ML ETIQ,180.0,/PC
9,7361H,1,S.ARRET R10WW2 ETIQ LOGO CLP,180.0,/PC
10,881142,1,NOT PLAT RUB IgM 72851 CLP,180.0,/PC
11,883409,1,PACK MICROPLAQUES BIO-RAD,180.0,/PC
12,883199,1,ETIQ PP LOGO CLP GHS05,189.0,/PC
13,860208,1,CAISSE QT EXCEPTEE 403X252X291,45.0,/PC
14,864006,1,ET.NEUTRE BLANCHE (70X180),45.0,/PC
15,7203Y,2,ROUGE DE PHENOL SOL.2% FL.5ML,1.0,/PC
16,7374V1F,2,AC CHEVRE ANTI IGM CTL,10.8,MG
17,201502,2,"ALBUMINE BOVINE PH5,2 LYO/1KG*",0.018,KG
18,216022,2,CHLORURE SODIUM/ (Nacl) 5KG,121.5,G
19,251002,2,DIPOTASSIUM HYDROGENOPHOS/1KG,24.57,G
20,256002,2,POTASSIUM DIHYDROGENOPHOS/1KG,3.645,G
21,274500,2,SACCHAROSE/25KG,0.675,KG
22,517368,2,"CAPS 5231307H8-00-B 0,2 MU",1.0,/PC
23,563271,2,MICROTITER SECABL.LOCKWELL CAO,5.0,/PC
24,801070,2,EAU PPI/5L CAO,4.5,L
25,800016,2,EAU PPI/1L CAO,2.0,L
26,800972,2,SACHET SILICAGEL  ALLERGOLAM,186.0,/PC
27,801519,2,SODIUM HYDROGENOCARBONATE/5KG,29.635199999999998,G
28,801520,2,CARBONATE SODIUM ANHYDRE/5KG,9.3492,G
29,801952,2,BOB TRIPLEX ALU 96CUP L 240MM,0.36,M
30,7360Z,2,S.LAV. R2 20X VRAC,13.5,L
31,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,186.0,/PC
32,764013,2,FLAC.NAL 125ML TRANSP.N-ST CAO,186.0,/PC
33,862210,2,ETIQ.SOL.LAVAGE 20X LOGO CLP,189.0,/PC
34,7247H,2,RUB M TEMOIN NEG R3 VRAC,144.0,ML
35,545215,2,CAPS DIN 14 BUTYL TEFLON VERTE,186.0,/PC
36,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,186.0,/PC
37,880973,2,ETIQ.PP.(20x45) +4°C GHS07,189.0,/PC
38,7247J,2,RUB M TEM.POS SEUIL R4 VRAC,144.0,ML
39,545214,2,CAPS DIN 14 BUTYL TEFLON JAUNE,186.0,/PC
40,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,186.0,/PC
41,880973,2,ETIQ.PP.(20x45) +4°C GHS07,189.0,/PC
42,7247K,2,RUB M TEM.POS  R5 VRAC,144.0,ML
43,545212,2,CAPS DIN 14 BUTYL TEFLON ROUGE,186.0,/PC
44,561989,2,FLA. VIS 3ML VNB DIN 14 CAO,186.0,/PC
45,880973,2,ETIQ.PP.(20x45) +4°C GHS07,189.0,/PC
46,7247L,2,RUB M AG LYO R6a VRAC,2.232,L
47,866028,2,BOUCH.LYO.VIS ROUGE Ø18MM 1008,720.0,/PC
48,545300,2,CAPSULE DIN 18 JOINT TEFLON,742.0,/PC
49,562114,2,FL.VIS 15ML VN JNE DIN 18 CAO,720.0,/PC
50,880973,2,ETIQ.PP.(20x45) +4°C GHS07,756.0,/PC
51,7247M,2,RUB M CONJ  101X R6b VRAC,90.0,ML
52,545267,2,CAPS DIN14 J.BUTYL TEFLON BLAN,180.0,/PC
53,561954,2,FLAC.VIS 3ML VNJ DIN 14 CAO,180.0,/PC
54,880973,2,ETIQ.PP.(20x45) +4°C GHS07,189.0,/PC
55,7247N,2,RUB M DILUANT R7 VRAC,14.94,L
56,764009,2,FLA.NAL 125ML TRAN.STE CAO-CSO,186.0,/PC
57,764017,2,CAPS.TRAN/NALG.125-250 ML CAO,186.0,/PC
58,880619,2,ETIQ.PP.(40X70) +4°C CB GHS07,189.0,/PC
59,7114Z,2,SOL.ARRET H2S04 1N / WW2 VRAC,5.04,L
60,764007,2,FLAC.NALG30ML TRAN.STE.CAO-CSO,186.0,/PC
61,764016,2,CAPS.TRA/NALG.8-15-30-60ML CAO,186.0,/PC
62,862211,2,ETIQ SOL.ARRET1N LOGO CORROSIF,189.0,/PC
63,7203V,3,SOL.ROUGE DE PHENOL A 20P 1000,0.0062,L
64,545300,3,CAPSULE DIN 18 JOINT TEFLON,2.0,/PC
